　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021-09-01,2593,10032,27797,27009,19373,9317,8164,2970,2650,9017,2008,3544,2674,5721,7180,12421,14019,4675,6714,2353,5457,6364,4867,21406,2648,9414,8719,11429,17784,11049,7334,15373,11270,21858,17875,7065,24372,18352,18745,15120,17255,70974,26543,13542,16462,18306,15393,17663,16241,10103,21276,5460,6882,12987,3338,2831,2495,9531,6785,8237,21629,6881,8764,5950,16740,18503,20134,22861,27542,18847,15932,33017,14241,19915,20989,13117,39140,15303,11535,10904,13629,10187,16830,13441,6166,8044,28678,15292,17412,16966,5706,8269,4643,4149,4740,7793,6810,9514,12332,19287,15479,10956,9282,8988,9629,8751,8345,7770,1356,1660,2605,3326,1867,2774,2272,5120,1560,2603,3127
2021-09-02,2632,9980,27974,27299,19582,9291,8252,3055,2620,8877,1985,3463,2622,5956,7241,12300,14003,4664,6657,2327,5745,6401,4937,21508,2649,9412,8857,11125,17693,10757,7234,15221,11354,21766,17743,7070,24647,18602,19040,15059,16555,72106,26733,13443,16576,18015,15695,17666,16224,9970,20720,5495,6769,13628,3362,2923,2567,9364,6669,8287,21475,6799,9073,5867,16854,18362,20507,22879,27634,18691,15957,33328,13847,19977,20899,13013,39172,15211,11312,10897,13718,10247,16801,13404,6112,8147,28634,15244,17384,17004,5734,8274,4589,4173,4889,7802,6975,9520,12331,19443,15331,11025,9265,9049,9764,8751,8310,7872,1415,1656,2583,3383,1867,2793,2225,5244,1548,2662,3159
2021-09-03,2652,10147,28072,30800,19887,9871,8409,3269,2686,9641,2019,3619,2794,5720,7771,12199,13985,5028,6934,2674,5736,6841,4890,21559,2806,9694,9090,11831,18441,11629,7741,16881,11973,22508,18812,6875,25690,19042,19741,15451,16559,80607,29370,13877,16809,18364,15957,18764,17001,10316,22104,5721,6951,13411,3691,2929,2565,9486,7089,8821,22728,7029,9042,6136,17281,19014,21270,24668,28513,19362,16640,36987,14156,21040,22857,14066,41862,16182,11983,11015,14709,10190,17177,13871,6341,8282,28584,15387,17766,17677,5640,8583,4757,4171,5056,7996,7201,10288,12533,19944,16324,11328,9538,9178,10005,8957,8441,8025,1325,1760,2663,3559,1941,2728,2172,5781,1590,2823,3224
2021-09-04,1315,4877,10768,24175,7983,5335,4140,2209,1352,4549,1069,1759,2353,3185,5412,2888,3612,2363,4587,1746,2993,3521,1154,9704,2335,6401,5292,7403,9206,7761,4988,12175,7892,14131,8847,2003,15787,10949,10850,9345,4423,59570,24136,9026,8936,12497,11924,12356,10370,5237,11814,3676,3524,8588,2087,1924,1127,4680,4817,5687,18161,3557,5053,3521,9386,9511,13994,15968,17339,11419,11028,28731,5909,14200,14913,7873,27365,8433,7813,4871,8314,4652,10051,6964,4829,4676,8916,6351,7637,8400,3220,4202,2738,1510,3153,4309,4897,6293,7070,9395,10499,6055,5280,5505,5533,5486,4256,4399,496,1233,1622,2514,653,754,1091,3789,1070,1739,1637
2021-09-05,1309,4017,8252,18540,5841,4462,3199,1794,1149,3239,913,1495,2366,2507,4765,2688,2917,1767,3774,1765,2355,2607,1084,7606,2246,6628,4488,6198,7612,6730,4164,10256,6239,10811,7128,1586,12923,8899,9009,7882,3470,63011,19925,5972,8083,10960,10266,10357,8729,3835,9584,2941,2792,7098,2119,1425,845,3919,4032,4849,18847,3202,4486,2872,7633,6916,11507,14760,13251,9405,9676,25444,4820,11852,10933,5962,24058,6910,6246,3729,8090,4384,8635,5207,4871,4011,6718,4712,5793,7223,2699,3396,2320,1169,2751,3292,4238,5672,5603,7280,8790,4857,4099,4503,4421,4449,3479,3572,450,1074,1371,2206,576,646,917,4406,866,1477,1351
2021-09-06,2591,9903,27303,26004,19568,9264,8286,3033,2561,8824,1897,3528,2509,5586,6813,12435,14156,4585,6314,2310,5437,6359,5019,21095,2647,9393,8752,11215,17789,10660,7041,14764,11216,21017,17029,6807,23856,17908,18465,14773,16954,73737,25298,13255,16299,16756,14708,17061,15820,9972,20544,5268,6711,12560,3302,2818,2598,9814,6865,8114,21322,6848,8890,5850,16423,18461,19787,22583,26836,18312,15677,32543,13619,19419,20430,12726,38512,14764,11180,10587,13461,10111,16428,13242,5836,7871,28224,15254,17166,16984,5793,8102,4589,4096,4645,7778,6831,9588,12255,19258,14552,10921,9164,8898,9546,8596,8195,7749,1343,1656,2513,3376,1912,2755,2275,5304,1440,2561,3157
2021-09-07,2611,10066,27765,27097,19612,9652,8332,3063,2528,8938,1946,3475,2624,5859,7097,12512,14376,4712,6775,2336,5577,6421,4899,21430,2551,9520,8870,11437,18119,11248,7434,15056,11406,22247,17664,6810,24933,18568,18982,15238,17350,71964,26088,13723,16442,17844,15490,17915,16451,10212,21049,5614,6944,12892,3340,2891,2702,9977,6942,8262,21836,6752,8801,5759,16573,18462,19853,22242,26332,18504,16265,32826,14075,19682,20679,12832,38365,15365,11341,10945,13605,10346,16524,13558,6116,8011,28525,15510,17477,17179,5870,8162,4468,4155,4757,7957,7031,9476,12342,20229,15503,11231,9450,9150,9756,8797,8349,7855,1390,1643,2551,3405,1871,2719,2201,5017,1435,2618,3201
2021-09-08,2669,9931,27517,26264,19584,9435,8234,3069,2519,9155,1981,3547,2809,5686,7080,12428,14155,4654,6614,2346,5609,6358,4815,21191,2531,9595,8930,11338,18086,11088,7383,15025,11266,22034,17806,6621,24480,18341,18886,15188,16760,70853,26327,13657,16217,17714,15288,17624,16377,10108,21261,5525,6902,12790,3384,2894,2628,9787,6929,8311,21585,6510,8489,5714,16394,18349,19169,21432,25366,17998,15558,32231,14085,19536,20466,12713,38042,15022,11279,10759,13377,10227,16451,13487,6027,7900,28427,15501,17376,16970,5773,8223,4653,4054,4759,7986,6948,9448,12323,19722,15194,11145,9309,9070,9794,8773,8361,7744,1307,1641,2527,3254,1873,2722,2183,4892,1370,2646,3111
2021-09-09,2597,9788,26881,26479,19298,9251,8147,3032,2473,8815,1892,3358,2560,5602,6851,11955,13656,4588,6575,2387,5511,6340,4588,20740,2298,9132,8635,10894,17166,10920,7252,15058,10937,21404,17313,6884,23646,17834,18402,14691,16055,70045,25360,13089,16004,17611,14989,17263,15882,9745,20573,5348,6868,12666,3253,2812,2491,9556,6641,8101,20539,6323,8316,5555,15707,18615,18018,20313,23840,16584,15314,31439,13202,18947,19909,12171,36952,14848,11086,10458,12736,9819,15712,12845,5904,7766,27417,15033,16977,16314,5416,7785,4338,4023,4572,8034,6570,9425,11894,19128,14969,10581,8951,8572,9531,8474,7974,7590,1364,1570,2405,3171,1724,2578,2017,4538,1251,2443,3007
2021-09-10,2555,9626,26112,27235,18811,9159,8008,3012,2523,8788,1880,3385,2598,5789,7051,11757,13527,4653,6561,2248,5363,6347,4506,20315,2284,9093,8477,10945,17226,11104,7350,15636,11189,21183,17215,6797,23970,17708,18339,14653,16152,71985,26676,13281,15888,17643,14890,17480,16349,9828,20832,5390,6783,13092,3343,2812,2635,9612,6873,8313,20796,6325,8261,5592,15692,18466,18181,20451,24083,16814,15569,32959,14041,19177,20318,12491,37609,15337,11258,10611,13340,9659,15873,13058,6186,7788,26993,14821,16633,16251,5397,8029,4343,3827,4594,8098,6595,9697,12007,18661,15375,10603,8958,8571,9346,8478,7924,7425,1326,1544,2410,3200,1659,2502,2010,4629,1307,2455,2850
