　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021-01-01,2594,6259,16429,32816,10513,6613,5878,2850,1766,6124,1314,2546,9072,4173,9307,4116,4724,2880,6354,3169,4167,4809,2037,12624,3545,9930,7937,10701,12990,11217,6627,18414,10656,15641,12909,3130,24041,16209,16148,13874,6691,127523,36515,13199,11608,23156,20949,19255,14912,6323,17715,4824,4537,13517,8139,2548,1459,6713,6183,10406,30304,5234,9096,4924,14005,11392,20508,33991,23073,16109,24676,61088,9162,20183,23363,13941,50525,11109,10952,6648,15450,9111,22840,10183,5629,8751,14076,9711,10586,14504,5916,6478,3870,1908,5494,5796,7996,8411,9842,17461,14874,8204,7576,8152,7509,7968,6231,6026,598,2036,2570,3681,983,1074,1417,8330,1704,2813,2840
2021-01-02,1883,7375,19348,37712,13113,8928,6774,3304,1981,7308,1495,2955,10770,4802,9349,4640,5234,3273,7276,3330,4589,5361,2176,16653,3531,10699,8528,11514,14512,12534,7398,21441,12161,19639,14844,3690,26804,18278,17244,15028,8528,116437,40387,15345,13580,21517,22672,20814,17378,7597,19815,5394,5071,14899,8883,2779,1639,7467,7344,11267,31200,5535,9262,5536,15085,13433,22901,33042,25477,17742,24307,62529,11538,23587,27265,16444,50507,13173,12132,7415,14303,9138,22352,11900,7952,9478,15600,15843,12129,15468,6601,7256,4207,1953,5869,6538,8488,9194,10620,17953,17531,9124,8405,9292,8155,8878,6622,6462,660,2171,2795,4014,1047,995,1684,7201,1776,3057,3029
2021-01-03,2701,6744,16151,30585,11147,8626,6396,3358,2118,7122,1383,2978,8951,4912,8085,4686,5556,3451,6988,4054,4757,5237,2271,12317,3414,10973,8465,10909,13721,12601,7591,21595,12124,18930,15628,3513,25622,17624,16704,14116,7534,110315,32703,12219,14008,23054,21414,20489,16455,7237,19196,5405,4634,14622,6541,2654,1593,7816,7132,11783,35129,5391,8596,5049,14178,11707,19461,29909,24440,17301,21888,47320,10076,20808,20709,13811,41414,12740,11481,7484,13463,8962,17822,9894,8989,7921,13502,13494,11035,13061,7025,6560,3842,1952,5765,5781,7195,8456,9817,15248,16408,8139,7417,8117,7506,7972,6374,6160,704,2093,2756,3902,934,1066,1507,6574,1698,2897,2684
2021-01-04,4092,14661,42969,37107,25908,14758,12067,4037,3192,14814,2122,4802,4442,10346,10000,19630,18068,5867,9410,3085,9085,8743,6714,28143,3259,10991,13099,17221,24258,17410,10114,26640,17018,33804,23591,11517,37420,26668,26920,20741,25124,110104,35079,21111,23178,25492,25436,25846,22160,13328,32190,6802,8220,19036,4587,3613,3612,14481,9764,12149,29873,9061,13175,7899,22995,24552,26243,37556,40766,26551,25941,49062,21820,29783,31959,20001,59302,21064,16296,15400,19312,12701,25475,19667,7279,10958,38767,23211,25020,23140,15391,11466,5398,5181,6424,10725,9771,11997,17058,30520,22015,14165,12598,12864,12514,11974,11425,9632,1200,2637,4045,4706,2194,3351,2956,7202,2396,3622,4173
2021-01-05,3969,15165,44457,39497,26928,15383,12329,3975,3188,15218,2151,4899,4328,10554,10388,19607,18354,5993,9763,3186,9232,8948,6757,28812,3498,11265,13295,17495,24950,17684,10329,25915,17251,34837,24628,11804,38224,27457,27171,20983,25481,109902,37195,21960,23885,26642,25924,26279,23073,13546,32207,6936,8412,19366,4833,3835,3668,14531,9895,12060,28947,9171,13196,8011,23317,24751,27376,37862,41069,27038,26435,51216,23123,30629,33204,20852,60227,21953,16419,15615,19500,13034,25378,20362,7786,11338,40000,24056,25714,23274,15423,11825,5572,5302,6450,10822,10129,12214,17522,30218,23656,14292,12844,13182,12721,12332,11631,9774,1238,2556,4074,4754,2209,3328,2936,7168,2451,3754,4127
2021-01-06,3990,15337,45244,41553,27588,15645,12734,4071,3260,15194,2203,4782,4304,10699,10689,20493,18691,5897,9993,3237,9377,9077,6768,28969,3497,11574,13574,18028,25085,18197,10517,26754,17738,35283,24855,11953,38739,27565,27404,21193,25746,111750,40049,22140,24274,26637,26056,26454,23474,13417,32839,6995,8489,19674,4866,3919,3655,14533,9759,11913,28648,9325,13463,8023,23607,24973,27642,38723,41508,27550,27024,53949,24065,31187,34311,21425,61737,22231,16897,15497,19856,13071,25884,20679,7634,11485,40628,24544,26082,23687,14800,12069,5897,5456,6542,11092,10436,12470,17807,31194,24223,14376,12998,13499,12804,12604,11685,9768,1281,2654,4072,4820,2247,3395,3011,7389,2489,3737,4209
2021-01-07,3782,15739,45737,41120,27196,15845,12443,4039,3161,15191,2076,4723,4053,10537,10870,20285,18813,5939,9938,3015,9330,8854,7029,29054,3583,11055,13116,17435,25219,17830,10459,26720,17961,34982,25193,11711,38457,27545,27495,20980,25170,116494,39655,21495,24257,25655,24191,26068,23063,12894,31588,6913,8151,18818,5053,3757,3566,14226,9441,11357,27718,9086,12924,7913,23394,24690,27153,39285,41255,27481,25603,52759,24449,31244,34486,21859,61923,21984,16666,16952,20236,12968,25892,20783,7247,11514,40953,24714,26407,23132,15053,11990,5805,5393,6671,10984,10220,12102,17911,30835,23977,14532,12832,13395,12890,12421,11628,9826,1234,2713,4160,4901,2213,3455,3121,7544,2510,3931,4281
2021-01-08,4170,16246,47529,47031,28230,16288,12747,4002,3179,14948,2086,4824,3894,10533,12304,19992,19045,5983,10190,2978,9455,9237,7002,29165,3566,11147,13261,17746,26135,18523,10777,28288,18802,35450,26337,12036,39475,28411,28079,20957,25350,145447,45900,22416,24961,26258,27112,26954,23873,13159,32365,7078,8654,19799,5777,3776,3595,14143,9837,11485,27817,9439,14084,8366,24141,24743,29075,44538,42341,28256,26565,61822,25147,33747,38888,24256,69411,22553,17453,15732,23016,12969,31433,22197,7889,12067,42718,26185,27124,23841,15122,12378,6066,5601,7023,11316,10948,12456,19237,32209,25744,14480,13264,14223,13310,12957,11751,10104,1270,2882,4238,5278,2469,3687,3155,9155,2655,4190,4705
2021-01-09,2194,9010,24600,42880,17084,10327,7857,3252,2269,8538,1509,2843,3809,6156,9800,5409,7301,3843,7966,2803,5336,6212,2227,15417,3510,9651,9658,13037,17184,15606,8698,25665,15599,26707,18311,4845,29994,20921,19686,16038,10731,126249,46308,17630,16271,22301,22874,21802,18928,8639,23770,5628,5501,15931,6840,3059,1748,8640,7530,8929,22162,6157,10369,6084,17045,15264,24741,35019,29869,21677,24770,62648,15584,28499,33243,18564,53438,15170,13376,8760,15041,8016,24643,13950,7654,9302,19240,19066,14576,15489,8582,8556,4670,2427,5766,7363,9089,10036,12784,19951,20743,10337,9331,10277,9333,9911,7227,7230,762,2306,2986,4378,1402,1309,2036,7641,2106,3314,3132
2021-01-10,2260,7208,17995,32908,11896,8041,6413,3263,1932,7218,1273,2408,4354,5469,9361,4529,5708,3476,7031,3094,4553,5275,2103,13231,3391,9198,8673,11229,14867,12915,7719,21715,12837,20157,15956,4122,25940,17142,16997,14429,8062,111609,37306,13104,15227,20938,20096,19552,16485,7025,19432,5103,4366,14458,5943,2884,1517,7595,6686,8730,23379,5532,9106,5244,14425,12202,20527,30748,25312,17876,22347,50775,11133,22588,23350,15203,44311,13542,11682,7723,13143,7421,21306,10717,7615,7820,14516,11036,11402,13101,6767,6870,4146,1988,5338,6149,7537,8355,10625,17006,17738,8486,7934,8654,7483,8406,6533,6131,650,2033,2660,4025,1306,1150,1612,7067,1792,2865,3200
