　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021-12-01,3449,12995,38658,34391,23213,13287,10510,3736,3136,13322,2086,4381,4157,9498,9630,16845,17146,5313,8716,3086,8461,8259,5861,26367,3073,10564,12272,14885,22581,16056,9242,23305,14921,29549,22604,9430,33126,24309,23903,18775,21394,99906,36084,19180,20892,25413,24507,28335,25760,12163,29399,6612,7789,18457,4876,3528,3313,13672,9302,11326,28528,8629,12125,7326,21509,23222,23659,35943,36445,24788,21679,48416,21296,27974,28672,17359,54641,18814,14472,13454,17993,12486,23376,17696,6916,10357,35213,21538,22557,20794,14554,10616,5649,4798,6437,10103,9143,11088,15380,26076,20258,12954,12077,12242,11588,11144,10932,9269,1435,2402,3765,4529,2307,3393,2781,7336,2277,3691,4458
2021-12-02,3399,12978,38953,35250,23472,13323,10455,3660,3111,13320,1982,4415,4494,9396,10286,16972,16468,5470,8917,3163,8440,8324,5730,34020,3178,10664,12394,14758,22241,16117,9175,23525,14474,29563,22360,9223,33320,24592,24023,18856,20910,105260,37307,18967,21365,25389,25284,29754,24160,11910,29403,6732,7866,18867,4945,3631,3265,13931,9241,11597,29673,8564,12243,7290,21527,22636,23926,36469,36111,24713,21596,48105,21956,28161,29459,17905,56766,19096,14565,14146,20186,12659,23330,17762,7047,10319,35284,21312,22449,21026,14312,10707,5604,4716,6639,9993,8748,11258,15370,25899,19959,13100,12004,12235,11633,11218,10794,9274,1443,2398,3766,4519,2248,3372,2829,7595,2340,3635,4450
2021-12-03,3631,13664,41163,42033,25309,14187,11286,3745,3354,13427,1980,4680,4956,9668,11659,16778,17170,5795,9485,3518,8735,8960,6148,36023,3355,11486,12957,15303,23655,17354,10166,26914,16242,30788,24360,9671,35222,25900,24913,19666,21558,143418,46589,20997,22356,28125,27496,32218,26313,12292,31070,6835,8420,20107,5869,3748,3440,13739,9834,12179,32384,9214,14012,8038,23328,23281,27184,47515,38633,26203,23748,61655,22842,31804,35718,21003,68972,20205,15781,14230,24240,13742,29427,19720,7831,11657,37496,22878,23539,22240,14397,11272,6068,4893,7149,10387,9909,12058,16725,27511,22232,13503,12641,12909,12304,11809,11098,9519,1509,2607,3903,4877,2370,3425,2988,10622,2585,4107,4866
2021-12-04,2138,8845,23009,40337,15214,10124,7692,3503,2580,8308,1668,3383,7968,6398,11448,5516,6643,3765,8543,3770,5615,6495,2432,27176,3558,11919,9849,12864,17152,14366,8388,25606,13951,24630,27425,4485,28729,20728,19395,16029,10157,134266,49362,16706,15309,25509,25404,29596,22217,8722,22407,6090,5735,16140,6920,3115,1881,9246,9107,11110,33526,6474,11238,6526,17951,15957,26941,58733,29811,21562,23641,75105,15454,28936,31726,20374,66257,14594,14444,9902,19013,10117,29418,12888,10565,10092,19003,16963,13773,16006,12492,10427,5093,2346,6592,8081,9130,10618,12207,17826,19388,10434,9518,10403,9482,9543,8019,7565,983,2460,2928,4490,1315,1572,2089,12688,2150,3840,3469
2021-12-05,2126,6906,15973,29727,13222,8784,5858,2849,2094,6866,1250,2414,5307,5195,8804,4051,5455,3315,6288,2768,4603,5128,2034,20702,3250,9118,8200,10439,13724,12784,6937,26789,11723,20135,13751,3378,23550,16253,15725,13400,8412,121112,38984,11509,13203,20732,19991,23672,19104,6807,18301,5057,4251,13991,5672,2574,1509,7161,6600,9109,29780,5381,8749,4955,14256,11575,20259,43866,25130,16942,18842,56424,11693,23507,23010,15426,52458,12325,11296,8405,15813,7748,25005,9332,8546,7742,13308,10356,10399,11491,6306,7331,4065,1847,5105,6055,7093,8269,10019,13629,15625,8127,7550,8027,7537,7803,6574,6028,740,2098,3028,3979,921,1329,1554,9907,1795,2983,3003
2021-12-06,3574,12993,38111,33715,23379,13372,10647,3601,3058,13316,1973,3650,4258,9351,9514,16728,16843,5489,8703,2876,8446,8307,5922,25042,3146,10206,12436,14967,21784,16017,9384,23621,14811,29148,21020,8989,32980,23829,23823,19221,21501,104628,35341,19170,20798,23536,23757,26154,22071,11914,29352,6399,7584,17722,4719,3495,3191,13692,9093,11238,27059,8684,12123,7307,21564,22298,23664,39417,36282,24202,21447,47660,21104,27586,28705,16836,55201,18031,14510,13765,18029,11845,23330,17655,6427,10252,34141,21678,22656,20408,9945,9908,5607,4770,6203,9371,9157,11103,15340,25967,19206,12951,11807,12133,11930,11197,10778,9044,1376,2521,3861,4731,2351,3442,2976,8038,2265,3759,4551
2021-12-07,3492,13026,38677,34692,23780,13626,10554,3732,3086,13380,1955,4507,4066,9365,9577,17273,17262,5571,8663,2878,8258,8260,5824,25623,3040,10388,12315,14819,22043,16395,9176,23348,14586,29716,22681,9527,33234,24409,24193,19183,21890,102448,35952,19316,21052,24593,24444,27421,23727,12233,29577,6496,7703,18033,4751,3687,3213,13890,9254,11455,28920,8620,12216,7284,21726,22900,24577,38993,36521,25068,21925,47495,22071,27655,29679,17323,54841,19098,14487,13922,18084,12147,23879,18005,6803,10286,35617,22050,22774,20680,14645,10647,5751,5038,6366,10008,9072,10997,15564,25756,20218,12938,12021,12083,11674,11270,10862,9129,1414,2392,3895,4671,2405,3482,2868,7732,2410,3748,4500
2021-12-08,3420,13189,39247,36106,23964,13416,10792,3705,3162,13801,2109,4433,4774,9532,10434,17155,17352,5620,9044,3241,8543,8372,5868,29171,3044,10918,12611,15111,22481,16538,9402,24159,15243,30433,23291,9543,33899,24711,24317,19666,21934,106782,38340,19941,21546,25417,25907,30657,23672,12311,30330,6607,7883,18920,4971,3645,3334,14358,9475,11869,30726,8872,12498,7859,22154,23115,25265,41186,37319,25716,22692,49626,22429,28786,30657,18111,57496,19281,14807,14075,19148,12948,24518,18259,7132,10718,36021,22534,23091,21068,14462,11024,5827,4801,6763,10135,9207,11465,15524,26641,20769,13033,12231,12372,11953,11370,11066,9327,1526,2546,3802,4785,2351,3446,2893,8530,2381,3767,4643
2021-12-09,3515,13473,39764,38111,23917,13522,10694,3723,3157,13576,2008,4537,4517,9594,10617,17333,17286,5496,9106,3217,8591,8540,5854,35098,3195,10906,12903,14996,22440,16173,9191,24091,14920,30003,22886,9372,33921,24703,24415,19293,21498,111416,39568,19543,21577,25115,25645,29973,24235,12170,29899,6718,7890,18995,5080,3571,3311,13999,9375,12034,30334,8751,12692,7542,22043,22846,25184,41617,36987,25405,22559,50240,22723,29274,30943,17866,57879,18970,14579,14435,21025,12808,24856,18211,7235,10786,35895,22342,22940,21105,14469,11143,5731,4759,6544,10120,8993,11589,15523,26150,20728,13280,12123,12199,11862,11276,10975,9238,1441,2487,3835,4656,2301,3411,2869,8268,2337,3805,4616
2021-12-10,3977,13932,42436,43399,25270,14589,11428,4005,3256,13647,2011,4631,4804,9717,12089,17156,17224,5880,9888,3388,8651,8689,6039,35429,3330,11290,12875,15668,23428,17364,9977,26390,16262,30687,24384,9385,35306,25369,25002,19703,21670,141898,47616,21656,22587,29547,27515,30629,26104,12354,30804,6926,8155,19914,5585,3692,3270,13553,9808,12300,32554,9310,14270,8138,22828,23156,28351,49687,38642,26382,24381,63289,23438,32865,36341,21147,68512,20382,15662,14241,23661,13734,29472,19941,8849,11626,38015,22960,24777,22498,14519,11386,6163,4909,7007,10372,9988,12509,17079,27958,22627,13640,12751,13059,12223,11752,11234,9562,1498,2653,4034,4973,2380,3578,3012,11065,2615,4273,4896
