　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021-11-01,3323,11780,34439,30760,21328,12158,9702,3288,2926,12656,1822,4212,3951,9081,8740,16108,15812,5129,7926,2781,8035,7857,5305,23667,2913,9702,11409,13663,20585,14797,8398,21586,13230,26468,20531,8867,30797,22531,22372,17727,20257,88239,30635,17011,19501,25717,22736,23119,19417,11513,27553,6022,7062,17138,3509,3284,3082,13475,8732,10908,28228,8033,11314,6893,20261,21577,21807,31400,33547,22885,19601,41565,18870,25803,25047,15776,50202,17143,13363,12551,16321,11492,23571,15926,6011,9185,31833,18532,20634,19122,14086,10074,5211,4532,5983,9450,8342,10156,13693,23634,17583,12164,11225,11241,10973,10379,10416,8603,1278,2174,3507,4293,2053,3154,2558,6438,2135,3376,4110
2021-11-02,3168,12269,36184,32924,22218,12584,9861,3936,2812,12777,1813,4136,3750,9119,9226,16904,15935,5196,8256,2864,8010,7914,5515,24631,2895,9860,11826,14054,20933,15095,8658,21950,13494,27782,21340,9342,31372,23012,23025,18229,20904,89288,32203,17767,19936,25061,23382,24314,19987,11533,27612,6175,7297,17440,4175,3313,3070,13682,8999,11157,27584,8156,11517,6996,20691,22062,22730,32020,34564,23480,19915,43331,20039,26568,25866,16600,51503,18037,13543,12844,16857,11833,21822,16628,6259,9539,33190,19086,21065,19709,14139,10237,5365,4592,6010,9796,8446,10338,14155,24193,18909,12384,11473,11488,11162,10590,10607,8748,1289,2284,3638,4187,2079,3253,2691,6321,2213,3460,4113
2021-11-03,3248,12645,36293,33662,22487,12657,10107,3593,2972,13263,1860,4252,3757,9231,9477,16676,15237,5215,8344,2908,7911,7998,5481,24954,2867,10303,11951,14205,21189,15375,8774,21944,13969,28521,21777,9135,31783,23161,23166,18320,20463,92528,33661,18204,20191,25541,23721,24710,20341,11585,28500,6395,7253,17827,4191,3433,3236,13684,8997,11238,28265,8222,11589,7183,20840,22217,23081,33316,35397,23716,20460,44950,20740,26993,27007,17247,53362,18109,13912,12858,17431,12067,22119,16902,6685,9813,33779,19441,21285,19749,13941,10319,5581,4551,6190,9853,8602,10513,14346,25061,19172,12494,11495,11605,11262,10768,10639,8800,1296,2274,3551,4269,2080,3194,2701,6627,2276,3538,4106
2021-11-04,3307,12711,37029,35286,22656,12968,10045,3412,3021,13206,1843,4233,3959,9205,9346,16920,15882,5360,8426,2966,8047,7965,5578,29904,2969,10075,11868,14106,21148,15284,8586,22279,14045,28372,22291,9147,31819,23265,23130,18289,20073,97054,33959,18118,20332,23091,23785,24651,20569,11648,27744,6390,7371,17704,4428,3382,3141,13630,9044,11201,28310,8151,11729,7153,20816,21972,22609,33299,34645,23686,20195,44872,20523,27375,27703,16544,52605,18170,13863,13468,18185,11952,22881,17060,6470,9678,34148,19385,21595,19922,13874,10266,5555,4652,6150,9852,8567,10528,14513,24643,19292,12460,11653,11534,11382,10717,10635,8892,1308,2249,3508,4294,2027,3164,2757,6638,2175,3480,4110
2021-11-05,3758,13444,39215,42364,23583,13480,10608,3556,3134,13347,1935,4380,4667,9482,11155,16864,16151,5630,9052,3641,8329,8510,5850,37926,3362,11110,12309,15292,22596,16461,9434,24812,15147,29725,23011,9300,33671,24624,23915,18886,20518,134757,42005,19490,21371,26319,26037,26728,22626,11901,29636,7114,7801,19421,4696,3656,3218,13668,9549,12141,32025,8694,13103,7607,21917,22455,25236,38476,36935,24897,22556,56895,21935,30538,33434,20375,62686,19644,15566,13755,23423,13073,25884,18844,7548,10694,36119,20313,22583,22097,13672,11084,5867,4755,6621,10130,9231,11470,15665,26705,21200,13131,12048,12155,11764,11234,10866,9320,1342,2472,3676,4593,2183,3270,2878,8605,2306,3844,4439
2021-11-06,2323,8041,19610,40023,14190,8075,6731,3193,2291,7848,1448,3518,6916,5414,10291,4842,6279,4465,7354,3353,5023,5556,2117,28032,3400,10164,8976,10987,14902,13296,7524,20815,11823,21913,15359,3716,25541,17882,16920,14640,8038,114259,41460,14388,13879,21230,23278,21608,17045,7762,19482,7944,4675,14257,5583,2798,1469,8386,7259,9628,31275,5464,9099,5382,15357,13651,22212,32942,25545,18544,19349,62249,13867,26316,28733,15513,52444,13299,12483,8038,18960,8338,20833,11392,9410,8158,16515,10598,12521,13594,7382,8159,4647,2106,6082,6620,8134,9018,10566,15801,17058,9061,8638,8863,8307,8433,6844,6769,738,1989,2583,3871,1080,1248,1628,7026,1787,2862,2749
2021-11-07,2196,6016,14101,29227,9982,6485,5383,3022,2092,6763,1385,2610,6804,4759,8872,4207,5301,3225,6263,3235,4269,4789,1872,23510,2979,10222,7780,9736,12745,11614,6696,19075,10337,16711,12849,2936,21643,15112,14341,12735,6094,99758,32340,10118,12770,19446,21247,19125,15134,6138,17223,7745,3905,13332,5372,2412,1414,7666,6198,9507,31813,4972,7797,4728,12850,10705,18260,28270,21979,15786,16117,48527,10900,20593,19800,11506,40834,11040,10006,6851,16693,7009,17303,8615,9536,6538,12174,7675,9396,10811,6065,7054,3758,1611,5088,5296,6419,7350,8610,12015,14464,7736,7000,7418,6869,6996,5651,5484,685,1836,2567,3408,831,1140,1335,6669,1544,2495,2506
2021-11-08,3526,12710,36598,33362,22164,12775,10042,3426,2959,13144,1854,3511,3584,9068,9146,16514,16273,4206,8383,2613,7935,7964,5884,30024,3013,9508,11786,14426,21271,14956,8808,22003,13857,27805,19969,9202,32016,22971,23321,18330,20478,94420,31801,17756,19981,22229,21872,22960,19637,11570,27791,6377,7167,16825,3939,3394,3112,13701,8631,10885,26661,8255,11298,6976,20645,21925,22257,33943,34462,23433,19553,44525,20340,26603,26435,16079,51675,18144,13951,13011,17618,11527,21815,17003,6045,9273,33787,19803,21113,19655,14045,10311,5217,4602,6056,9841,8708,10542,14647,24945,18340,12391,11330,11759,11493,10803,10418,8852,1356,2391,3745,4444,2317,3358,2788,6775,2232,3559,4316
2021-11-09,3364,12674,36723,34300,22677,12693,10090,3463,3040,13351,1945,4355,3947,9329,9435,16820,16515,5293,8387,2824,8053,8230,5617,24759,2956,10139,11943,14275,21248,15602,8985,22052,13950,28329,21667,9163,31963,23746,23240,18737,21072,94947,33275,18138,20309,23948,23554,24670,20561,11663,28665,7904,7404,17953,4553,3526,3169,13851,9025,11157,28219,8148,11436,7074,21178,22417,23048,33531,35329,23714,20533,44658,20726,26472,27371,16668,51936,18226,13818,13305,17181,12001,22920,17043,6598,9868,34047,20030,21698,20096,14006,10328,5375,4597,6147,10015,8695,10518,14752,24890,19277,12573,11757,11883,11452,10777,10745,8933,1403,2304,3696,4391,2201,3172,2764,6714,2210,3440,4141
2021-11-10,3251,12961,37449,36302,22755,12695,10256,3507,3029,13560,1957,4349,4095,9321,9819,16812,16555,5285,8609,2951,8436,8224,5637,25295,3021,10456,12196,14714,21489,15813,8843,22149,14593,29160,21903,9323,32503,23641,23678,18418,21058,97820,35389,18568,20419,24032,23988,24934,21057,11850,29153,8565,7578,17969,4732,3518,3267,14047,9088,11323,28736,8296,11752,7359,21238,22412,23659,33972,35788,24216,21036,47721,21582,27200,28529,17411,53376,18470,14155,13386,17705,12180,22499,17444,6613,9982,34497,20487,22274,20649,13727,10463,5487,4656,6294,9958,8779,10696,14555,25367,19647,12689,11751,12009,11424,11044,10755,9038,1372,2372,3614,4422,2205,3268,2727,6855,2285,3555,4293
