　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021-07-01,1089,4357,12867,11969,6383,3984,3537,1376,1055,3787,887,1116,832,2071,2710,4527,4638,1299,2811,857,2186,2339,1513,9245,879,3990,3958,4868,7229,4769,3392,6054,4994,9523,6924,2619,10986,7909,8677,7226,9374,27867,10912,6534,7293,6926,6010,7319,7333,3985,9885,2625,3108,5570,961,1482,1314,3594,3301,4119,9537,3240,3797,2804,7214,8393,8961,9645,12268,8206,5833,13221,5875,9246,8898,5473,15664,6572,5492,5453,4870,4027,6568,6008,2357,3919,12966,6393,7310,7623,2583,3470,2155,2133,2099,3606,3456,3983,5525,9211,6597,4639,4091,4104,4401,4426,3775,3869,405,797,1246,1637,962,1334,954,2067,772,1142,1711
2021-07-02,1125,4460,12706,12795,6560,3996,3698,1479,1113,3913,893,1250,834,2155,2796,4519,4489,1349,2920,907,2300,2458,1550,9238,899,4098,4006,4963,7373,5023,3588,6350,5417,9957,7046,2620,11302,8010,8894,7263,9483,29211,11528,6529,7357,7166,6159,7604,7596,4147,10240,2762,3236,5645,1020,1514,1366,3657,3453,4031,10027,3372,3984,2899,7464,8705,9143,9905,12589,8542,6019,13514,5894,9581,9168,5619,15947,6883,5787,5535,5153,4031,6477,6127,2526,3955,12761,6295,7381,7494,2690,3501,2153,2064,2159,3747,3561,4177,5576,9174,6825,4660,4128,4180,4443,4398,3884,3805,429,784,1282,1760,975,1317,958,2233,780,1242,1681
2021-07-03,507,1836,3830,8522,2936,1736,1602,839,542,1764,423,665,375,1130,1435,1149,1236,737,1701,572,1020,1190,408,3610,633,2278,1896,2610,3336,2744,1892,3538,2823,4407,2229,741,5721,3766,4121,3732,2221,14005,7069,3659,3183,3318,3670,4164,4034,2131,4672,1441,1333,3101,582,760,474,1878,2152,2369,6141,1520,1686,1300,3310,3719,4710,4525,5950,4077,3333,7353,1855,4789,4561,2396,8040,3465,3124,1918,2614,1609,2850,2616,1352,1455,3253,2002,2659,2952,1255,1595,1151,656,1024,1806,2179,2108,2938,3276,3953,2049,1893,1992,2165,2373,1693,1846,227,387,616,994,331,313,446,1058,444,709,636
2021-07-04,426,1235,2736,6478,1791,1255,1147,637,431,1122,273,457,279,812,1262,795,841,491,1198,477,768,942,295,2647,559,1881,1409,1974,2346,2212,1425,2658,1977,3221,1625,508,4263,2773,2999,2809,1539,13561,5235,2155,2443,2727,2789,3078,3134,1359,3400,1116,959,2468,544,592,356,1489,1688,1904,5221,1225,1337,980,2612,2434,3495,3879,4415,2954,2664,5737,1299,3513,2933,1673,6844,2139,2035,1295,2311,1215,2165,1796,978,1019,2122,1382,1882,2263,955,1184,865,536,888,1426,1677,1688,2179,2425,2752,1519,1337,1518,1654,1807,1229,1394,179,312,525,765,214,221,294,1167,316,506,522
2021-07-05,1234,4491,13430,12229,6701,4065,3648,1479,1132,4013,907,1287,876,2061,2889,4850,4955,1416,2820,873,2267,2425,1602,9642,893,4186,4150,5153,7583,4948,3524,6114,5183,9624,7108,2700,11247,8136,9024,7446,10157,29992,11017,6959,7505,7224,6345,7644,7553,4405,10384,2728,3375,5630,904,1513,1331,3740,3520,4287,10137,3478,4072,2956,7543,9157,9375,10172,12679,8794,6168,13412,6050,9635,8965,5525,15536,6004,5706,5462,5162,4227,6807,6258,2397,4096,13276,6625,7691,7965,2710,3623,2294,2303,2194,3762,3576,4249,5827,9504,6522,4872,4202,4294,4563,4551,4029,3996,457,846,1304,1697,1043,1453,1036,2332,797,1281,1765
2021-07-06,1169,4567,13396,12595,6758,4126,3602,1455,1114,3925,904,1171,865,2002,2846,4778,4943,1349,2886,850,2204,2484,1742,9568,866,4112,4031,5139,7519,4875,3545,6201,5222,9982,7052,2664,11366,8210,9043,7425,10181,28589,11163,6998,7477,6947,6309,7639,7566,4285,10271,2648,3291,5585,956,1509,1400,3601,3499,4131,9823,3539,4052,2940,7558,9177,9349,10048,12671,8814,6215,13365,6226,9742,9348,5632,15821,6122,5625,5646,5116,4189,6691,6369,2479,4021,13477,6745,7853,7710,2803,3540,2355,2249,2225,3735,3555,4167,5762,9525,6634,4975,4228,4318,4669,4540,4050,3986,451,803,1328,1703,1055,1505,993,2144,778,1248,1784
2021-07-07,1150,4568,13570,12719,6940,4017,3640,1487,1132,4169,928,1207,870,2107,2927,4787,4930,1420,3014,861,2282,2485,1619,9594,876,4175,4121,5241,7596,4990,3670,6300,5214,9982,7070,2655,11443,8292,9275,7668,9965,29105,11456,7151,7505,7133,6504,7630,7994,4448,10895,2734,3330,5776,957,1527,1412,3739,3570,4166,9799,3513,4115,2941,7740,9457,9516,10269,12936,8923,6240,13578,6239,9797,9463,5839,15985,6302,5680,5622,5094,4046,6750,6387,2472,4154,13312,6569,7780,7697,2691,3602,2332,2196,2260,3773,3595,4177,5775,9561,6644,4909,4300,4319,4726,4573,4068,3961,464,810,1297,1749,1073,1468,1026,2273,795,1239,1822
2021-07-08,1143,4587,13520,12894,6785,4066,3707,1461,1111,4048,897,1198,853,2145,2945,4787,4909,1408,2999,897,2329,2597,1629,9725,907,4206,4128,5236,7699,5154,3559,6457,5245,9917,7066,2651,11493,8220,9041,7554,9980,29004,11516,7038,7384,7074,6354,7725,7956,4300,10282,2791,3279,5787,1022,1556,1422,3797,3623,4309,10033,3502,4021,2965,7608,9450,9570,10039,12984,9010,6447,13768,6188,9854,9298,5756,16160,6361,5814,5631,5097,4124,6794,6288,2537,4192,13200,6695,7831,7742,2738,3600,2305,2211,2236,3788,3640,4217,5795,9580,6750,4937,4227,4301,4614,4577,4006,3984,442,841,1315,1706,1057,1457,983,2274,780,1294,1808
2021-07-09,1255,4657,13497,14042,6951,4201,3840,1577,1195,4327,961,1270,864,2350,2927,4830,5057,1449,3137,924,2376,2619,1620,9817,928,4404,4276,5495,7939,5360,3803,6771,5551,10212,7300,2791,11774,8510,9461,7789,9990,31254,12274,7257,7842,7570,6791,8121,8057,4431,10599,2853,3315,6021,1003,1566,1350,3914,3696,4313,10437,3598,4259,3068,7868,9507,9776,10782,13501,9336,6720,14637,6195,10139,9732,6098,16911,6819,6028,5931,5374,4170,7011,6542,2585,4161,13279,6826,8031,7928,2712,3689,2263,2169,2331,3908,3897,4427,5978,9582,7157,5070,4344,4412,4698,4686,4099,4099,462,894,1356,1793,1072,1481,1053,2507,834,1299,1824
2021-07-10,553,2040,4187,9721,3222,1927,1775,898,552,1880,475,706,457,1215,1615,1233,1447,793,1876,678,1210,1345,438,4060,723,2586,2095,2992,3643,3188,2063,3822,3123,5199,2455,795,6665,4167,4498,3963,2289,15868,7873,4150,3497,3814,4167,4911,4488,2289,5098,1665,1527,3403,709,820,440,2322,2423,2623,6885,1747,1905,1514,3898,4407,5184,5127,6942,4689,3955,8378,1919,5517,5066,2697,8274,3710,3440,2109,2824,1773,3077,2845,1418,1644,3600,2172,3001,3329,1410,1765,1182,728,1318,1987,2409,2406,3272,3742,4126,2360,2102,2259,2428,2680,1838,1998,207,512,756,1139,362,386,535,1290,528,793,739
