　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2021-03-01,2904,7538,18272,34382,12499,7964,7036,3690,2131,8918,1552,3299,11588,5934,8583,5591,6152,3758,8007,5421,4952,6316,2151,13914,3670,12621,9087,11998,15187,13015,7746,26859,13709,20271,16230,3952,27206,18322,18225,15380,7775,118529,36673,16324,14548,22231,26376,36446,17910,9473,21397,5902,5251,15979,6273,3119,2515,9653,8013,13030,40106,5511,10089,5618,15581,14956,21964,31205,26851,18501,23429,59378,9826,24433,24102,14123,43790,12773,12213,8075,13929,10094,20910,11737,12041,8525,15157,11018,12074,13944,8448,7527,4199,2022,6469,6363,8120,8984,10471,16774,17391,9100,8405,8589,8345,8839,6705,6988,761,2329,2788,3921,1129,1136,1680,6715,1796,3275,2737
2021-03-02,4008,15083,44233,39111,27086,15875,12242,4141,3274,15260,2146,4959,4469,10812,10107,20080,18928,6040,9927,3013,9341,9139,6667,28109,3463,11148,13185,17504,24622,17874,10278,28113,17787,34716,25080,12175,38278,27706,27523,20735,26122,113728,37839,21030,23963,26354,26637,29712,23524,13513,32677,6874,8383,19242,4734,3848,3714,13735,9640,12449,29589,9288,13315,7780,23451,24789,26753,38758,40856,27050,25546,54363,23784,30845,32607,20833,59371,21843,16379,15370,19364,12868,24970,20379,8081,11226,40647,24460,25491,23065,16082,12121,5749,5481,6629,11052,10025,12120,17502,30421,23314,14280,12831,13377,12840,12335,11663,9897,1375,2552,4151,4861,2243,3447,3064,7419,2400,3828,4319
2021-03-03,3880,15196,44666,40622,26717,15198,12066,3917,3222,14855,2223,4829,4808,10492,10754,19889,18837,6004,9971,3232,9384,9162,6354,28845,3365,11451,13341,17507,24945,17819,10213,27781,17807,35177,25773,11829,37503,27139,27023,20876,25256,113605,39820,21746,24308,26662,26947,32518,23771,13308,33312,7051,8573,19917,5051,3865,3701,13775,9978,12565,29909,9476,13663,8175,23432,24925,27507,38240,40579,27297,26506,55600,23946,31301,33836,21010,60153,21446,16453,15258,19312,13494,24964,20205,8603,11690,41033,24638,25802,23455,15277,12393,5871,5474,6563,10870,9843,12346,17279,30052,23594,14391,12880,13325,12685,12293,11717,10005,1357,2519,3975,4660,2272,3446,2933,7300,2474,3892,4148
2021-03-04,3901,15151,44594,40891,26884,15133,12194,4039,3336,14622,2225,4980,5010,10762,10976,20140,18676,6070,10096,3427,9303,9104,6484,29001,3508,11788,13633,17349,24844,18063,10386,27843,17731,35127,25986,11795,37657,27564,27405,20849,24896,118004,40007,21691,24299,26952,27456,35114,24060,13328,32819,7146,8734,19951,4983,3951,3664,13569,9838,13130,30131,9434,13593,8092,23695,24890,27536,39025,41110,27497,26951,56802,23999,31985,34189,21085,61441,21491,16380,15798,19652,13465,25875,20484,8819,11342,40904,24625,25614,23417,15424,12351,5813,5470,6673,10829,9902,12391,17551,30421,23994,14395,13035,13251,12615,12327,11574,9748,1356,2520,3995,4819,2292,3431,2965,7406,2455,3852,4162
2021-03-05,4242,15672,48271,47027,28495,15885,12638,4098,3391,15241,2333,5046,5649,10673,12284,20172,19266,6206,10687,3650,9604,9658,6527,30341,3538,12410,13776,18482,26290,18753,10894,31014,19750,36499,27755,12081,39690,28878,28051,21435,25489,150873,47568,23101,25604,30149,29146,38547,26220,13763,34588,7365,9130,21570,5519,4247,3621,13753,10436,13559,33086,10001,15551,8779,24859,25455,29816,43834,42885,28653,28649,69219,25372,35229,39596,23967,71045,22451,17379,16298,23004,14439,29258,22721,10070,12621,42961,25775,26832,25483,16036,13584,6381,5694,7311,11202,10795,13349,18999,32145,26392,14799,13518,13963,13262,12881,11891,10291,1415,2693,3988,5055,2327,3574,3035,9263,2640,4253,4548
2021-03-06,2137,9303,25984,44586,17781,12825,8268,3540,2545,8730,1572,2967,4203,7466,9915,5580,7471,3846,8734,2766,5450,6310,2453,15616,4256,9760,9985,13301,17517,13711,8826,26959,15801,26934,17602,5151,29542,20740,19860,16134,10953,134715,46416,16796,15937,22602,21296,24776,18705,8654,22071,5644,5240,14704,5466,3006,1598,7872,7356,9935,23736,5731,10483,6070,16512,15328,24962,36466,30222,21154,22325,70922,15261,29842,32710,18871,55260,15709,13601,8607,15958,7742,21569,14388,8814,9393,19625,20699,15120,15060,8808,8434,4547,2533,5390,7621,9150,10056,13136,19695,20632,10066,9103,10312,9371,9555,7119,7325,751,2305,3062,4571,1150,1264,2023,7591,1991,3318,2603
2021-03-07,2451,7366,19287,33755,13008,9909,6650,3305,2220,7698,1381,2546,4495,5955,8698,4485,6618,3512,6926,2740,5015,5414,2174,13005,3731,9373,8765,11559,14580,12699,7818,25008,13952,22557,16438,3885,26303,17489,17148,14481,8727,119998,37434,12402,15331,22011,20633,25663,17004,7512,19569,5095,4578,15076,5293,2755,1438,7930,6843,10216,27197,5703,9168,5238,14704,12477,21544,31622,25630,18025,21738,61674,12801,26199,24496,14809,44088,13383,11704,7438,13128,6948,17338,11101,10024,7931,14767,18207,12172,13355,7767,7172,4323,2182,4974,6023,7758,8910,10590,15982,18099,8787,7788,8828,7717,8380,6427,6275,674,2106,2733,3978,1106,1178,1585,7071,1708,2957,2499
2021-03-08,3990,14784,43372,38827,26232,14669,11713,3823,3311,15007,2188,4904,4621,10398,10659,19605,18445,5981,9583,3287,9185,8916,6214,28313,3223,11277,13220,17402,24228,17566,10009,26989,17145,33466,24327,11626,36901,26433,26672,20648,25476,114634,37868,21064,23654,25738,26916,27715,23098,13463,32987,6876,8373,19600,4654,3865,3573,14808,9890,12761,30936,9254,13413,8014,23181,24639,26909,38990,40222,26803,26245,54438,22985,29958,32591,20194,59207,20665,16421,15394,19324,13203,24548,19317,8184,11260,39326,23977,24968,22968,15267,11635,5725,5211,6546,10649,9763,11898,17359,29371,22430,14185,12719,12864,12633,12139,11473,9666,1344,2493,3982,4799,2215,3374,2886,7495,2404,3776,4261
2021-03-09,3785,15157,44323,40285,27293,15456,12119,4040,3290,15071,2285,4964,5645,10621,10670,19987,18802,6055,9958,3432,9381,9168,6283,28932,3348,11891,13288,17344,24465,17891,10265,27753,18080,34579,25278,11795,37519,27088,27047,20895,25556,112506,38869,21420,24451,27591,27597,28867,23923,13685,32625,6974,8543,20315,4980,3952,3676,14481,10075,12971,30827,9310,13593,8076,23453,24898,27587,38579,40678,27116,26460,56709,24418,30714,33643,21180,59483,21688,16585,15316,19434,13453,24785,20202,9066,11163,40091,24520,25262,23387,15165,11879,5954,5429,6779,10827,9854,12477,17763,29852,23544,14178,13060,13267,12654,12317,11782,9750,1330,2495,3895,4635,2230,3410,2963,7468,2367,3803,4248
2021-03-10,3967,15352,45349,41848,27628,15360,12333,3926,3276,15131,2286,4990,5535,10722,11331,19983,19105,6056,10037,3592,9294,9150,6330,29135,3376,11705,13489,17415,24847,18244,10210,28948,18131,35284,26114,11960,37860,27480,27424,21149,25178,116061,40957,21573,24717,28254,28025,29320,24487,13447,33295,7256,8503,20375,5088,4108,3697,15118,10033,13316,31638,9607,14181,8288,23526,25127,28138,39510,41134,27446,27015,58309,24714,31878,34393,21571,61163,21668,16723,15324,19818,13678,25228,20280,9480,11995,40606,24575,26031,23554,15368,12067,6005,5485,6875,10989,10142,12751,17991,30531,24145,14453,13139,13402,12839,12354,11557,9977,1343,2535,3946,4704,2291,3484,2915,7554,2471,3948,4311
