　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-06-14,7033,16824,49031,53317,29231,16581,12886,4307,3194,16160,2169,4840,6470,10503,13203,20059,18396,5874,10083,3214,9320,9198,6114,29600,4003,11316,13136,18521,23728,19081,10630,31597,20637,37879,32136,12393,41515,30176,27822,23206,29453,173354,49104,27725,26536,31484,36197,31177,26004,13453,35929,7480,9091,20481,5494,4099,3703,13527,10189,10469,35523,8884,14882,7906,23544,25565,31578,48045,44562,28586,31287,83327,26668,36608,43737,27096,73398,22317,18280,16137,21333,13254,36878,22898,8324,14454,47305,27380,27919,27714,14236,12823,5239,5366,6974,10944,11101,12760,20393,33328,28917,14579,13754,13915,13385,13270,10561,9570
2019-06-15,5372,10668,28011,53000,21419,11778,9190,4105,2667,12355,1741,3929,11134,7772,14160,6443,8557,4258,8820,3949,6935,6982,2713,18663,4823,12195,10744,14870,18424,16977,9072,31910,19478,31865,27170,6468,34698,24780,21978,20205,13691,178425,51250,23300,20477,32464,37274,30617,23066,10262,32216,6527,6528,17949,7012,3438,2145,10638,9433,10719,48489,7029,13361,6742,18903,19121,30391,45284,36324,23777,32173,90776,19211,33871,37271,22930,61663,16770,16517,10170,16951,11038,35308,15857,10581,12950,23806,20583,18298,21252,15674,15127,5026,2761,6863,8918,10689,11974,15426,23790,26700,11885,10947,11933,10425,11515,9123,8256
2019-06-16,5244,8981,20886,41161,16522,9018,7501,3811,2244,9473,1478,3084,10752,6873,11366,5346,6531,4062,7492,4191,5274,5990,2601,16009,4730,12244,9245,12689,14491,15863,8016,27273,15855,23081,24481,5683,29705,21184,18050,16789,12638,172355,41257,16684,18698,28973,34242,24386,20804,7824,23137,5402,5101,15804,5712,2921,1575,8524,7976,9262,40678,6352,10815,5555,15918,14475,24615,39122,30176,19799,27906,75775,16405,28822,27863,19118,50468,14316,13309,8512,14620,9727,29458,11631,10533,10675,17498,14721,14776,17073,7411,12311,3843,2210,7081,7116,8235,9313,12242,19341,22750,9712,8987,9694,8861,9549,7364,6735
2019-06-17,6419,15186,43737,44015,26364,14830,11952,4129,3059,14935,2156,4616,6377,10191,11395,19264,17177,5446,8930,3283,8921,8376,5375,28568,3490,10823,12254,17357,22046,17557,9750,26632,17562,33982,27165,11942,38271,27542,25964,22123,27172,142269,39230,24699,24387,28573,31720,28576,23490,13092,33311,7061,8599,19113,4639,3789,3793,13443,10039,10169,35196,8347,13679,7323,22240,24639,27522,42779,41919,26819,30515,68789,22862,31713,35653,22107,61814,19965,16729,15467,18050,12983,29552,19267,7532,13098,41590,23783,25395,24854,13500,11349,4794,4866,6486,10143,10025,11986,17579,31046,25036,13459,12558,12755,12399,12370,10168,8929
2019-06-18,5991,15538,44604,46166,26963,15306,11987,4189,3200,14116,2236,4786,7552,10346,11828,19809,17611,5722,9522,3166,9211,8697,5685,30132,3575,11086,12578,17440,22070,17860,9860,27206,18239,34867,28963,11670,38527,28153,26320,22403,27861,138790,40625,25376,24737,28346,31917,28929,23982,13181,33562,7223,8553,19788,5163,3856,3663,13479,10116,10048,34034,8327,13660,7383,22600,25163,28476,42649,42391,27127,29777,69330,24670,32310,36812,23210,62219,21159,16864,15380,18717,13123,30425,19954,7974,12974,42157,24273,26337,24842,13535,11614,4937,4984,6327,10389,9982,12007,17641,31004,26096,13683,12825,12956,12640,12424,10310,9204
2019-06-19,6094,15679,45245,46993,26772,15369,11778,4109,3057,14321,2186,4657,5947,10510,11929,19704,17757,5562,9618,3356,9181,8626,5792,38916,3681,11209,12900,17715,22314,17955,9824,28019,19362,35324,28546,11738,38790,28539,26579,22535,27701,143675,42448,25801,24971,28455,32582,29378,24603,13037,34189,7156,8567,20086,5172,3966,3569,13592,10213,10042,35011,8359,14062,7473,22539,25234,28962,42918,42709,27375,29160,72181,25601,33433,38896,23883,64565,21335,17252,15619,20268,12976,33693,19999,8314,13056,44022,24851,26224,25601,13448,12185,4960,5110,6581,10588,9912,12183,18375,30946,26408,13620,12815,13039,12716,12487,10503,9322
2019-06-20,6381,15938,45771,47236,27383,15630,12227,4034,3071,15384,2162,4576,5773,10574,11954,19903,17576,5722,9552,3244,9142,8789,5777,40216,3665,10994,12819,17735,22373,17967,10104,28737,19513,35351,29981,11431,38658,28695,26243,22489,27348,150661,43014,25704,25087,28092,32629,29876,24323,12978,33798,7185,8614,17667,7274,3806,3686,13468,9970,10187,35205,8613,14036,7483,22811,24813,28733,43802,42803,27695,29355,73911,25157,33721,40172,24413,65625,21032,17118,16118,21108,13320,35607,20232,8173,13144,43727,25438,26693,25412,14055,11676,4989,5222,6563,10510,10076,12151,18397,31227,26939,13863,12773,13128,12377,12403,10312,9105
2019-06-21,6946,16465,47985,53682,28321,16205,12587,4177,3125,15765,2237,4613,6096,10765,13690,19787,17942,5997,10011,3363,9369,8909,6030,41243,3989,11476,13186,18186,22871,19048,10533,32460,20932,37300,30733,12133,40312,29618,27160,22977,28430,182308,49366,27374,25561,29300,34939,31896,25529,13287,34540,7494,8824,20137,5385,3965,3746,14158,10236,10539,37605,10858,15342,7954,23381,25523,31683,48643,44562,28535,30477,84297,26353,38775,44599,26754,75102,22306,17832,15962,24438,13963,38476,21508,8588,14188,45388,30936,27722,27093,14617,12476,5322,5213,6853,10496,10878,12650,19569,33439,28746,14549,13259,13662,13012,12856,10643,9411
2019-06-22,5447,10491,27178,50879,17920,11207,8715,3915,2550,9831,1711,3197,5615,7780,13170,7123,7822,4003,8071,3688,6154,6880,2814,28834,4320,11328,10389,14411,16786,15595,8791,32362,18525,28141,24583,6521,32884,23557,20737,19189,13418,175406,48078,21986,19039,28918,34555,28105,20952,9351,26197,6011,5901,16152,5891,3364,2033,9410,9082,9836,38572,6821,12695,6294,18080,17875,28374,43985,34112,22326,30144,86520,17364,32923,38206,24230,60442,15997,14962,9376,18280,9915,36356,15215,9703,12301,24060,17148,17725,19852,9730,12839,4618,2570,6159,8251,9902,11012,14585,21992,25738,11083,10316,11328,10119,10967,8579,7536
2019-06-23,5162,8441,20227,40186,14451,9101,7161,3649,2195,8155,1323,2524,3663,6307,10229,5047,6198,3774,7004,2340,4968,5754,2612,15222,4710,9068,9127,12240,14448,13540,8247,26038,15301,21791,25764,5458,28492,19756,17495,15953,50853,169592,40124,15154,17200,19784,21367,21116,18600,7244,19520,4983,4385,12857,4970,2535,1511,7228,6697,7827,26394,5848,10006,5148,14709,13446,21646,38244,29121,18164,23555,72552,14039,25649,27680,16768,49763,13887,12425,8596,14622,6592,24910,11283,7486,9851,18105,13944,14713,14103,7205,10184,3233,2061,5024,6414,7935,8757,12082,17634,21577,8912,8213,9299,8456,9100,6548,6171
2019-06-24,6708,15418,45336,44599,26329,14516,11881,4131,3088,15291,2137,4387,4182,8649,11138,19598,17616,5641,9045,2940,8322,8453,5940,27573,3813,10292,12112,17440,21380,16033,9725,27309,18478,34307,26177,10508,38570,27322,25825,21437,26853,146266,40758,25762,24124,25683,28209,27231,22872,12867,31933,6976,8269,18532,4523,3916,3475,11559,9678,9865,30588,8129,13131,7144,22056,23531,27294,43074,41929,26976,28934,71623,22024,31165,37163,22998,63829,20378,16589,15509,17874,12496,30810,19557,7271,13669,44071,24963,26473,25031,9726,10886,4732,5083,6454,10075,10220,11872,18147,30849,25686,13535,12259,12815,12388,12153,8881,8954
2019-06-25,6500,15387,45403,45366,26946,14850,12154,4567,3133,15481,2297,4563,5669,8976,11215,19477,17587,5574,9438,3190,8570,8815,5881,28180,3831,10874,12734,17521,22238,16495,10214,27850,18385,34637,28556,10066,38911,28520,26877,21955,28117,147850,41432,24833,24168,27409,27062,27755,23021,13113,32053,6956,8547,18646,4929,3817,3655,11378,9555,10269,32350,8142,13507,7318,22181,24058,28042,44647,42723,26997,28461,68661,22622,30062,37587,23667,64436,20936,16845,15211,19322,12910,30880,20093,7902,13452,43091,24849,26475,24074,9420,11202,4863,5017,6566,10491,10198,11990,17911,30646,26253,13816,12342,13193,12666,12426,9140,9107
2019-06-26,6602,15729,45964,47268,27090,15108,12254,4526,3060,15411,2215,4580,5676,8890,11931,20163,17969,5665,9870,3295,8751,8829,5788,28814,3774,11288,12608,17535,22252,16542,10187,27620,19265,34969,28347,10297,38867,28431,26743,22106,28029,148206,43149,26135,24545,28100,28647,27926,24120,13358,33312,7264,8640,19380,5009,3926,3631,11856,10009,10641,32982,8320,13784,7511,22494,24210,28673,44659,43280,27663,29372,70932,23496,31967,40184,24548,67024,21546,17387,15498,19182,13265,31367,20401,7939,13625,45264,25890,26956,25056,9631,11338,5026,5163,6660,10360,10253,12272,18537,31747,27053,13661,12623,13259,12674,12450,9369,9172
2019-06-27,6661,15672,46589,47709,27218,14196,12010,4195,3126,13920,2203,4534,5649,8964,12125,19761,18062,5589,9670,3185,8732,8604,5717,28590,3987,11197,12633,17819,21996,16756,9950,27884,18740,34193,29468,10230,38673,28302,26245,21853,26992,149688,43876,25126,24514,27732,29434,28093,24038,13015,32107,7053,8624,19273,4887,3952,3560,11854,9850,10340,31883,8507,13647,7344,22223,23745,28602,44391,42446,27592,29074,73185,22834,32128,39372,24265,67735,21187,16923,15786,19247,13417,33853,20757,7944,13642,44330,26429,26766,25434,9633,11701,4965,5087,6472,10271,10261,12234,18513,31638,26791,13854,12717,12949,12505,12154,9313,8981
2019-06-28,7105,16638,48150,56312,29027,15348,12554,4484,3175,14609,2317,4633,5726,9123,15069,19642,18455,5987,10371,3559,9102,9431,6184,29831,4360,12034,13587,18757,23855,18035,10721,32791,20523,36663,31950,10443,41743,30060,27877,23275,28261,183468,50704,27892,25978,29744,32878,30270,25798,12929,33412,7530,8972,20725,5179,3992,3528,12528,10410,11238,36371,8899,15134,8058,24102,24846,32731,51478,45961,29461,31626,94918,24154,36049,46347,27858,78103,22419,18704,16438,23566,14121,37993,22306,8859,14794,47015,28487,28468,27783,9819,12858,5513,5436,7233,11046,11652,12917,19959,33698,29647,14867,13550,14400,13438,13255,9887,9759
2019-06-29,5313,11128,26874,52192,17113,10863,8749,4109,2569,9480,1677,3413,9320,6915,14325,7680,7380,4059,8166,3890,6018,6649,2886,18231,4586,11495,10374,14283,17449,15603,9062,30305,18706,27377,26451,5227,32798,23235,20995,18935,14140,176416,48350,22631,18683,28184,34022,27522,20632,9318,23943,6176,5780,16489,6157,3158,1866,8535,8809,10633,37944,6761,12462,6338,18129,17419,28245,44299,34401,22195,30358,87325,15959,32858,36972,20900,62574,16139,15105,9203,17798,9874,33446,14876,9631,12123,23008,21438,18331,20647,7839,12995,4647,2634,6336,8060,9714,10522,14308,22196,24878,11412,10314,11703,10123,10939,7834,7712
2019-06-30,5349,9231,20601,41383,14379,8551,7132,3856,2152,9144,1464,2852,8442,6201,12838,5079,6246,3792,7266,3521,5228,5823,2697,14913,4397,10465,9186,12727,13883,13857,8278,26957,15645,22237,22426,4701,29509,20196,17677,16870,11198,157914,40431,16540,17299,24559,28723,24028,20635,7677,22140,5708,4820,14599,5129,2708,1473,7199,7309,9954,35330,6402,10596,5693,16192,13774,25119,41291,28875,19593,26193,74310,14601,27882,28851,17013,51059,13895,13359,9147,15514,8810,27909,11887,9064,10103,17629,13496,14801,16248,6904,8129,3757,2218,5480,6472,8218,8558,11687,18041,21412,9792,8793,9834,8707,9279,6380,6339
