　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-12-01,4737,9441,22027,39453,15724,10162,7550,3667,2403,9431,1837,3421,12267,6844,12305,5669,7172,4188,7596,4049,5799,6606,2355,15439,4065,13217,10109,13791,15596,16108,8900,35091,17491,26444,24991,5044,31482,22693,19887,18267,12947,179458,44690,17182,18938,33545,34190,43635,25893,8610,24652,5957,5515,17885,8005,3145,1797,9930,8330,11837,45859,6867,12313,6526,17981,15323,27713,60447,33125,20863,30881,82364,16672,31283,29287,18760,56091,14404,14212,9159,15683,11448,36066,12785,11435,12641,18443,13596,14795,17921,9330,8589,4576,2322,6482,7171,8847,10336,12532,19476,24927,10638,9461,10212,9549,9889,7932,7471
2019-12-02,5879,15479,45461,42230,28056,15452,12081,4053,3087,15829,2270,5205,6396,11011,10913,19912,18098,6046,9479,3231,9453,8839,5654,29105,3245,11275,13182,17697,22368,18374,10016,28526,18074,35035,27289,12029,39155,28402,26921,23055,28088,142794,40244,25383,25300,27574,33188,34140,25905,13670,34842,6936,8299,20869,6055,3584,3773,14644,10241,11761,34877,8872,14011,7586,23366,25562,28701,49105,43296,27313,31044,68424,24388,32324,34756,21583,63611,21352,17203,16159,18606,13479,32975,19954,7607,13983,42924,25151,25965,25349,15942,11901,5587,5096,6696,10727,10078,12476,18211,31398,25980,14222,13121,13538,13137,12698,10983,9406
2019-12-03,5663,15815,46773,44448,29650,16193,12785,4156,3223,16234,2288,5286,7683,11313,12023,20748,18682,5995,9560,3384,9564,9155,5831,32041,3335,11429,13204,17877,22792,19166,10250,29137,18778,36462,30997,12797,40246,29751,27783,23530,28309,140470,41388,25279,26146,29679,34557,38056,27800,13992,35126,7422,8765,21472,7092,3900,4027,15228,10637,11786,35195,9197,14485,7648,23961,26235,30229,48924,45048,28142,31144,70115,25780,33568,36142,23124,63796,22404,17333,16285,19287,13958,33544,20712,8193,14346,44361,27060,27028,26647,15730,12481,5810,5411,6798,11120,10112,12685,18823,32627,27545,14430,13528,13850,13279,12999,11276,9854
2019-12-04,5578,16242,47152,45161,29575,16586,12547,4161,3254,16567,2275,5151,6809,11680,11815,20642,18704,6139,9826,3372,9652,9351,5933,31029,3315,11370,13517,18065,23176,18967,10660,29395,19465,37049,31075,12773,40856,30066,27988,23199,28832,142066,43245,25504,26007,29215,33833,35391,27025,13834,35824,7285,8688,21511,6978,3951,3948,14775,10646,11622,35036,8972,14632,7891,24095,26361,29823,48833,45043,28280,31706,73334,26873,34849,37629,25147,65385,22493,17678,16344,19610,13763,37806,20896,7956,14474,45679,26596,26964,26271,15681,12581,5877,5354,6873,11275,10111,13008,18894,32542,29177,14802,13568,13820,13337,12886,11433,9741
2019-12-05,5623,16849,49356,48045,29986,17824,13218,4531,3266,16633,2178,5192,5561,11320,11887,21277,19500,6286,10106,3166,9744,9357,6410,35730,3652,11154,13424,18425,23959,18788,10747,30582,19600,38368,31839,12683,41928,30546,28790,23704,27721,150742,45260,25214,26013,28049,31286,31184,25878,13781,34553,7360,8707,20240,6509,3696,3844,14502,10159,11321,31626,8996,14202,7904,23830,26298,30041,48705,45447,28566,30310,72048,27707,34691,38352,25501,67672,23157,17808,17084,21566,13192,38654,21489,7789,14134,47406,27624,28020,25447,15952,12341,5868,5454,7011,12031,10770,13032,19886,33244,29054,15063,13576,14576,13931,13343,10918,9946
2019-12-06,6236,17939,52848,55444,32097,18668,13932,4588,3198,16756,2200,5248,5658,11467,13437,21424,19628,6619,10663,3288,10112,9975,6772,38803,3864,11607,14217,19697,25151,20330,11718,33705,21260,39477,33654,13625,44224,32488,29956,24596,28079,199414,52547,27483,27629,31810,34290,33096,29617,13756,35204,7510,9130,21661,7670,4041,3867,14295,10591,11538,33185,9417,15739,8273,25358,26958,33609,59345,48205,29994,32596,86162,29648,40910,44858,27632,78748,24641,19373,17117,27125,13710,46347,23704,8681,16175,50656,29044,30351,28192,15836,13261,6187,5934,7734,12635,11785,14254,22078,36502,32001,15975,14140,15961,14976,14325,11499,10479
2019-12-07,4945,11581,30726,53793,19769,12763,9159,3801,2583,10193,1736,3295,7328,8145,16383,6233,8003,4581,8844,2799,6799,7546,2828,26757,3996,11111,11649,15792,19018,17648,9646,35173,19891,31503,29286,7112,36865,25999,22783,20868,15115,197974,56286,24977,19960,32877,36140,33822,26052,9740,27013,6765,6548,18555,9656,3189,1890,10127,9013,10314,34152,7312,14171,7595,20109,19307,35544,82330,39383,25507,35372,107921,20202,40081,42582,25835,74264,17882,16453,10547,21772,9687,49165,16776,10310,14013,29160,22626,20061,24095,12833,11146,5770,3036,7231,9802,11116,11639,16340,25044,28793,13069,11303,13847,12203,12199,8805,8816
2019-12-08,5222,9605,23452,44343,16591,9547,7783,3817,2528,9627,1632,3576,12467,7445,12430,5791,6903,4237,8193,3847,5944,6743,2351,21241,3776,12883,10407,14322,15860,16113,9280,31561,17420,25695,29414,5400,33156,23360,20128,19116,12278,189619,48294,18692,20025,34810,35339,38332,27216,8429,25441,6175,5921,18577,9709,3087,1792,9602,8401,11522,44669,7351,13289,6607,18425,15955,31386,73200,34538,22375,33399,92297,16995,35079,31942,21030,63448,15295,15016,9868,18843,11477,49038,13550,11278,12563,19694,18287,15353,20653,8113,8749,4693,2479,6473,7588,9156,10461,13396,20610,26251,11032,10220,11086,10041,10400,7863,7755
2019-12-09,5887,15555,45682,43766,28618,15574,12142,4159,3138,16009,2226,5191,7019,11026,11143,19972,18407,5878,9483,3375,9578,9091,5696,29469,3187,10924,13218,17736,22858,18545,10171,29703,18364,35723,28873,12580,39891,28601,27417,23193,27927,150284,42349,26572,25461,30256,34320,31823,24670,13821,35139,7215,8443,21290,6446,3679,3853,14693,10439,12072,37074,9234,14372,8068,24028,25971,30074,52348,44358,27635,32216,73378,25196,33605,36129,22458,66416,21762,17275,16465,20113,14734,34826,20006,8231,14662,42765,25541,25827,26297,11211,11784,5494,5130,6756,10769,10156,12857,18349,32015,26594,14650,13400,13634,13240,12482,10567,9745
2019-12-10,5646,16104,47243,45211,30057,16173,12837,4114,3171,16223,2267,5120,7899,11343,12327,20661,18891,6010,9861,3521,9421,9334,5761,30384,3250,11983,13346,18177,23359,19143,10339,30583,19212,36604,30982,12886,40861,29811,27919,23791,29048,145457,43341,26524,26138,30171,34391,32480,25140,13969,35338,7223,9427,21833,6929,3965,3998,15133,10671,12033,36458,9274,14691,8075,24242,26488,30877,51238,45446,28502,33133,73334,26623,34602,37639,23891,64907,22548,17593,16267,19797,14026,34051,20961,8680,14450,44483,26636,27152,27137,15789,12368,5753,5284,6999,11085,10099,12841,19281,33581,28227,14738,13618,14017,13383,13075,11316,10006
2019-12-11,5774,16336,47649,46786,30074,16368,12775,4201,3285,16290,2254,5159,7546,11621,11811,20852,18927,6034,9933,3552,9634,9284,5938,31181,3242,11946,13434,17984,23272,18931,10481,30015,19365,37147,32051,13082,40861,29936,27707,23646,28603,146338,45604,27062,26580,30163,35767,32675,25346,14112,35918,7230,9009,21904,6806,3851,3995,14878,10746,12163,36718,9416,14706,8111,24319,26336,31153,52488,45387,28617,32648,75151,27168,35198,38717,24353,67369,22394,17640,16416,20672,14424,34135,21038,8480,14539,46108,26364,27131,27447,15317,12519,5697,5253,6887,11333,10411,13223,19293,33149,29882,14736,13644,14035,13473,13006,11361,9968
2019-12-12,6160,16482,48450,48089,30596,16797,12935,4176,3362,16699,2326,5182,8090,11573,12333,20826,19017,6167,10121,3734,9772,9512,5942,36545,3562,11926,13388,18437,23574,19149,10466,30443,20027,37675,32422,13411,41303,29936,27909,23897,29113,152767,46347,26608,26968,31618,35469,33246,25836,13916,35680,7365,9246,21429,6794,3963,3847,15043,10890,12126,37156,9460,15212,8053,24564,26658,32146,53502,45512,28737,32861,76716,27473,35531,39438,25092,68980,22829,17806,17348,22122,14732,36456,21424,8772,14678,46170,26887,27520,27429,15367,12510,5921,5328,7030,11284,10455,13184,19214,33142,30004,14768,13790,14125,13444,13080,11234,10041
2019-12-13,6633,17448,51140,55730,32351,16887,13465,4437,3305,16902,2349,5399,8604,11653,14038,20998,19618,6455,10579,3870,10205,10235,6289,40533,3755,12835,14145,19568,25270,21045,11233,34135,21889,39125,33400,13073,43758,31754,29296,24573,28275,195930,53941,29095,27771,35080,40876,36706,27474,14360,36950,7669,9290,23224,8007,4156,4053,15093,11247,12858,40574,10118,16998,8904,25860,27296,35949,64785,48335,30082,35742,90819,28646,40166,45162,29095,83145,24260,19122,17502,26641,15670,40626,23509,9672,16207,48564,29047,29075,30135,15644,13191,6230,5595,7694,11926,11748,14207,21003,36817,31840,15779,14206,15209,14272,13902,11851,10451
2019-12-14,4820,12374,32393,56955,22522,12552,10032,4287,2679,12629,1936,4237,13353,8399,15500,7641,9934,4927,9960,4545,7336,8076,3021,33866,4816,14747,12248,17764,19445,20747,10356,43524,22721,32654,30872,6741,38670,27327,23999,22658,15596,212424,62320,26388,21872,39217,42950,35735,25696,11385,32964,7274,7074,20326,10041,3775,2477,11034,10299,12814,47902,8582,17774,8995,22381,21577,42856,124712,43334,27464,40399,119579,21865,40597,44012,30495,82687,18826,17585,11722,23475,13928,44994,18053,13712,15713,27832,23880,19383,25360,11194,11476,5806,2911,7739,10027,12204,13515,17015,27346,31098,13577,12520,13900,13254,12854,9756,9305
2019-12-15,5126,10245,24266,45693,16972,10861,8486,4012,2712,11113,1794,3851,14460,7874,13404,6325,9611,4564,8624,4274,6531,6984,2822,26724,4440,13954,10597,14364,16514,18546,9300,38899,19438,26445,29147,5994,33605,23391,20370,19601,14185,211186,50405,18456,20632,30660,37083,31555,23803,8754,26286,6393,6438,18581,9250,3171,2147,10257,10272,12269,50366,7745,14283,6941,19026,17020,33227,93260,36026,22931,34038,98209,17046,33819,33281,23450,73985,15559,15278,10292,20616,12552,42591,14508,13353,13937,20913,15623,15893,20060,9499,9655,4719,2376,6900,8974,9548,11580,14499,22603,27027,11205,10354,11510,11300,11019,8345,8111
2019-12-16,5843,15585,46075,45216,28434,15665,12262,4035,3131,15852,2265,5228,7861,11261,11730,19929,18628,5863,9606,3561,9567,8986,5717,29909,3261,12108,13303,18246,22919,19488,10085,30139,18344,36164,29840,12685,40209,28988,27185,23645,28375,156653,44685,26001,25925,28549,35314,31958,24488,14004,35260,6997,8519,20980,6258,3869,3787,14885,10557,12409,39240,9269,14515,8066,23938,25772,30361,54302,44387,27828,32310,75324,24806,34308,36533,23295,67149,21586,17429,16342,19964,14806,36723,20273,8388,14905,43684,23697,26354,25962,15287,12024,5629,5133,7010,10978,10099,13060,18742,33292,27773,14526,13199,13825,13985,12776,11273,9684
