　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-08-11,5393,8474,19945,43029,15144,8527,6896,4631,2128,6875,1726,2704,9533,5794,10579,4542,5789,3293,7189,3249,4978,5470,2851,23685,4043,11250,8288,12929,13665,13948,8449,34349,16773,21647,22949,3833,27598,19184,18309,16761,10444,185870,40707,15975,18649,26813,31561,24060,21201,7426,20369,5629,5913,13684,5410,2682,1669,7193,6983,8958,38748,6398,12670,6350,15090,14837,26910,38662,29556,18438,28880,79463,15342,30506,27543,16902,56400,13627,13264,7923,16375,9448,28505,11149,10098,12080,17760,11980,14204,18959,5831,7226,3610,2136,5404,6455,8160,11751,12218,16789,22944,10466,8693,9358,9192,9067,7398,7015
2019-08-12,6645,15500,44708,49094,25132,14772,11890,4664,3265,13102,2749,3903,6283,8444,11794,17345,16911,5320,9211,3395,8253,8038,5927,31016,3260,12837,11713,17326,22313,16139,10345,27579,18842,35289,29533,10277,36125,27664,26625,22608,28454,169116,43864,25415,25209,26495,32683,27618,23652,13174,31219,7812,9920,17248,5847,3633,3361,11571,9418,9969,35309,9054,15132,7825,21642,26354,32384,41172,42543,26395,32831,77198,21664,35204,37283,23907,66153,19874,17559,14840,18952,14635,34194,19069,8060,14895,42550,23786,25288,28197,8579,10708,5455,5142,6589,10034,9958,13703,18353,30343,27831,15100,12250,12467,12979,12015,10255,9812
2019-08-13,6535,15898,45252,50691,26132,15175,12366,5063,3317,13286,2866,3980,9138,8893,11984,18149,17575,5293,9675,3469,8336,8249,6142,31560,3186,12573,12010,17384,22472,16122,10845,28457,19272,35913,30821,10308,37331,28422,27237,22893,29092,164902,46319,25657,25743,27733,34318,28699,24324,13314,31589,7816,9921,17938,5963,3895,3549,11445,9269,10249,36389,9133,14968,7671,21894,26784,32897,41356,43339,27040,32917,77586,23617,35880,38730,24332,67469,20541,17781,14903,19146,15053,34678,19887,8309,14234,43481,23739,25664,28437,8891,11091,5509,5271,6572,10174,10038,13835,18637,30804,28647,15278,12294,12793,13105,12275,10209,10094
2019-08-14,6636,16046,44735,50303,26024,17046,12237,5065,3449,13060,2876,3951,7926,9116,11422,17773,17325,5362,9783,3504,8712,8297,6234,31411,3322,12937,11909,17628,22003,16676,10634,28828,19209,36786,30260,9926,36922,28098,27082,22672,28052,163129,45804,25193,25312,26901,32793,28273,24300,13124,31559,7825,10019,17884,5678,3739,3557,11332,9291,10008,35372,9340,15152,7712,21842,26584,32972,41144,43455,26828,32721,77251,23412,36001,38010,24397,67997,20286,17996,14598,19057,14763,34458,19552,8310,14360,43432,24050,25544,28634,8854,10979,5458,5332,6662,10383,10058,13533,18426,30446,29081,15298,12332,12609,13154,12089,10237,9998
2019-08-15,6457,15633,43530,48224,25839,16411,12042,5041,3342,12325,2765,3824,7444,8565,11145,17284,16951,5202,9455,3296,8171,8509,5947,30821,3223,12167,11651,16912,22039,15867,10524,27306,18851,34700,29632,9719,35865,27411,26157,22230,26181,154678,43686,23789,24336,27795,31622,26730,23096,12394,29833,7558,9597,16931,5469,3609,3304,10762,8894,9967,33796,8956,14005,7245,21006,25369,31697,39263,41446,26128,31547,74048,23064,34220,37485,23692,65589,19792,17176,14638,18124,14672,34834,18926,7887,14321,41794,24808,25088,27495,8422,10647,5222,5113,6359,9826,9792,13297,17907,29662,28029,14758,11930,12271,12747,11691,9837,9709
2019-08-16,7092,16409,46394,56913,26555,17375,12869,5279,3368,13574,2850,3916,8306,9101,13161,17925,17573,5637,10259,3654,8708,8980,6179,33021,3591,13543,12587,18422,23626,17221,11234,31587,20804,37115,31988,9867,39002,29179,28190,23703,28452,185513,50235,26398,26416,30259,35593,30348,25766,13488,32768,8305,10664,19283,6392,3997,3593,11696,9684,10621,37768,9701,16191,8238,22855,27171,35048,46775,45464,28082,34227,84303,23167,37971,42572,26322,75320,21293,18941,15904,20480,15392,41547,21166,8862,15418,44240,24851,26211,29489,8414,11648,5819,5348,7007,10419,10614,15587,18973,31399,30370,15966,12745,13606,13750,12863,10611,10376
2019-08-17,5341,11448,26294,54684,18445,10546,9270,4811,2924,8969,2269,3272,11309,6975,12406,5988,7416,4314,8667,3390,6272,6593,2745,22645,4020,12532,9831,15060,16679,16545,9693,30717,18426,28552,25568,5003,33677,23836,22644,19166,13043,187455,49406,20985,19914,31646,38948,29473,20974,9786,24195,6652,6989,16179,6867,3306,1937,8472,8510,9982,43789,7199,14117,6763,18662,18958,32206,43352,37029,22362,32540,88694,15500,36254,36445,21952,67804,16562,15949,9861,16658,11480,38013,14763,12058,13586,22828,18625,17032,22032,6887,9766,4279,2570,6349,8324,10104,13782,14943,20693,27525,12601,10388,11479,10753,10472,8782,8560
2019-08-18,5677,8311,20035,43689,14280,8360,7111,4194,2077,6963,1716,2850,10381,5607,9605,4236,6059,3180,6769,2666,4891,5247,2702,16575,4268,11336,8080,12881,13589,14035,8093,26147,14999,21520,22636,3696,27223,18901,18589,15491,11309,186487,39838,14960,19461,27042,30453,23743,19049,7314,18510,5272,5898,13118,5976,2689,1598,6854,6810,8960,36590,6371,12425,5890,14960,14757,26594,39834,29424,18708,26960,75731,12654,28826,28005,17571,57218,13737,12514,7677,17154,8466,29054,11085,8427,11543,17084,12208,13713,17245,5638,7417,3405,2154,5383,6384,8367,11819,12220,16833,22462,10157,8403,9180,8657,8839,7163,7002
2019-08-19,6550,15406,44261,47699,24354,14810,12156,4594,3208,12991,2636,3522,6216,8523,11109,18015,17075,5276,9333,3240,8195,7874,6323,30865,4963,12189,11451,17326,21716,16719,10502,27063,18167,34185,26962,9724,36594,26885,27122,22098,27622,162554,42053,24987,24570,25855,31618,26092,23393,12626,30194,7591,9684,16282,5467,3601,3343,10824,8855,9813,33987,9056,14610,7530,21822,26396,32077,41467,42248,26118,30534,74757,20113,34545,37004,23069,64385,19451,17148,14713,18806,14340,32213,18895,7691,14160,42511,23592,25624,26958,7577,10427,5507,5008,6508,9902,10307,13449,18369,30642,25723,15100,11739,12626,12909,12022,9951,9896
2019-08-20,6638,16029,44656,50198,25563,15262,12181,4706,3360,12990,2822,3668,8366,8752,11723,18222,17250,5282,9379,3368,8250,7888,6288,33231,4887,12716,11735,17584,22551,16296,10793,29160,19020,35726,28933,9564,36939,28356,26996,22726,28086,157707,43639,25321,25399,27507,33887,27893,24174,12889,30975,7750,10104,17641,5992,3955,3500,11213,9279,10166,35934,9095,14919,7507,22326,26859,32252,40782,43145,26849,31977,75056,21999,34823,37950,24284,64646,19947,17550,14937,19560,14757,32747,19648,8561,14156,42378,23288,25850,27267,7844,10781,5335,5099,6783,10086,10216,13425,18691,30942,26985,15249,12446,12645,12946,12062,10185,10001
2019-08-21,6473,15406,44235,49352,24736,14977,12161,4550,3456,13084,2820,3606,7696,8281,11315,17562,17420,5142,9488,3727,8660,8298,6411,41343,4811,12699,11886,18124,22164,16117,10620,27883,18528,34898,28348,9672,36416,27841,26935,22529,27660,158833,42971,24332,24983,26163,31371,26636,23683,12972,31442,7796,9722,17246,5562,3818,3499,11366,8987,9974,33706,9031,14908,7552,22315,26613,32304,41057,42730,26816,30537,73955,22338,34354,38036,23866,64801,19941,17375,14508,21942,14487,32524,19191,7777,13916,43253,23137,25448,27022,7964,10592,5378,5034,6562,9948,9890,13127,18272,30179,26390,15200,12361,12461,12967,11995,10169,10004
2019-08-22,6542,15895,45064,51046,26022,15076,12484,4651,3415,12892,2899,3659,8257,9060,12179,17827,18111,5684,9688,3553,8476,8263,6337,44797,3491,13272,12016,18224,22282,16323,10823,29815,19762,35961,30621,10037,37390,28085,27392,23018,27920,160839,44837,24963,24702,27376,33102,27848,24189,13170,31218,7809,10165,17702,6137,3865,3420,11277,9274,10306,36498,9253,15276,7749,22431,26593,33035,41974,43615,27297,32212,76512,22791,35745,39186,25120,65590,21117,17811,15207,23211,15105,34454,19610,8232,14926,43537,24059,25888,27678,7773,10692,5597,5109,6636,10133,10192,13608,18438,30905,27744,15192,12317,12413,13095,12170,10579,10232
2019-08-23,7115,16381,45565,56132,26531,15557,12877,4988,3457,13286,2789,3835,8392,9072,12205,18625,18620,5958,10045,3735,9057,8743,6787,48693,3519,13256,12479,18660,23772,17418,11505,31002,20795,35922,31366,10079,39141,29637,28016,23622,27478,182946,48564,25753,25435,28192,34530,29531,25906,12918,31840,8042,10436,18879,6844,3955,3456,11405,9587,10497,37324,9582,16167,8150,22932,27317,34810,45667,45354,28457,33383,82482,22495,38283,42734,26350,73292,21562,18747,15683,26439,15261,44621,20466,8607,15268,43800,24023,26570,28135,8241,11450,5661,5196,7112,10235,10744,15462,19159,31954,29115,16134,12705,13218,13772,12882,10825,10501
2019-08-24,4116,9577,23954,48040,15155,9435,7697,3745,2138,8742,1719,3005,5741,5766,11302,5122,6519,3478,7413,2327,5536,5941,2827,27374,3360,8599,7831,12430,14768,12696,8576,26532,15470,25477,22658,4053,29241,20531,18728,16166,11228,158195,43403,18754,16929,24902,27241,22460,18174,8342,19872,5716,6394,12998,4929,2855,1608,6755,7385,7845,29937,5783,11545,5663,15811,15812,27563,35861,32257,19863,27211,74347,14961,31422,31848,19542,53137,14350,13187,8397,16118,7295,39920,12826,7293,11498,20242,17393,14946,17255,6512,7562,3937,2243,5237,7916,8639,11469,13175,19022,23769,11249,8988,9941,9870,9740,7205,7324
2019-08-25,5422,8654,20672,43155,14297,8455,6899,3918,2194,6800,1699,2701,9245,5428,10367,4780,5658,3421,7040,3057,5184,5426,2668,16578,4135,11181,8319,12859,13873,14064,8285,26436,15697,22400,21984,3953,28365,19720,18092,16427,11014,167682,40824,15920,18900,25335,30683,22958,19669,7427,20671,5436,6284,13559,5820,2725,1670,7139,7296,9032,40928,6235,12243,5602,15534,14628,26818,36597,29723,18316,28430,77092,13795,30775,27866,16971,52669,13423,12601,7846,14734,9253,38869,11346,9284,11439,16940,13596,13461,17805,5840,7106,3610,2242,5829,7273,8269,11491,12476,17385,22706,10428,8785,9439,8943,9254,7003,6851
2019-08-26,6384,15057,42647,46653,24141,14379,11425,4631,3302,12662,2704,3839,7023,8251,11129,17103,16458,5128,9014,3238,8300,7533,5744,30447,3359,12678,11633,16995,21449,15637,10124,27065,17916,33009,25664,9538,36200,27101,26424,22307,26438,161385,41915,24544,24043,25816,31449,26063,23454,12744,29553,7422,9719,16372,4721,3560,3233,11103,9188,10071,36160,9070,15225,7525,21304,26019,31781,40515,41866,25986,30649,75864,19824,34245,36306,22911,64364,18537,16611,14851,18044,14529,40991,18748,7976,14095,40433,22677,24485,27215,8630,10267,5310,4817,6446,9774,10148,13192,17793,29428,25267,15078,11966,12142,13153,12076,10081,9635
2019-08-27,6257,15693,43765,48705,25708,15020,12243,4843,3301,12802,2807,4250,9310,8536,11794,17444,17153,4924,9293,3500,8190,7812,6158,31679,3415,12826,11881,17426,22228,16067,10765,29145,18380,34080,28100,9751,36911,28067,27182,22550,27702,158977,44268,25087,24678,27607,33370,27740,24002,13460,30551,7557,9964,17236,4833,3692,3532,11161,9108,10124,36599,9145,15172,7459,21543,27035,32769,40459,43116,27214,31268,75880,21458,34383,37491,24136,63101,19476,16932,14531,17891,14867,32495,19478,8264,13958,41223,23439,24979,27215,8635,10841,5716,5004,6420,9986,10190,13780,18074,30690,26801,15256,12187,12420,13133,12193,10044,9895
2019-08-28,6278,15931,43995,49848,25572,15284,12078,4977,3321,13093,2943,4082,8221,8954,12026,17605,17196,4876,9413,3407,8832,7915,6246,34793,3356,12933,12077,17653,22132,16285,10734,28541,18862,34666,27519,9622,37367,27933,27236,22823,26994,159057,44704,25141,24632,26845,32623,26933,23816,12624,31131,7779,9909,17311,4783,3721,3521,11159,9182,10275,36358,9135,15336,7679,21667,26419,32699,41081,43461,26841,31112,76482,21337,36006,37997,24784,64393,19646,17213,14657,19704,14843,32642,19699,8315,14372,42560,23491,25018,27903,8620,10872,5762,5181,6508,10409,10244,13639,18140,30467,26107,15269,12258,12617,12968,12102,10110,9968
2019-08-29,6070,15596,43894,49172,24139,14602,12017,4677,3275,13291,2720,3684,6467,8347,11713,17086,18188,4873,9469,3409,8512,7653,6229,34880,3350,12477,11758,17005,22470,16249,10766,28524,18788,33659,26472,9267,36707,27667,26256,22756,25884,152206,43374,23864,24210,26347,30331,25516,23459,12747,29968,7604,9985,17066,4487,3495,3361,10708,9022,9644,33757,9003,17056,7539,21193,25855,31789,40007,42681,26621,30574,73122,21116,34113,37302,23717,62827,19420,16451,14780,19399,14388,32242,19225,8109,14056,41389,23423,24872,27480,8450,10576,5585,4955,6327,9736,9735,13421,18101,29639,26489,14982,12028,12228,12785,11859,9786,9809
2019-08-30,6538,15880,44578,51865,30124,16701,12642,4831,3332,14368,2793,4711,5570,9177,12583,18066,19220,6670,10102,3363,8823,9143,6506,36063,3602,13101,11904,18164,23542,17391,11180,29811,19937,34718,30018,10276,39056,28445,27247,22919,25667,162496,45191,24131,25614,27857,30839,28706,24581,14026,31516,8008,10306,19478,5273,3961,3561,11199,9558,9975,33396,9408,14024,7808,22893,26322,32986,42994,43932,27300,33579,74924,22742,35554,39345,24283,67471,22406,18050,15818,21887,14254,35509,19801,8378,14286,43710,25002,26233,27494,8406,11611,5582,5262,6759,10752,10192,15570,19054,32107,28136,15890,12987,13028,13671,12845,10393,10520
2019-08-31,5255,10313,24664,51567,16834,10467,8828,4453,2615,9168,2050,3063,8757,6654,13768,6056,7167,4011,8598,3233,6339,6491,2904,20198,3993,12217,9894,15295,16673,15746,9526,30908,18107,28924,24696,4700,33580,23997,21896,19584,12514,174548,47555,20769,19496,27777,34426,27124,20619,9732,24279,6940,7371,15679,5580,3225,2069,8520,8621,9442,41103,6764,12596,6595,18592,19207,31061,41241,36032,22236,32421,81426,15423,36093,34432,20687,58258,16911,15066,9801,15571,10519,34510,14690,14148,13220,21099,15001,17022,20952,7632,10710,4848,2651,6554,7845,9674,13435,13902,22594,25538,12365,10700,11258,10640,10906,8325,8402
