　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-10-01,6651,16166,43864,45143,29363,16884,12969,4690,3466,15702,2801,4760,5761,11659,11245,20277,19273,6265,9673,3462,9424,9293,6232,32432,3205,13238,11945,18291,23628,18318,11069,30973,18683,36706,30709,13001,38948,29104,28254,23995,28286,142552,40436,24209,26436,29621,34508,30532,24770,14582,33665,7828,10290,18895,5821,3845,3733,14465,10055,10439,36517,9532,13844,7879,23491,28748,33078,39175,45987,27183,32346,68279,26202,35369,35464,21357,61201,22577,17349,14918,18641,15647,32186,19704,8208,14000,43161,24573,25700,26824,14890,11952,6246,5435,6867,11760,10077,14453,19119,31468,26407,15954,12849,13232,13968,12718,12197,10837
2019-10-02,6382,16180,43874,46688,29930,17000,12934,4666,3457,15773,2894,4952,7146,11790,12216,20046,19080,6235,9745,3630,9583,9123,6157,32408,3273,14195,12333,18396,23930,19056,10781,30991,19167,37207,32620,12865,38509,29027,27846,24031,28372,140923,41875,24451,26636,29262,35229,31693,25228,14781,34673,7974,10273,19864,5904,3889,3781,14818,10137,10933,39184,9642,14071,8051,23585,28945,33175,39603,46480,27453,31963,69548,26771,35738,35566,22227,63777,22053,17321,15297,19139,16157,32127,19512,8492,14084,44258,24548,26222,26931,14785,11818,6033,5441,7014,11200,9896,14491,19002,31592,27598,16060,13125,13205,13807,12688,12203,10698
2019-10-03,6652,16451,44650,47230,29910,16810,13064,4834,3511,15525,2981,4842,7122,11680,11941,19873,19141,6336,9767,3729,9316,9032,6213,32131,3348,14379,12178,18018,24005,18791,10926,31398,19279,37216,31945,12843,38789,29064,28044,24079,27919,145581,49521,24225,27094,28706,36589,32363,25394,14808,34331,7938,10542,19437,6217,3825,3691,14464,10254,11009,40471,9759,14073,7912,23555,28642,33062,39435,46451,27376,31978,70564,26206,35684,36554,22294,63956,21905,17252,15357,18955,15848,32113,19864,8458,14484,43498,25090,26378,27169,14835,12188,6265,5481,18462,11363,10157,14913,19580,31633,27841,15971,12983,13077,13950,12701,12226,10689
2019-10-04,6205,16801,45672,51117,30280,17105,13216,4895,3574,15840,3002,5110,7763,11788,13251,20358,19327,6634,10149,3728,9857,9384,6107,32698,3494,14511,12657,18954,24671,19633,11402,34514,20824,38214,35168,12679,39768,30195,28461,24449,27749,163127,52594,24782,27674,29583,40016,33563,26371,14919,35480,8234,10778,20270,6633,4096,3681,15255,10398,11310,42457,9690,14490,8234,23963,29008,34413,42998,47280,28032,33595,78611,27070,39223,39093,24262,69528,22656,18228,15757,20733,16369,36130,20595,9166,15409,44742,25664,27002,28622,15676,12094,6537,5610,21470,11807,10702,16615,20168,32462,29226,16387,13384,13510,14283,13257,12745,11282
2019-10-05,6274,15914,41562,56130,28032,15759,12829,4853,3434,15783,2712,5017,9143,12684,35338,16637,16396,6995,10790,4183,9398,9376,5566,28449,4207,15833,11986,18759,21883,18420,11373,35149,20628,33671,37587,9642,39376,28847,26760,23229,18232,173562,59644,23357,25665,32734,38004,32270,23963,13448,30931,7862,8622,20350,7693,3910,2306,10784,9853,11805,45732,9550,14134,8422,22780,24203,34594,45219,43296,27014,35220,91731,23120,37358,39722,24603,71595,21873,17368,14214,19588,15438,38098,19430,11511,16201,39925,29034,25458,28037,10960,12109,6419,5133,32620,11747,11300,17141,19276,30213,30515,15263,13095,13450,13640,12849,11803,11088
2019-10-06,4934,9139,21667,41492,14483,8965,7291,3883,2438,8321,1940,3076,9205,6826,13522,5540,6989,3713,7515,3911,5406,5697,2339,17571,3444,14103,8989,13560,15035,14061,8874,28650,16135,23959,28343,4585,29946,21285,19395,17681,12461,161879,48592,15900,20692,27714,31454,26070,20369,8277,22295,5836,6245,15846,6398,2845,1796,8371,7876,9942,44189,6529,11063,6504,16199,15702,27702,37223,31035,19214,30181,81424,15056,31926,27852,15833,52422,14262,12787,8600,13812,10699,30069,11854,11118,11851,18825,17850,15203,19019,8170,8913,4959,2853,36032,7899,9264,13449,13317,20323,23333,10761,9045,9569,9422,9475,8484,8050
2019-10-07,5788,15657,42906,43955,28786,15966,12632,4811,3219,14919,2849,4820,7140,11018,10931,19058,18480,6110,9220,3480,9333,8608,5879,35259,3220,13997,11744,17809,23360,17965,10479,28975,17951,35035,28864,12283,37825,27785,27204,23715,27574,143107,42775,23327,26211,27150,32737,29351,23767,14218,33329,7520,9740,18536,5830,3655,3526,13838,9689,10939,39436,9634,13939,7885,22952,27922,31614,38932,44477,26294,30864,67043,24443,34552,34092,21031,62116,20992,16920,15067,19661,15188,31848,18946,8133,13532,41796,23953,25240,25850,14208,11226,5998,5204,6612,10818,9662,14077,18277,30189,25689,15772,12634,12757,13567,12345,12086,10430
2019-10-08,5739,16068,43700,46038,29345,16633,12681,4681,3404,15958,2898,5186,7867,11278,11304,19825,18849,6159,9464,3485,9294,8878,5935,36755,3088,14313,12118,17910,23743,18759,11007,30914,18716,36253,32038,12603,38527,28712,27717,23984,29826,143597,43085,23757,26614,28141,34258,30612,24991,14547,34227,7829,10221,19283,6147,3758,3843,14571,9856,10673,38157,9561,13991,7878,23361,28423,32537,40105,45544,27144,32099,70854,25344,35027,35526,22292,62636,21569,17290,15022,20508,15328,29877,19518,8529,13617,42175,24437,25843,25751,14851,11671,6104,5422,6650,11296,9847,14135,18934,30626,26146,15738,12962,12832,13664,12546,11909,10536
2019-10-09,6921,16430,43344,49207,29696,17783,13454,4938,3941,17404,2957,5260,8253,12285,12804,20224,19676,6730,10636,3558,10158,9412,5926,36443,3354,14801,13025,20006,25239,19947,11570,36476,20149,37849,31522,12555,40885,30201,29007,25312,28622,167607,46515,24891,27291,29530,39956,34186,26089,15214,36923,8304,10218,21056,6442,3932,3860,15918,10261,12686,46513,10143,15219,8185,24602,29499,34556,44888,48598,28389,32552,75663,26028,37478,37439,23416,70046,22942,18137,15945,21462,15423,31988,19896,8703,14579,42872,24573,26076,27542,16413,12019,6135,5624,7196,11435,10434,16408,19041,31281,27201,16633,13767,13612,14431,13227,13023,11490
2019-10-10,4942,9209,21201,45949,13755,8957,8151,4131,3103,8609,2201,3843,17567,6067,12460,5642,6687,3895,8194,3855,5676,6443,2415,17910,4261,18574,9957,15090,15235,15041,9669,29708,15912,22786,38207,5248,33200,22939,20776,19437,18526,170154,48983,17557,18278,26976,39669,28416,19363,8272,22989,6423,6853,15878,8187,2992,2634,9781,8362,11766,62986,6875,11857,6319,18156,16384,29100,40970,33420,20498,31790,94812,11631,30686,30460,20701,62933,14383,14062,8860,16035,12722,38546,13440,8555,12569,19205,12951,15939,21389,7392,8224,4108,2259,6162,7547,9473,12276,12565,19256,23382,12162,10567,10585,10520,10467,8165,8261
2019-10-11,5419,9135,21573,47383,14578,8736,8062,4183,2674,9548,2450,4388,22712,5576,11613,5228,6297,3710,8137,3867,5462,6006,2413,17910,4093,19344,9748,14363,15895,14009,8711,26616,15417,21954,34055,4369,31281,21934,20783,18609,17548,176075,49100,20835,18009,27072,40800,29327,19426,8449,21890,6263,6841,16161,9187,2933,2728,10336,8884,12330,67703,7093,12360,6412,17599,19104,29691,41420,32486,19581,33070,93417,12186,31900,31438,16716,62218,13740,13541,8562,16172,13129,44199,13500,10249,13932,19058,12843,15953,22249,6573,8076,4156,2295,6994,7311,9572,12688,12774,18934,23440,12094,10298,10501,10354,10367,8196,8181
