　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-04-01,5849,15470,42814,44471,27577,14119,12088,4255,3040,15685,2173,4761,5811,10623,10262,19663,17928,5714,8974,3001,7956,8900,5569,28179,2465,10950,12357,17270,21874,15473,9639,26978,17570,33121,28793,9795,38503,27584,26116,22104,27417,142332,38498,24201,24695,27015,28698,25979,23350,13368,33580,7088,8660,19606,5098,3528,3675,13688,9913,10282,29689,8222,13321,7525,22740,24648,27499,41664,39411,26918,28711,64256,24771,32648,34748,23246,60233,20941,16928,15673,17581,12731,29754,19354,7312,12586,42758,25322,26327,24886,8230,11670,4667,5096,6330,10160,9708,12027,18182,31070,24637,13560,12838,12918,12799,12245,10110,9250
2019-04-02,6130,15711,43814,45346,28131,13897,12312,4367,3047,16053,2249,4755,7445,10542,10622,19888,17810,5776,9252,3176,8115,9045,5329,28644,2401,11759,12387,17033,22053,15786,9749,23581,17787,32604,30548,9789,38381,27993,25937,22126,27589,147232,39382,24835,24742,28769,27748,27053,24256,13753,34008,7173,8920,19954,5613,3656,3723,13835,10071,10821,31196,8443,13831,7525,22934,24980,28277,42202,40109,27113,28765,63742,25722,33183,35221,23819,60774,21485,16639,15234,18158,13099,29847,19849,7967,12655,42147,25968,25868,24625,8149,11721,4740,5061,6195,10099,9605,12123,18407,31350,24204,13583,13040,12873,12434,12331,9961,9192
2019-04-03,6641,15721,44110,51155,28438,15495,12107,4317,3087,15856,2179,4882,7020,8632,11250,17569,18068,5889,9305,3205,8071,9308,5387,29176,2478,12407,12647,17549,22355,16001,9856,23961,18251,32680,29875,9723,39027,27997,25926,22051,26981,184338,43701,25145,24500,28774,29670,27823,24574,13603,34351,7282,8876,20523,5557,3645,3704,13775,10346,10587,31255,8821,15104,7960,23412,24715,29757,47608,40270,27648,29669,72895,23766,31337,38027,25508,68057,22011,17293,15621,25283,13056,31553,20574,8142,13477,44073,26366,26458,25784,8124,11971,4840,5182,6727,10337,10405,12391,18799,31183,24824,13944,13399,13020,12730,12607,10088,9410
2019-04-04,5325,8489,19995,45931,14009,9484,7485,6436,2106,9230,1797,3424,21140,5266,10366,4855,5795,3544,7584,4110,4839,5907,2157,21074,1921,15522,8487,11428,12335,12586,7252,22553,12930,19895,22464,4305,28307,19368,17635,16842,9601,177645,39359,16198,15498,27821,34735,26325,18103,7626,22950,5533,5643,15834,6772,2865,2651,8334,7973,14381,44805,5837,11215,6442,15644,15407,23901,42490,27396,18570,27203,76958,12785,25048,27567,18348,53297,12716,12751,7817,20684,10073,32009,12417,7644,10729,17964,12116,14456,18550,5876,8286,3451,2120,6467,6641,8866,9728,11282,18554,19920,9730,9181,9256,8764,9322,7184,6596
2019-04-05,4618,7815,18161,40520,12688,8653,7125,6015,2016,7302,1515,2915,18546,4839,9223,4270,5361,3369,6824,3649,4520,5334,1943,18419,1951,16837,8309,10645,11047,11757,6771,21525,12533,17907,23634,4044,26717,17905,15985,15412,8250,137066,36671,15044,13912,22056,32021,23999,16556,7179,21282,5085,5033,14559,6646,2877,2027,8003,7334,13504,43449,5471,9635,5966,14317,12075,22091,34399,24813,16778,27071,75643,12802,23677,25824,17158,45814,11335,11894,7221,13448,9594,30079,11797,7687,9316,15918,11443,13728,17995,5552,8178,3234,1964,5497,5823,8548,8677,10404,16584,19112,8771,8308,8426,8067,8596,6723,6314
2019-04-06,4253,8919,22143,47413,15728,9728,8135,4729,2550,9285,2048,3791,20609,7132,11446,5541,6334,4126,8441,4629,5319,6711,2288,24945,2364,21139,10343,13563,14281,14686,8442,28598,15068,22564,25469,4776,32392,22741,20210,18865,16361,161565,42848,19497,17166,31102,39340,30472,20315,7979,25747,5939,6061,17388,7944,3084,2093,9838,9162,16369,56514,6588,12315,6557,17472,14967,27031,39909,30718,20603,29910,86793,13300,29584,29998,20818,52553,13578,13907,8432,15253,11639,35675,14286,11998,11272,17730,17495,16107,20744,7341,10068,4188,2144,6775,7308,10029,10400,12449,21851,22822,11080,10377,10782,9807,10296,7935,7453
2019-04-07,4951,8245,18140,38172,13024,8453,6964,4163,2297,9555,1577,3136,12996,6088,9814,5667,6713,4164,7421,3925,5399,6042,2148,19219,1920,15106,9283,12238,13148,13990,8026,27735,14745,20960,22737,4333,28982,20728,17623,16864,9649,148714,34776,13845,16564,24755,30246,24753,20366,7778,22427,5524,5056,15971,6051,2738,1728,9022,7906,13687,46032,6324,10228,5688,15878,13497,22199,35919,27626,18442,25170,67903,11614,25375,24703,17633,44092,13109,13099,8474,13565,9576,29456,11308,11359,9301,14991,11811,13814,15646,7884,8322,3392,2068,5804,6466,7838,8670,10953,16814,20111,9256,8737,8666,8658,9234,6968,6707
2019-04-08,5874,14888,42346,42847,27244,15346,11943,3996,2981,15925,2182,4910,6489,10637,10579,19516,17720,5815,8839,3335,9057,8918,5267,28114,2369,11944,12582,17345,21741,17804,9676,28378,17578,34497,27929,11989,38548,27413,25748,21767,27782,133777,36730,24441,24461,27818,32346,28904,23468,13773,34363,7233,8285,20078,4823,3570,3728,13827,10231,10810,37124,8392,13418,7460,22732,24654,27339,40995,41703,26922,28266,61540,23517,31222,33396,21590,59287,20730,16946,15613,17155,12530,28249,19281,7872,12101,40840,24212,25413,23684,14417,11535,4736,4845,6397,10232,9511,11856,17769,29598,23771,13514,12809,12708,12609,12257,10529,9220
2019-04-09,6031,15327,43447,43886,28137,15832,12340,4174,3205,16145,2304,4826,6890,10810,11108,20005,17850,5983,9055,3281,9327,9261,5412,28965,2424,12122,12531,17524,22305,18140,9854,27415,17885,34966,29241,12258,39039,28318,26542,22564,28408,131272,38178,24479,25006,28814,33016,28905,25173,14049,34779,7291,8692,20268,4977,3778,3835,14059,10384,10691,35286,8411,14003,7444,23193,25444,28262,41227,42774,27504,28589,61392,25124,31671,34623,22614,59908,21373,16991,15373,17316,12865,28030,19778,7934,12095,41533,25668,25581,24215,14340,12063,5040,5085,6408,10415,9661,12076,18268,30673,24830,13757,13225,12944,12592,12435,10555,9371
2019-04-10,5678,16221,43986,44748,28442,15950,12341,4035,3170,16332,2208,4978,6694,11167,11040,20020,18341,6091,9314,3342,9315,8988,5495,29194,2530,12028,12817,17831,22704,18206,10110,27731,18596,35644,29938,12158,39501,28563,26660,22699,27700,133112,39665,25162,25277,28574,33389,29526,24799,14046,34777,7506,8756,20408,4956,3974,3829,13910,10344,10784,35858,8435,14041,7748,23401,25260,28922,41955,42950,27728,28930,63768,25749,32444,35866,24136,61405,21747,17373,15492,17993,12761,30011,20040,7991,12417,43322,26037,26449,24743,14502,12435,4928,5242,6646,10567,9969,12473,18432,30825,26018,13820,13280,13318,12821,12581,10564,9448
