　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-02-11,5430,14919,41270,45420,27092,12802,11460,3920,2966,14236,2214,4690,5336,8291,10766,17922,17541,5697,8845,3235,7956,10294,5204,27157,2463,11297,12135,16501,21209,15693,9861,24012,17239,31612,26147,9038,37803,27490,25589,21830,27095,134152,38670,23739,22934,26082,27515,27588,23185,13247,32715,7216,8492,19789,6221,3620,3590,12295,9952,10629,34762,8430,13624,7377,22339,23561,27973,40290,39274,26920,31697,68930,20321,31578,36818,25368,64876,21507,17268,14970,17608,12747,34106,19435,7535,12145,40323,21815,25264,23885,7989,11355,4659,4721,6146,9921,10035,11870,17574,31056,23788,13173,12886,12816,12266,12017,9097,9022
2019-02-12,5225,15325,43196,46854,28082,13988,11622,3970,3063,14466,2247,4703,8463,8744,11015,18112,17731,5881,9107,3467,7909,11235,5409,28216,2496,11827,12229,16745,21795,16082,9990,25903,17907,32765,28433,9791,38447,28561,26418,22049,27923,141040,40400,24538,23953,28511,29404,29446,24195,13608,33559,7274,8712,20786,6468,3624,3764,12697,9970,11288,36911,8534,14209,7572,22901,24136,29060,41765,40444,27269,32263,69151,22369,32449,38219,26957,67672,21857,17438,15188,17981,13788,40241,19919,8267,12038,40878,25472,25809,25007,8726,11806,4703,4896,6402,10311,9944,11956,18119,31759,25605,13566,13353,12851,12390,12405,9430,9125
2019-02-13,5408,15877,44117,48759,28512,14276,12130,3953,3002,14323,2236,4822,8223,8868,11778,18333,17930,5959,9390,3476,8159,11124,5468,28860,2436,11618,12433,17054,22375,16217,10000,25630,18049,33868,28971,10036,39274,28835,26664,22151,27550,144368,42878,25128,24278,28506,30157,29909,24782,13696,33974,7397,8969,20986,6263,3840,3885,12728,10047,10685,35439,8673,14333,7632,23298,23915,29965,43092,41016,27955,32201,72202,22381,33388,39313,27787,68546,21924,18359,15657,18669,13650,42510,20253,8090,12308,43095,26737,26070,25801,9006,11915,4942,5158,6368,10204,10121,12264,18474,32626,26593,13634,13507,13109,12634,12435,9480,9314
2019-02-14,5651,16195,46511,52354,30670,14589,12351,4090,3140,15265,2199,4754,8007,9217,12738,18584,18363,6037,9607,3479,8505,11135,5703,29237,2653,11936,12366,17447,22731,16550,10199,27154,19183,34685,29964,10348,39160,29072,26298,22236,28281,152401,46189,25178,24982,28624,32163,30654,25406,13535,34034,7361,9233,20793,6823,3676,3664,12184,10152,11006,37229,8836,15002,7676,23151,23968,30433,45286,41114,28201,32908,78667,22923,34525,41214,30022,76233,21834,17614,16302,19443,13958,46531,21417,8499,13001,44065,34028,26962,26996,9094,12121,5144,5262,6489,10324,10138,12497,18860,32771,28209,13780,13593,13492,12496,12514,9591,9334
2019-02-15,6446,17080,48896,56268,30428,15499,13006,4180,3262,15227,2414,4924,8823,9425,14052,19237,18785,6275,10203,3800,8733,12566,5800,38901,2686,12487,13255,18190,24288,17881,10654,31406,20815,37379,32410,10414,41461,30678,27760,23482,29125,174874,49814,27186,26189,32002,35576,33570,26741,14036,35553,7833,9500,22418,7230,4189,3910,12986,10799,11626,39826,9037,15816,8079,24374,25066,33251,47848,43377,29154,34695,89147,24803,37696,44328,32916,83258,23402,19017,16687,22198,14987,53559,22783,9146,14351,45956,35399,28073,28306,10176,13057,5271,5410,7217,10902,11049,13271,20227,34230,30341,14460,14388,14261,13387,13241,10270,9819
2019-02-16,4858,12313,30181,58139,19708,12733,9740,3999,2835,10907,1790,3693,11539,7811,13438,6854,8098,4599,9611,3853,6276,12043,2748,33399,2525,12546,11259,14959,18034,17649,10009,46245,22029,32533,30354,5831,37011,26318,23356,21557,15557,199773,53795,22708,20426,45957,38182,33323,23548,10518,28558,7076,6418,18987,8850,3499,2039,10773,9494,11428,42678,7625,15647,7439,21026,19784,33993,47892,38497,25330,37667,137426,18429,40889,41288,36421,84007,17933,17605,11011,18871,11059,63589,17703,11518,18379,24389,24843,19566,22549,9456,11406,4743,2811,8042,9366,11086,11784,16196,26179,28889,12497,12325,13138,11617,12220,9216,8991
2019-02-17,4887,9497,22744,46400,15116,10565,7831,3743,2465,10397,1666,2895,10656,6927,11540,5850,7427,4362,7809,3771,5888,12746,2517,30319,2368,11349,10083,13213,14998,15566,9132,40114,18206,25191,29151,4947,31825,22825,19726,18731,12108,194359,43930,16186,19880,38771,35988,30669,22661,8334,24502,6158,6261,17465,7736,3235,1973,10715,8286,10965,45170,6841,12317,6577,17836,15525,27127,41482,31895,21214,33379,112809,15731,34720,31007,26658,65114,15211,14683,9500,16606,9695,52803,13144,12016,15650,18982,18448,15782,17745,9201,9061,3980,2382,7350,8196,8998,9859,13221,21567,24832,10479,10165,10671,9526,10209,8258,7794
2019-02-18,5570,16002,43976,46306,28130,16049,12167,4096,3234,16173,2226,4773,6155,10997,11094,18224,17770,5913,9298,3183,8895,10580,5507,36353,2392,11299,12541,17470,22520,18188,9956,28470,18031,34758,28913,12384,38735,28360,26347,22758,27780,145981,40070,24976,24970,28312,34651,29639,24101,13572,34574,7401,8640,19973,5478,3663,3621,14064,10004,9938,36726,8605,13982,7518,23297,25044,28865,42179,40662,27218,32892,81796,23882,34415,36240,27105,68727,21363,17291,15890,18821,13068,34598,19631,7615,14363,42100,26510,26368,25159,14887,12070,4845,5082,7580,10478,9864,12126,18654,31659,26193,13829,13105,13120,12550,12444,10725,9480
2019-02-19,5274,16097,44108,46194,28031,16896,12520,4183,3169,16168,2289,4982,9573,11339,11325,18353,17995,5945,10662,3345,9037,10866,5524,29188,2455,11470,12501,17554,22551,18130,10304,29282,18390,35424,30744,12236,39008,28687,26943,23097,27949,140095,40635,24676,25074,29713,35405,30916,24483,13636,34110,7366,9044,20310,5634,3864,3815,14460,10196,10293,37342,8672,14242,7478,23496,25271,29553,41455,41351,27724,35155,88229,25650,34148,35919,28223,69262,22266,17690,15774,18348,13427,33450,20316,8162,15400,41668,25770,26460,25668,14688,12432,4955,5171,8364,10649,9954,12720,18887,32331,27534,13606,13484,12988,12863,12553,10542,9575
2019-02-20,5461,16174,45261,47535,28106,17198,12496,4012,3239,16066,2280,4819,8090,11161,11890,18622,17856,5884,9465,3395,8954,11002,5486,29446,2570,11646,12916,17431,22818,18495,10159,29289,18940,35897,29961,11986,39240,29149,26958,23276,28448,143787,43073,25188,25321,29782,37625,31175,25120,13894,35325,7547,9157,20935,6073,3889,3806,14486,10296,11454,39080,8683,14480,7899,23707,25613,29544,42637,41437,28225,32173,82899,25968,34575,37536,25039,63735,21660,17512,16003,18547,13911,32844,20554,8078,14857,43627,26280,26856,25689,14886,12413,5232,5241,8552,10730,10301,12603,18760,32085,27520,13820,13512,13344,12823,12543,10863,9613
2019-02-21,5404,16314,45730,47780,27905,17499,12359,4147,3147,16154,2265,4904,7586,11137,12136,18470,17946,5776,9413,3415,9035,10737,5575,29178,2615,11724,12982,17551,23137,18311,10047,29059,18846,36019,30408,11961,39340,28901,26784,23240,28468,142592,42618,24971,24987,30477,37519,33654,25201,14003,35006,7525,8978,20914,6160,3773,3818,13832,10256,11050,38513,8535,14179,7544,23515,25155,29105,42569,41745,27887,31462,79901,25454,34522,37485,25126,64226,21572,17501,16066,18404,13468,33621,20681,8015,14712,43785,26822,27030,25703,14558,12670,5068,5290,8391,10769,10019,12398,18900,31773,28067,14049,13351,13247,12820,12663,10601,9374
2019-02-22,5745,17141,47349,52284,29143,16869,13187,4261,3262,16170,2298,4783,6006,10851,12197,19220,19135,6311,9889,3140,9417,10155,6286,32362,2687,11488,13210,18258,23838,19271,10651,31715,20321,37757,32470,12279,41529,29970,27870,23518,28507,159709,46328,26105,25992,29715,35231,33449,25885,13825,35609,7524,9013,21155,6681,3845,3753,13164,10433,10240,35300,8716,14742,7931,24163,25847,30398,45768,44330,28674,31928,84430,27217,38387,41491,27236,70531,22943,18517,16270,21166,13092,38653,22008,8293,14768,44807,27712,28106,26444,14494,12498,5360,5442,7481,10951,10467,13196,20090,34068,29260,14333,13702,13764,13161,12960,10684,9928
2019-02-23,5013,15165,41451,57396,25971,17525,11979,4231,3107,15003,2121,4847,8291,8912,13888,14145,15130,5951,9685,3277,8451,10755,4940,25373,2773,11785,12366,17387,21349,18407,10566,34714,21159,32668,33426,9332,39886,29138,26337,22490,18153,169000,52905,23818,24799,30291,36198,36121,25102,12472,31856,7256,7498,21321,8283,4000,2243,10307,9941,11004,38018,8496,14430,7637,23097,21469,31431,47835,40758,27367,34637,106384,24726,38953,42191,28682,72961,22242,17557,14843,20113,13028,42603,20752,10009,16590,40161,32494,25905,25822,10706,12446,5322,4720,9058,16742,11131,13350,19326,32058,30372,13911,13386,13769,12762,12913,10368,9623
2019-02-24,4034,8745,21055,41944,14670,12407,7505,3371,2123,9640,1306,2517,4699,6299,10397,5310,5949,4026,7013,2169,5260,6608,2314,14727,2165,8458,8799,12092,14466,14234,8147,31661,16278,24337,22245,4579,29509,20459,18040,15982,10665,164599,41295,14561,17165,22621,23856,23157,19067,7311,20655,5092,5029,14207,6242,2702,1450,7261,6719,7264,26513,5336,9679,5127,15226,13506,23286,38170,28798,18502,25288,105184,14351,29248,28590,21005,50870,14051,12795,8548,13587,6247,33220,11510,7811,12965,18224,16479,15205,14930,8732,7599,3377,2130,5484,7219,8342,8385,12256,17535,21370,9131,8511,9947,8805,9374,6790,6441
2019-02-25,5527,15877,44169,44491,27732,17719,12519,3929,3089,16419,2191,4917,5796,11136,11134,19856,17865,5873,9130,3154,8821,9796,5529,28655,2490,10932,12329,17630,22350,18136,9962,27978,17841,35418,28592,12334,38986,28373,26466,22497,27926,140482,39472,24923,24928,27625,34106,32305,23809,13760,34135,7208,8756,20033,5443,3649,3720,14219,10213,9902,35732,8467,13763,7586,23095,25087,28281,41620,42461,27280,30330,66712,24148,35099,36016,23520,62797,21638,17150,16049,18048,12859,35125,19721,7558,12511,42645,26017,26581,24578,14831,12079,5028,5130,7508,10454,9826,12303,18411,31072,25860,13704,13208,13092,12845,12512,10533,9347
2019-02-26,5432,16165,45348,45951,28745,16144,12616,4055,3463,16352,2226,4815,7308,11212,11351,20107,17976,6074,9254,3299,8969,10006,5360,29339,2523,11293,12590,17602,22587,18312,10030,29686,18872,36066,30832,12460,39570,29132,27105,22852,28723,142672,40743,25243,25172,29995,35575,37300,24943,14228,35161,7464,8931,20849,6393,4120,3778,14397,10538,10607,36441,8510,14486,7608,23444,25411,29207,42266,43300,27453,30375,67084,25688,35416,36699,24068,63175,22244,17081,15882,18345,13459,31507,20101,8215,13106,42709,26385,26383,25138,14771,12301,5123,5150,7651,10797,10173,12237,18775,31578,26570,13911,13404,13198,12909,12812,10726,9600
2019-02-27,6266,16473,46455,51162,29096,16244,12656,4291,3682,16388,2332,5158,7762,11055,11993,19675,18139,6187,9844,3551,9388,10343,5637,30443,2638,12217,13333,18440,23816,19236,10386,30838,19595,36940,31344,12289,40738,30202,27821,23743,29224,186457,44803,26694,26531,31935,38935,39626,26212,14375,36721,7825,9137,21541,6192,3935,3864,14706,10810,11304,40073,9136,16134,8122,25012,26121,30887,47745,44255,28687,31946,74788,26178,36117,39978,26250,70401,22633,18048,16303,23712,13984,33957,21657,8552,14005,44450,26436,27725,26602,14919,13018,5312,5470,9010,10979,10905,13010,19448,32601,28254,14628,14362,13788,13299,13365,11232,10066
2019-02-28,5556,9732,24108,50260,15656,9016,8241,3518,3690,8524,1893,3887,16286,5937,12011,5623,6471,4313,8225,3719,5371,8726,2600,16375,3214,11964,9815,13117,13991,14088,8596,27226,15633,22793,23616,4974,31374,22786,19762,18515,13477,187706,46594,18278,17832,26619,40590,45007,21509,8221,23037,5770,5945,16808,9603,3165,2709,9518,8621,14597,50529,6424,12437,5895,17407,14907,27665,43466,30728,20305,32078,95469,13485,37460,33962,25540,60733,14177,14195,8814,18340,11806,33932,14456,7546,11572,20843,15612,16592,21714,7669,9701,4134,2333,10220,7456,9955,10505,13335,20420,23445,10672,10137,10621,9646,10163,7874,7510
