　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-09-11,6125,16496,43837,47505,29643,17000,12924,4809,3421,15823,2767,4916,6299,11851,11183,19594,19095,6256,9659,3581,9352,8952,5966,31858,3256,13614,12160,18733,24083,19183,11105,31828,19059,36913,30361,12458,39064,29418,27880,24321,27743,145415,42233,25445,26473,28478,35305,31623,24877,14471,33988,8082,10150,19367,5467,3799,3757,15001,10215,10578,37483,9385,14169,7956,23424,28696,33283,39697,46506,27478,31217,67669,26397,36103,36657,22627,62219,22248,17571,15203,18926,15132,29829,19569,8449,13988,43892,25269,26565,26461,15167,11683,6166,5392,6851,11212,10014,14422,18781,30654,27014,16068,13282,13121,13887,12693,12105,10625
2019-09-12,7336,16781,44255,50426,29723,17584,13302,4981,3502,17066,2910,5118,7253,12771,11805,20568,19468,6942,10284,3562,10163,9238,5867,32200,3392,14074,13054,19670,25341,20535,11720,36892,20371,38281,32421,12771,40712,30021,28310,25162,26401,165849,43290,24979,27446,30245,39474,34983,25921,14785,35659,8350,10678,20601,5837,3960,3748,15854,10431,12420,44954,9952,14869,8194,24107,28989,34491,44003,48311,28158,32959,72230,26313,38076,37539,23197,65725,23488,18520,16363,20794,15933,31749,19985,8213,14299,43776,25237,26694,27219,17004,11876,6266,5448,7170,11564,10395,16518,19424,31282,28345,16684,13627,13619,14347,13194,13051,11349
2019-09-13,4405,7584,17105,37863,11143,7638,6695,3890,1931,6996,1670,2804,8658,5047,9171,4588,5581,3387,7082,2860,4885,5229,2076,17658,3389,15561,8389,12821,13718,13065,8519,24060,12907,19398,17104,3522,28218,19247,17690,16833,7949,130509,34503,14498,13951,22869,30213,22146,17012,7706,19529,5682,6747,13316,5237,2611,1802,7984,7696,9397,43750,6135,9488,5768,15661,14151,24329,32387,28453,17699,28794,67795,10424,23640,24403,14052,44963,13104,12458,7573,12704,9233,27665,11083,6755,10593,15456,13877,13190,17627,6754,7243,3616,2165,5229,6345,8116,11130,11441,16432,19615,10255,8678,9123,9126,9353,7130,6836
2019-09-14,4189,8421,19579,42798,12856,8270,7076,3872,2245,7685,1750,3148,10954,5437,10113,4497,5595,3355,7027,3142,5083,5481,2340,16374,3965,17724,8708,12927,13682,13329,8082,23472,13399,20754,19810,4106,27766,19388,18418,16994,10138,159598,39430,16045,15987,27286,33883,24453,17812,7636,20154,5666,6379,14117,6513,2804,1813,7998,7607,9954,46058,6482,11159,5981,15887,15350,26862,36065,29148,18364,29131,77499,11856,27682,27911,16343,48681,12690,12575,7520,14081,9649,28539,11686,8833,11561,16716,15005,13599,19746,6944,10789,3899,2237,5428,6751,8315,11881,11566,16731,21585,10912,9126,9731,9266,9516,7719,7287
2019-09-15,5554,6708,16600,36552,11252,7620,5867,3270,2090,6326,1473,2617,4973,4560,9281,3785,5129,2993,5998,2173,4468,4569,2192,14184,3544,11660,7683,11624,12466,11965,7234,20735,12354,18310,18369,3211,24189,17314,15839,14470,8923,205608,35095,13692,15987,23258,24861,19132,16689,6655,17034,4857,5366,11599,5085,2253,1401,5995,6414,7197,29931,5984,10675,4811,14067,13070,22780,38575,25613,15768,24236,66723,10524,24018,23105,14299,46760,11488,10736,6727,16318,7335,24638,9590,7924,10465,14753,10343,11846,15491,5673,6297,3263,1924,4624,5645,7062,11561,10494,14411,18592,9425,7534,8219,7906,8180,6492,6255
2019-09-16,6487,15357,41412,41802,28086,15679,12084,4447,3182,14698,2640,4544,5061,11255,10174,18972,17967,6086,9139,3197,9112,8539,5741,30841,3148,13358,11515,17466,22470,17816,10129,29396,17486,34750,27884,12486,36243,27315,26319,22985,26592,160486,38038,23349,25640,27885,32508,28600,23062,14215,32532,7558,9586,18084,5166,3652,2666,12899,9485,9907,34877,9187,13792,7652,22487,27375,30623,39009,43681,25773,29750,63096,23101,34029,32824,20242,58482,20071,16319,14700,19179,14410,30099,18356,7586,13428,40703,23737,24497,26009,14321,11047,5850,5163,6523,10696,9531,14276,18193,29609,24622,15540,12532,12549,13402,12223,11795,10349
2019-09-17,5750,15946,43139,43663,29515,16562,12775,4622,3585,15546,2822,4813,6073,11258,11157,19835,18820,6170,9533,3403,9262,8805,5950,32912,3240,14381,12208,18058,23667,18541,10820,30905,18633,36082,30438,12394,37925,28496,27244,23781,27211,140755,39803,23697,26274,27530,34500,30058,24237,14190,33355,7872,10026,18527,6003,3982,3754,14415,10025,10413,36306,9272,13569,7724,23248,28354,32428,38975,45700,26903,30921,65334,25381,34964,34115,21717,59396,21679,16815,14806,18932,14910,29775,19088,8107,13384,41992,25298,25123,26078,14849,11831,6023,5324,6707,11129,9960,14130,18714,30745,25918,15731,12859,13003,13678,12693,12018,10755
2019-09-18,6139,16153,43801,45309,29302,16726,12844,4671,3553,15440,2852,4818,6142,11492,11177,19799,18814,6230,9508,3437,9397,8901,6076,40250,3212,13989,11998,18205,23362,18565,10818,31381,18722,36284,31561,12605,38355,28309,27320,23896,27486,141483,40819,23656,26137,27343,34561,30384,23894,14108,33470,7737,9858,18932,5189,3774,3633,14609,9832,10294,36440,9382,13866,7664,23036,28061,32417,38997,46102,27128,30703,66439,26028,35146,35188,22901,61059,22068,17185,14975,22586,14803,29787,19138,8283,13394,43101,25611,25133,26384,14933,12732,6076,5374,6700,11120,9746,14311,19083,30833,26680,15914,13082,12879,13748,12501,11972,10493
2019-09-19,6124,16141,44431,46170,29756,17350,13122,4655,3442,15624,2754,4789,6449,11497,12202,19739,18680,6194,9543,3530,9353,8844,6064,41827,3318,14378,11964,17926,24071,18751,10807,31799,19130,37068,31934,12709,38198,28778,27330,23807,26744,145525,42637,23552,26130,28122,35386,30657,24640,13950,33555,7858,10287,18782,5771,3941,3598,14650,9801,10475,37910,9348,13907,7723,23265,28396,33020,39252,46061,26952,31491,67633,25948,35837,36678,23017,61523,21753,17133,15313,23246,15008,31597,19003,8100,13719,42694,27173,25379,26518,14963,11510,6010,5328,6794,11213,9781,14196,19055,30855,26516,15908,13193,12742,13745,12648,12061,10685
2019-09-20,7115,17440,47848,54225,31339,19114,13861,5145,3464,17503,2876,5062,6326,12064,13924,21698,20524,7650,10588,3600,10272,9522,7199,41930,3672,14138,12674,19757,25834,19866,11796,37931,21715,39220,34237,13446,41335,30068,29224,24862,27718,176912,48772,25337,27256,29520,36905,32917,25574,14377,36240,8535,10312,19928,6650,4069,3802,15240,9828,11507,39942,9763,14635,8125,24304,29359,35425,46241,48960,28541,32375,78741,27776,40216,41334,25503,74527,24072,18499,16232,25761,15198,41048,21144,8582,15033,45997,28203,27668,27655,16146,11921,6400,5857,7459,12132,11130,16878,20639,32926,29635,16976,13632,14048,15203,13628,12829,11722
2019-09-21,5037,11494,27934,53535,21646,13142,9832,4417,2437,11057,2033,3585,5262,8846,11740,6505,8430,4162,9038,2865,6537,7427,2927,19005,4065,12057,9874,15924,18235,16834,10176,36305,19764,31679,27830,5874,34912,24517,22480,19518,14466,180757,52348,21129,20400,26797,31955,27411,19580,10220,25053,6932,6999,14760,7170,3003,1861,9096,8362,8150,30254,6901,11468,6708,18976,19350,32461,43260,37388,23072,31047,90737,18788,36841,36857,21015,60289,17104,15283,9848,15801,9686,35135,14433,9215,13546,24861,21259,18702,19693,10203,9404,4521,2597,6114,9610,9840,13538,15497,22469,26736,12840,10429,11396,11383,11060,8691,8677
2019-09-22,5423,8936,20733,42979,13934,10275,7392,3738,2070,7887,1831,3210,10127,6356,10781,4970,6191,3427,7378,3374,5244,5736,2338,16493,4004,15105,8738,13286,14761,14452,8303,29463,16447,24276,24638,4337,28920,20478,18690,16688,12343,174445,41710,16413,19223,28802,32993,23519,20043,7922,21317,5843,6690,15007,6591,2791,1709,8863,8133,9030,42334,6418,11270,5727,16280,15501,27715,40229,31933,18979,29882,80645,14191,32455,28274,16878,52722,13600,12692,8159,14280,10644,32473,11329,10380,11704,17583,14651,13818,19196,7478,8341,3728,2192,5442,7297,8417,12492,12358,18287,23208,10978,8861,9597,9324,9676,7417,7344
2019-09-23,6317,15491,42516,42423,28509,15469,12229,4431,3290,14862,2727,4757,5781,11030,11088,18994,18159,6069,9096,3478,8980,8675,5721,30535,3171,13793,11683,17742,22339,17802,10200,28989,17554,34816,29975,12480,36888,27718,26808,23375,26475,144705,40220,23357,25666,27326,34265,28648,23616,14104,32616,7725,9830,18499,5748,3766,3426,13865,9849,10381,37499,9403,13754,7743,22773,27749,31244,38628,44185,26165,31113,65764,23219,33860,33267,20527,59828,20636,16696,14788,18374,15275,33744,18394,8274,13313,41255,22717,25049,26081,14273,11317,5831,5174,6726,10788,9585,14083,18483,30269,25497,15688,12759,12600,13434,12323,11697,10501
2019-09-24,6094,15956,43396,44288,29209,16507,12670,4635,3391,15345,2846,4892,6990,11487,12110,19841,18653,6176,9637,3548,9021,8876,5811,31368,3119,14268,12088,17868,23286,18387,10612,30672,18562,36071,30976,12524,37889,28622,27476,23622,26861,137825,40254,23844,26144,28422,35438,30351,24460,14308,33475,7820,10155,19095,6205,3892,3738,14389,9714,10521,37505,9317,13882,7713,23316,28356,32666,38715,45311,26453,31194,66254,25318,34531,34791,21358,59626,21656,16942,14741,18331,15314,30112,18881,8402,13536,41316,23721,24987,25980,14624,11358,6026,5080,6812,10954,9633,13961,18783,30634,25981,15573,12940,12825,13775,12591,12101,10577
2019-09-25,6159,16307,43267,46085,29278,16639,12714,4775,3441,15478,3033,4949,7211,11714,11560,19819,19007,6176,9601,3632,9200,9126,5813,31830,3163,14618,12230,18062,23445,18751,10591,30756,19204,36500,30437,12557,38245,28683,27569,24045,27003,141194,40949,23988,26446,28130,35525,31064,24793,14157,33794,8067,10104,19098,5951,3974,4921,14674,9812,10783,39256,9457,14178,7996,23428,28545,32731,38921,45898,27089,31622,68667,25645,35071,35504,22365,62163,21648,17200,15202,18986,15739,31124,19306,8486,13762,42708,24457,25179,26565,14698,11549,6005,5368,6983,11103,9894,14265,18773,31465,26703,15911,13154,13033,13728,12525,12080,10535
2019-09-26,6300,16440,44682,46262,29913,16870,12901,4658,3370,15362,2855,4924,6446,11541,11552,19912,18904,6198,9653,3521,9325,8933,6336,31904,3254,14242,12055,17943,23761,18614,10646,31500,19018,36625,31765,12642,38206,28800,27199,23799,27410,145753,42219,23907,26642,28505,35343,30495,24262,13957,33556,7705,10276,18779,6353,3749,3553,14663,10066,10593,38018,9343,14193,7630,23307,28212,32686,39732,45884,27181,31096,68166,26451,35785,36038,22196,63054,21925,17128,15403,19041,15059,35790,19463,8542,13846,42635,24918,25885,26681,14608,11435,5934,5162,6871,11201,9702,14417,19029,31398,27160,15769,12998,12817,13771,12518,12109,10655
2019-09-27,7147,17112,46077,52325,30853,18413,13497,4974,3674,17016,2878,5121,6156,12117,12429,21425,19623,7534,10299,3408,10022,9576,6890,36010,3487,14259,12916,19765,25306,19699,11533,36993,21249,38600,33504,13026,40736,29791,28563,24606,27014,174759,48414,25056,27592,31367,37151,33165,25414,14366,34564,7827,10375,20514,6932,3943,3793,14765,10092,11590,40900,9719,14923,8288,24202,29261,34837,45195,48444,28330,32336,77812,27307,39175,40471,24138,71692,23387,18619,15932,21638,14987,37797,20684,8546,15173,44697,26196,27345,27677,15637,11778,6217,5541,7269,11358,10525,16644,20046,32602,28950,16372,13333,13427,14202,13187,12795,11497
2019-09-28,5235,11052,27184,50999,17172,12249,8889,4105,2469,9798,1734,2931,4573,7406,13355,6416,7901,4176,8697,2732,6570,6651,2994,26162,3629,11473,9679,15339,18068,15385,9568,31746,18485,30007,26005,4954,33453,23292,21723,19432,13149,183817,50102,20063,20040,29923,30703,25193,19899,9828,24367,6750,6932,14936,6565,3356,1821,8714,8772,8601,31855,6868,11866,6426,17810,17762,32549,43797,36978,22492,30022,85258,18776,33793,34873,19611,58545,16425,14413,9329,17346,8323,33075,14272,8466,13278,23519,24378,17261,19054,9003,8584,4567,2575,7024,8247,9693,13482,14825,23554,23931,12646,10284,11463,11133,10998,8253,8409
2019-09-29,5393,8927,21336,43904,14467,9803,7398,3907,2253,7695,1717,2730,7275,6053,11040,4990,5987,3784,7211,3052,5320,5444,3226,22292,3715,11694,8767,13284,15697,14157,8490,29686,15955,24809,22642,4175,28795,20119,18563,16824,13917,186745,43965,15360,18679,30965,27094,22161,19161,7866,21091,5922,6835,13331,6343,2648,1562,7735,7498,7979,34301,6497,11436,5688,15969,15859,28546,41945,31191,19259,29486,80656,19325,29438,27897,17054,53598,14436,12850,8227,16060,8368,28029,11150,9669,11853,17783,21527,14569,17095,7513,7029,3688,2118,5384,6917,8001,12418,12672,19716,22420,10713,8841,9899,9150,9223,7107,7008
2019-09-30,2895,3481,9784,20743,5739,3407,2987,1520,867,3115,647,1020,876,2099,3754,2260,2289,1348,2871,763,1911,1938,812,8562,1626,4232,3565,5606,6575,5784,3984,9296,5438,9284,7328,1816,12680,8246,7943,7827,7815,68409,18487,9029,7560,7096,7940,7811,7388,3675,8911,2398,2592,5429,2059,1055,1014,3451,3485,3083,11165,2753,3329,2406,6719,7566,11119,16366,14424,8728,13239,34891,4697,9893,11345,5448,23114,6565,5670,3552,6688,2858,9627,4738,2156,4984,9442,5297,6306,6187,2885,2707,1771,1093,2290,3275,4158,4677,6401,8541,9297,4362,4076,4319,4413,4514,2772,3046
