　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-05-11,4815,10621,26639,54958,18441,10405,8676,3780,2440,10051,1711,3711,9275,7182,12932,6075,7667,4021,8494,3552,6385,6751,2566,17477,2676,13598,10677,14350,16800,16263,9198,31424,17573,29631,25679,6620,33450,24059,20642,19626,13344,175927,47885,21139,18862,35551,34619,28356,22649,9870,26285,6316,6504,17870,6409,3084,2011,9619,9143,9963,39488,7308,13668,7019,19205,17445,29271,45821,33932,23146,30784,87566,18708,32366,35241,25556,59590,17619,14942,9438,17613,10541,28621,14628,11318,11495,22063,22197,17484,20699,8729,10064,4063,2510,6598,7795,9857,10939,14391,21573,25017,11899,11127,11302,10480,11229,8239,7627
2019-05-12,4648,8029,19156,43327,13643,8261,7160,3705,2188,9533,1543,2909,9005,6550,10840,5333,6287,3798,7524,3356,5291,5872,2403,14317,2893,12090,9063,12684,13917,13926,8192,26422,14858,21730,34431,4650,29851,20654,17668,17415,10524,149093,37815,15688,16761,25168,29362,23156,21842,7917,22356,5529,5242,16752,5747,2862,1599,8701,7985,9922,42896,6721,11418,5968,16311,14137,22832,38829,28921,19834,28201,69695,12002,25323,25516,20396,51196,13985,13643,8357,13630,8746,25932,11393,9833,9397,15901,11846,13928,15689,7649,7922,3270,2095,5435,6572,7771,8972,11639,17528,21120,9309,8931,9175,8787,9430,7134,6782
2019-05-13,6062,15120,43286,43164,26920,15172,11836,4002,3136,15729,2190,4787,6369,10737,11013,19548,17734,5660,8970,3186,8781,8611,5317,28204,2594,11335,12259,17616,21145,17860,9684,28514,17908,34239,27417,11931,37937,27423,25878,21838,27077,136577,38447,24709,24635,27334,33373,29011,23453,13424,33646,7100,8180,19794,4747,3714,3556,13505,10301,10369,37677,8333,13546,7340,22568,24457,27388,42103,41527,27065,29047,66054,22118,32379,34544,21937,60800,19730,16867,15400,16891,13189,29592,19092,7786,12920,41348,24761,25496,24580,14440,11323,4828,4799,6451,10333,9696,11869,18004,30250,24947,13494,13027,12887,12491,12068,10357,9119
2019-05-14,5641,15461,44356,44413,28059,15674,12010,4092,3268,15886,2254,4812,7238,10819,11128,19896,17736,5736,9272,3247,8968,8867,5439,29501,2653,11211,12605,17575,22149,17875,9824,28016,18653,35081,28491,12011,38899,28378,26411,22160,28197,134055,40231,24756,25236,28918,32753,29388,24170,13529,33579,7146,8762,20258,4982,3977,3600,13809,10234,10307,34850,8499,14013,7572,22923,25282,28617,42495,42718,27430,29066,66142,25182,32694,35899,22905,60085,21137,16875,15065,17585,13476,29886,19596,7882,12760,42078,25155,25853,24678,14293,11931,4889,5014,6472,10471,9679,12263,18314,30326,25739,13783,12917,12971,12663,12379,10508,9203
2019-05-15,6118,15798,45273,45616,27975,15897,12045,4161,3200,15655,2225,4862,6999,10758,11424,19614,18273,5787,9602,3310,9021,8792,5450,30127,2662,11537,12425,17591,22341,18512,10068,28610,18866,35690,28699,12145,38824,28641,26392,22537,28392,137237,41609,26196,25057,28914,33432,29184,24622,13523,34880,7393,8629,20668,5183,4071,3719,13736,10465,10169,35281,8434,14088,7645,23019,25035,28833,42779,42732,27726,29526,68366,25810,32754,36899,23900,62534,20870,17076,15471,18113,13733,31775,19838,8211,12802,43241,30965,26478,25467,14433,11975,5080,5087,6583,10525,9931,12008,18480,31016,26221,13951,13105,13157,12653,12636,10612,9440
2019-05-16,6052,15942,44728,45676,28288,15858,12054,4047,3113,15756,2245,4803,6803,10774,11281,19466,18183,5745,9610,3392,9185,8668,5491,30449,6211,11559,12709,18337,22040,17940,10107,28440,18682,35255,29719,11982,38745,28515,26351,22492,28086,141020,41599,26176,25361,28402,33838,29703,24511,13359,34248,7321,8941,20215,5256,3991,3592,13199,10080,10061,35275,8320,14174,7471,22882,24963,28744,43070,42262,27835,29308,68517,25656,34253,36924,23807,62128,21274,17040,15982,18173,13574,31212,20111,8026,12755,43307,26905,26615,25294,14172,11828,5137,5057,6532,10465,9724,12183,18747,31218,26249,13937,13147,13028,12780,12549,10268,9368
2019-05-17,6477,16742,48364,53358,30392,17405,13002,4364,3222,16460,2293,5053,5235,10809,13084,19808,19048,6533,10343,3335,9725,9509,5905,30578,5661,11594,13217,19360,23142,19151,10542,33062,20918,37574,31414,12316,41549,30311,27819,23301,28986,184611,48334,27759,25979,29744,35580,31006,25745,13520,34570,7378,8801,20372,5510,3852,3723,13553,10557,9978,34717,8876,15135,7805,24484,25755,32306,49731,44611,29040,31013,84441,28114,37765,42474,28201,72687,22171,18131,15939,22185,13991,45865,22118,8507,13968,46475,32487,28250,27369,14589,12619,5216,5373,7036,11257,11403,13014,20226,32748,28586,15103,13862,14592,13437,13304,10756,9800
2019-05-18,4837,11286,28733,54726,21049,12928,9487,3854,2626,12041,1823,3971,9029,8199,15309,6894,8702,5059,8795,4985,6380,7284,2692,18850,7979,13792,10729,15758,18000,16667,9344,32814,19438,30098,26491,6526,34942,24622,21506,19732,14952,184011,51715,22362,19959,36234,36948,31899,22314,9629,26548,6655,6768,17470,6675,3331,1938,9842,9146,9749,38620,6969,13520,7090,19161,18202,31063,46970,36014,23704,32422,94523,17866,35491,38341,25681,62427,16647,15277,9962,16804,10886,47040,15964,10130,12888,24320,23316,19994,22477,11208,10188,4859,2671,6245,8767,10377,11150,15852,24707,26960,12144,10753,12296,10651,11815,8595,7951
2019-05-19,5088,8978,22312,43921,16218,10774,7590,3581,2294,11584,1622,3135,9478,6970,11684,5388,7975,4736,7550,3699,5707,6226,2645,18202,7397,11277,9666,14280,14733,15482,8492,30353,16527,24772,25180,5067,30358,21476,18331,17206,12032,172566,42993,16043,18232,32240,31520,25217,22243,8092,23777,5590,5252,16136,6024,2868,1735,9152,8030,9070,40338,6243,11396,5750,16468,14708,25617,39986,30415,19901,29798,82646,14859,29506,29394,20056,53235,14404,13719,8856,15167,9526,44543,12519,11433,10904,18364,18577,15995,18185,8355,8368,3677,2159,5693,7289,8530,9449,12428,20046,23400,10430,9669,10295,9114,9715,7633,7218
2019-05-20,6122,15377,43799,41715,27036,15216,11796,3948,3115,15279,2001,4681,4725,10375,10157,19256,17765,5469,8826,2867,8798,8392,5741,27369,4146,10242,11992,17538,20947,17037,9607,26628,17566,33544,26202,11791,38105,27282,25931,21706,26389,135103,36096,23759,23368,24901,29793,26792,21883,12342,31336,6864,8167,17892,4540,3763,3447,12682,9348,9045,30565,8079,12874,7193,22205,24212,26806,41128,40495,26261,27278,64082,23540,30957,33467,22330,60109,20864,16415,15141,16883,12433,38011,19173,7119,12343,41847,24801,25624,24291,13575,11199,4641,4920,6382,10221,9723,11727,18008,29544,23913,13512,12508,12892,12852,12244,9968,9041
2019-05-21,5766,15791,44533,44299,28754,15732,12186,3957,3191,16111,2239,4801,6868,10509,10983,19711,18096,5756,9417,3383,8901,8657,5483,29465,4573,11194,12455,17806,21968,18350,9869,28157,18561,35418,29967,12378,38790,28483,26422,22476,28588,134426,40029,25178,24679,28962,33281,29853,24372,13374,34410,7174,8951,20450,5337,3999,3706,13883,10298,10157,35456,8511,13897,7422,23089,25342,28573,41326,42517,27368,29449,67951,24969,32443,35620,23608,59727,21420,16893,15432,18229,13786,29771,19628,8095,13012,41895,23960,25908,24882,14281,11862,4919,5068,6485,10368,9725,11986,18714,30866,26377,13830,12872,12900,12574,12406,10266,9182
2019-05-22,6082,15878,44715,44943,28461,15910,11957,4157,3136,15559,2224,5028,6768,10777,11383,19531,18298,5789,9664,3341,9071,8816,5338,29683,4256,11716,12642,17721,22084,18725,9838,28114,18947,35127,29714,12174,39032,28813,26435,22377,28457,136845,41592,25147,24777,28941,33570,29803,24952,13468,34902,7427,8828,20818,5384,4031,3737,14011,10334,10313,35621,8361,14069,7790,23048,25036,28507,42134,42658,27267,28857,66961,25881,32984,36079,23454,61355,21468,17090,15272,18216,13740,30346,19854,8206,13132,42596,24355,26646,24992,14375,11948,4833,5155,6563,10581,9975,12308,18612,31238,26534,13770,12813,12946,12753,12410,10462,9128
2019-05-23,6233,16010,45829,46235,28717,15983,12325,3973,3175,15560,2155,4823,6163,10741,11573,19671,18535,5882,9679,3201,9051,8833,5734,29787,4483,11171,12723,17774,22435,18066,9970,28994,19309,36083,30822,12253,38616,28314,26199,22587,27716,141102,41641,24771,25535,28221,34034,29810,24220,13031,33771,7168,9006,20098,5492,4011,3752,13693,10284,9864,35723,8314,13823,7492,23223,24770,28619,42786,42242,27426,29070,69595,26074,34048,36760,23793,61607,21674,16872,15933,18049,13661,32301,20075,8077,12932,43637,24606,26956,25322,14078,11788,4870,5164,6489,10787,10143,12411,18541,31620,26727,13924,12708,13004,12657,12340,10194,9158
2019-05-24,6815,16627,47714,53163,29427,16716,12736,4115,3348,15961,2291,5066,8153,11007,13394,19568,18603,6248,10123,3575,9422,9317,5639,30655,4969,12342,13182,18916,23620,19229,10533,33392,21254,37465,34119,12526,41182,30475,27213,23275,29493,180544,49566,26957,26174,31314,37489,32550,26909,13526,35814,7685,9081,22210,5719,4077,3621,14044,10906,10845,39044,9077,15597,7881,24077,25589,31901,47932,44293,28515,31626,80915,26265,36315,42002,29030,72329,22741,17963,16039,21254,15015,34943,21685,9084,14481,44681,26059,28582,27281,14226,13306,5273,5272,7040,10817,10784,13041,19885,32743,29236,14545,13560,13831,13152,13015,10912,9705
2019-05-25,5213,11303,28189,53925,20089,11431,9291,4132,2570,11404,1805,3747,8856,8581,13844,6437,7928,4461,8797,4049,6502,7267,2560,19317,6385,12943,11182,16545,18742,18175,9783,37220,19714,31124,30285,6706,35878,25349,21806,20479,15490,183804,53920,23311,21460,38450,40500,32287,22280,10075,30545,6607,6716,20250,7128,3466,2141,10528,9461,10663,44129,6967,14007,6969,19378,18648,31218,46308,36530,24385,31134,94094,18188,35054,38112,24876,60629,16933,15285,10315,17123,12193,32274,15682,12897,12685,23300,21705,19536,22302,10283,11514,4664,2785,6657,9220,10095,11656,15715,24157,27090,12134,11167,12097,10963,11526,8753,8254
2019-05-26,5385,8918,20925,42244,16101,9512,7444,3937,2367,9619,1590,3124,8593,7383,10785,5840,6860,3900,7310,3828,5615,6085,2545,15964,5993,11380,9542,13081,13951,14991,8302,29459,16394,23858,26050,5104,30393,21509,18060,16800,12245,166218,42455,16250,18489,26445,32111,24977,21656,7840,25347,5640,5703,16982,5917,2960,1627,9149,7910,9930,41837,6093,11229,5507,15901,14489,24721,38723,29440,20259,27432,77255,15714,29474,27830,19141,49378,15112,13176,9000,14232,10665,27473,11683,10452,10312,17048,14157,15367,17282,7996,9628,3749,2286,5580,6609,8267,9281,11932,18705,22413,10168,9168,9576,8842,9659,7365,6962
2019-05-27,6161,15128,43622,42135,26681,15162,11474,3979,3106,15186,2158,4815,5850,10121,10528,19173,17507,5629,8857,3089,8874,8430,5392,30735,4048,10619,12183,17416,21239,17463,9413,26646,17640,33776,27227,11618,37954,27169,25745,21591,27240,136337,37927,24102,24290,26630,31517,28152,22833,12827,33202,7100,8407,18718,4493,3831,3538,13443,9935,9710,34054,8134,13308,7274,22364,24465,26965,41251,41182,26282,27747,65056,23061,32231,33847,22352,60629,19783,16506,15205,17632,12890,29569,19121,7547,12832,40938,24989,25280,24313,14428,11363,4707,4919,6389,10081,9658,11820,17772,29602,24089,13542,13005,12763,12444,12035,10208,8847
2019-05-28,5241,16064,45268,43786,27954,15954,12297,4088,3166,15558,2089,4634,4737,10312,11232,19894,18338,5742,9209,3014,9142,8726,6049,41019,3710,10463,12027,17511,21671,17444,9944,27898,18100,34704,28378,11946,38943,28154,26394,21866,28021,132619,39415,24254,24489,26864,30816,27637,22856,12970,32316,7193,8617,18744,4663,3682,3594,13397,9609,9362,30623,8108,13448,7183,22412,24817,27366,41642,42042,26903,27357,67205,25377,33024,35761,22871,62613,21375,16704,15193,19106,12761,31675,19899,7502,12600,42498,22564,26137,24059,14191,11436,4707,5220,6265,10477,10109,11970,18486,30192,25315,13519,12589,12938,12784,12509,10045,9109
2019-05-29,5647,16316,45720,46038,28378,15632,12160,4193,3108,15476,2248,4933,6242,10862,12010,19859,18320,5923,9680,3392,9201,8928,5805,43499,3851,11402,12729,17911,22291,18362,10074,28120,18674,36143,30449,12031,38950,28608,26815,22491,28649,139847,41769,25340,25070,29258,34054,29818,24755,13454,34661,7465,8759,20745,5309,3938,3747,13958,10275,10146,35319,8574,14158,7520,22945,25148,28932,42791,42954,27865,30067,72716,26454,33903,37527,23826,64774,21749,17308,15557,20106,13927,35847,20175,8473,13219,43740,25905,26478,25255,14422,12156,4894,5481,6699,10450,10028,12263,18162,31320,26830,13970,13276,13352,12893,12692,10511,9240
2019-05-30,6276,16181,46332,46481,28682,15652,12075,4101,3167,15694,2166,4884,6663,10793,12073,20258,18343,5913,9624,3349,9405,9122,5838,47091,4142,11458,12584,18017,22592,18171,9994,29528,18856,35258,30750,12094,39302,28937,26543,22438,28544,143527,42320,24661,25413,29439,34678,30612,24793,13398,34348,7351,8946,20813,5305,3945,3736,13799,10003,10355,36759,8282,14433,7558,22899,25078,29169,43471,42732,27944,30126,72690,25609,34303,37436,24677,65137,21521,17430,15961,20846,14096,36437,20154,8232,13557,43751,25189,26643,25680,14178,12217,4879,5286,6603,10390,10004,12443,18662,31391,26251,13584,13091,13151,12747,12578,10450,9326
2019-05-31,6715,16929,48700,53783,29844,16322,13055,4385,3346,16332,2341,5015,7978,10627,14267,20411,19193,6145,10415,3704,9779,9597,5918,47309,4219,12004,13405,18784,23283,19520,10705,33578,20973,36975,33699,12598,41245,29861,27559,23273,29755,178006,48916,26857,26695,32192,36897,32818,26692,13702,35387,7716,9041,22006,5685,4054,3785,13932,10713,10676,38638,8976,15715,8004,24159,25855,31636,48063,44236,29078,31704,84351,26839,39380,43008,27981,74303,23050,18360,16368,24012,14417,38724,22118,9157,14436,45580,26595,28019,27189,14534,12576,5283,5220,6999,10663,10872,13217,19882,33093,29268,14652,13685,13842,13352,12985,11139,9743
