　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-11-01,6900,16976,44483,52308,30083,17344,13469,4812,3606,16442,2929,5102,7877,12207,13233,20366,19410,6920,10445,3922,9983,9631,6334,40371,3480,14654,12597,19622,24699,19389,11339,33381,20305,37646,33764,12192,40394,29961,28444,24839,26593,164974,45809,24649,27571,30638,38535,33672,26624,14582,35358,8066,10906,21488,9993,4003,3789,15544,10553,11828,42879,10016,14724,8257,24433,28970,35210,43813,48329,28044,33568,78505,25775,37997,39341,24399,69471,22873,18188,16158,22406,16804,35883,20702,9263,14942,43542,25869,26758,29254,14691,11949,6170,5671,7449,11208,10564,16680,19477,32042,29104,16442,13404,13676,14040,13067,12514,11413
2019-11-02,5437,11397,25599,51201,18204,12283,9305,4376,2751,10331,2222,3796,11513,7825,13881,6316,8574,4521,9292,3804,6946,9231,2844,31702,3561,17322,10470,17196,18504,17910,10219,33215,18708,31204,31432,6137,34596,24777,22936,20277,17453,175268,48330,21346,20832,41206,38998,30774,21420,10741,27539,7313,7768,18931,13643,3358,2179,10394,9377,10277,46664,7233,12857,6977,19591,20063,33861,42569,38086,23449,35698,89700,17280,35436,33083,20514,58741,16863,15539,9736,18029,12255,30532,14635,11321,13489,22386,18492,18072,23490,9158,10161,5284,3164,7134,8495,9669,14463,14569,22166,27032,13119,11275,12041,10929,11199,8850,9091
2019-11-03,5477,8666,19411,40385,14154,8980,6929,3573,2303,6881,1712,2844,8352,6399,10379,4605,7819,3362,7448,4221,5294,5460,2423,25159,3551,12991,8240,12574,15402,14265,8254,24659,14706,22323,24937,4687,27538,19634,18145,16358,12080,164343,40585,15396,18931,37003,29196,22848,20067,8199,20552,5867,6231,16495,14091,2915,1800,8620,7639,8508,38481,6343,11183,5528,16022,15910,26690,37540,29524,18676,29463,73003,15151,28983,25358,15814,50457,13502,13072,7723,16654,9954,27477,11243,10578,11291,16938,12590,13650,18108,6318,7933,3654,2277,5826,7251,8000,12564,12016,17716,23649,10286,9231,9524,8808,9207,7309,7022
2019-11-04,5713,15354,42062,43632,28373,15400,12246,4369,3300,14847,2671,4891,5673,10576,10468,18968,17808,6074,9208,3492,8886,7793,5810,31265,3255,13380,11612,17884,22887,17393,10121,27337,17404,33851,29357,11914,36978,27430,26605,23430,26818,142453,38988,23301,25601,27190,31864,29099,23424,13897,32387,7250,9889,18796,7015,3730,3433,14142,9659,10350,36367,9541,13625,7728,22812,27715,31489,38437,43818,26065,30876,66208,23105,33018,32722,20645,59847,20883,16670,15164,18548,15606,30319,18501,7949,13301,41029,23764,24923,26261,13306,11263,5809,5195,6607,10814,9562,14482,18152,30345,25499,15510,12751,12546,13487,12134,11683,10227
2019-11-05,5813,16226,43312,45368,29010,16250,13030,4702,3406,15376,2792,4988,6485,11088,10880,19464,19047,6314,9572,3531,9078,9033,6376,33178,3323,13836,11941,18221,23737,18218,10486,28945,18678,35190,30477,12202,38166,28513,27567,23995,26999,136244,39848,23411,26109,27678,33941,29738,24965,14203,33345,7517,10132,19271,6999,3888,3732,14605,9704,10532,36471,9573,13511,7754,23286,28263,32658,38604,45167,26978,31229,66949,25264,33788,34760,21261,60340,21883,17353,15033,19035,15682,30072,19143,8155,13486,42189,24249,25791,27011,13974,11444,5955,5403,6745,11121,9746,14278,19182,31086,26919,15854,12977,12982,13600,12561,11923,10560
2019-11-06,5967,16409,43766,47872,29070,16339,12918,4738,3409,15325,2922,5039,7641,11769,11642,19740,19046,6292,9759,3838,9460,9023,6342,33697,3136,14393,12239,18490,23406,18345,10756,29800,19101,36157,31296,12490,38334,29088,27674,23830,27043,139814,41655,24174,26347,28418,34785,30799,25304,14556,34164,7860,10257,19728,6975,3988,3817,14771,10125,10772,39225,9648,14062,7943,23719,28637,33526,39144,45923,27320,32170,72026,25628,34526,35199,22826,62207,21956,17686,15351,19033,16163,32445,19358,8569,13912,42696,28829,26103,27687,13849,11680,6119,5553,6963,11005,9998,14551,18827,30569,27595,15908,13201,13119,13522,12713,12069,10524
2019-11-07,5878,16549,44520,64500,29440,16696,13092,4681,3527,15541,2864,4946,7307,11745,12128,19838,18918,6249,9829,3830,9322,8944,6965,34205,3379,13994,12079,18294,23584,18309,10690,30073,19177,36219,31456,12159,38470,29300,27462,23784,26344,143329,41429,23723,26302,28507,34515,31042,25161,14222,33945,7951,10401,19361,7112,3925,3682,15044,9931,11107,38796,9739,13784,7864,23580,28435,33518,40573,45774,27321,32175,71619,26225,35009,36347,22290,63268,22234,17791,15933,19598,16084,33118,19309,8499,14181,42561,29396,25863,27776,14231,11537,6112,5533,6776,11073,9834,14559,18851,31265,28269,15885,13315,13001,13702,12500,11898,10591
2019-11-08,6867,17614,45541,73853,31162,17932,13881,5100,3643,17503,3013,5108,8821,12520,13069,20731,19958,7238,10555,3919,10225,9775,6432,49512,4062,14935,12871,19587,25014,19799,11691,35508,21684,38110,33959,12809,40887,30857,29375,25138,27032,174005,47815,25185,27446,30610,39446,34934,27126,14812,36210,8577,10740,21781,8634,4204,3850,15623,10637,12051,44117,10287,15279,8428,24555,29357,35972,45589,48997,28664,34316,83799,27103,39803,41551,24585,72899,23630,19057,16488,23394,16698,39281,20690,9642,15544,43863,25520,27580,29533,15937,12139,6141,5563,7329,11708,10796,17242,20011,32807,29541,16869,13742,14010,14645,13417,12734,11425
2019-11-09,5060,12204,27036,73361,20768,12386,10901,4415,2988,12296,2676,5407,13455,9299,13372,6796,8901,9191,10115,4693,7322,8047,3013,42543,5619,16146,10805,16676,18240,17672,10529,36644,21033,31470,27878,5669,36573,26075,23846,21244,15072,178933,50954,21692,24272,39663,41167,33264,23949,12681,27802,7931,7992,18932,8893,3568,2219,10285,9739,10412,48289,7939,13791,7603,20961,21120,35645,47723,39797,24354,35696,96201,19375,41483,38396,20963,68226,19211,16813,11405,19407,13172,34389,15584,12803,14142,24778,15612,19332,23793,11097,10386,5314,3079,7455,9076,10520,15135,15568,23439,27709,14260,13644,13205,12177,12174,9414,9852
2019-11-10,5145,9603,20547,57750,15085,10112,7936,3985,2506,8165,2161,3573,12579,6299,11154,5433,7080,3722,7858,3842,5704,6291,2861,37929,3580,15196,9194,14077,16103,14678,8609,29045,16347,23959,23554,4981,30281,21790,20007,18147,12053,183224,41667,15762,20840,35003,33619,27712,21259,8199,21602,6456,6969,16184,8040,2895,1953,8960,8084,9217,45539,7423,12137,6390,17551,16597,29389,41771,34261,20658,31859,81617,15551,28832,28365,16105,55994,14697,14371,8342,18289,11453,33225,12033,11137,11779,17862,12911,14803,19575,7442,8951,4240,2382,6629,7544,8731,13506,12754,18363,22984,11429,9707,9767,9813,9769,8318,8024
