　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-03-11,5476,16217,41544,44165,28156,15745,12525,4431,3238,15011,2740,4528,5725,10683,11095,19233,18260,5999,9264,3361,8753,8879,5606,30601,2325,14194,11543,17762,23095,17747,10129,28647,18267,35407,30436,12372,37807,27674,27016,23239,26817,146021,40162,23361,26455,27364,35791,29711,24310,14059,33266,7757,9848,18937,6246,3732,3588,13766,9787,9504,37803,9257,13706,7726,22758,27383,31984,39155,43865,26424,32139,71496,23047,34210,34765,21242,60240,20976,17271,14703,17962,15454,30938,18738,8304,13305,41543,24955,25443,27223,13286,11242,5579,5352,6457,10747,9601,14456,19105,30332,25903,15160,12833,12419,13498,12478,11164,10232
2019-03-12,5494,16632,43467,45923,28917,16667,12884,4573,3590,15689,2882,4741,8462,11043,12012,19487,18761,6088,9678,3733,8852,9220,5775,31112,2386,15833,11925,18046,23328,18521,10618,30215,19129,36118,32119,12319,38431,28638,27946,23770,27659,143053,41733,24323,26995,29313,37427,32175,25307,14624,34392,8165,10504,19653,6628,3886,3788,14406,10302,10359,41200,9145,13857,7957,23380,27976,32635,39140,45116,26744,32539,71285,25215,35022,35948,22449,59728,21761,17558,14854,18189,15513,32002,19433,9179,12923,42069,26080,25750,27418,13819,11553,5711,5420,6591,10909,9807,14531,19578,30906,27202,15257,13112,12862,13610,12582,11573,10473
2019-03-13,5615,16700,42851,46771,29061,16432,12929,4606,3466,15620,2829,4829,8005,11151,11446,19633,18712,6157,9649,3594,9131,9244,5720,31340,2513,15558,12098,18244,23190,18635,10650,30408,19479,35994,31812,12517,38390,28859,27615,23700,27992,143089,42861,24103,27117,28799,38148,32250,25706,14442,34627,8138,10289,19688,6863,3987,3816,14276,10193,10253,40966,9167,13818,7904,23256,27645,32830,39645,45205,26959,32773,72173,26024,35454,36427,22678,61938,21441,17792,14829,18228,15261,32094,19241,9170,13242,42503,25916,26070,27560,13769,11482,5872,5386,6648,11073,10101,14557,19270,30527,28057,15198,13227,12828,13587,12651,11578,10388
2019-03-14,5833,16710,43516,47562,29731,16627,12908,4533,3559,15486,2697,4725,7123,11246,11975,19573,18706,6139,9352,3577,9138,9030,5692,31861,2443,14645,11772,17904,23441,18775,10536,30841,19250,36464,31854,12279,37921,28646,27169,23596,27509,145750,42704,23485,27105,28233,36826,31555,25179,14244,33991,7942,10322,19381,6602,3895,3571,13755,9992,9732,39277,9086,13831,7737,23091,27454,32585,40282,44713,26761,32396,72227,25389,35071,36629,22818,61955,21543,17720,15255,18388,15395,36215,19391,9044,13157,42443,26030,25511,27405,13646,11425,5584,5292,6709,10976,9830,14456,19479,31121,27559,15206,13130,12823,13524,12619,11525,10185
2019-03-15,6789,17455,45412,53593,30316,17652,13729,4889,3614,17577,2816,5087,8501,11803,13463,20392,19799,6968,10483,3978,10324,9832,6092,47038,2609,15815,12641,19712,25057,19870,11302,36335,21581,39242,34918,12172,41046,30740,29165,24706,27253,175157,48460,25448,28754,30837,41404,34357,27092,14660,35812,8399,10604,21374,7138,4162,3948,14883,10596,10843,45495,9732,14644,8254,24388,28776,35229,45904,47478,28210,34803,82292,26395,39729,41400,26076,71633,23149,19064,15815,22941,16052,39641,21013,9609,14873,44319,27373,27177,29775,14838,12092,6048,5601,8551,12190,10901,17248,20476,32429,30243,16057,13904,13813,14339,13399,12321,11160
2019-03-16,4851,12332,27609,53905,19213,12692,10112,4345,2826,11403,2316,4145,10816,7857,14013,7154,8173,4446,9699,3508,7049,7757,2560,39301,2360,17447,10792,16434,19071,18224,10124,46842,20830,32975,30659,5830,36610,25425,24021,20754,13566,188650,49470,21420,21346,28352,41350,32193,22311,10564,29202,7111,7591,17806,7685,3231,2084,9838,9130,9954,45054,7608,12706,6910,20094,20422,33723,45308,39199,24260,34558,92421,18374,41595,36958,21711,61408,17874,16614,10626,18546,11872,41846,15487,11837,13356,23171,23335,18480,23178,10357,9871,4957,2816,6786,9606,10581,15048,15956,23328,27159,13275,11513,12030,11861,11816,9241,9274
2019-03-17,5064,10322,21487,42971,15466,10865,7981,3971,2420,7945,1953,3307,11323,6045,10781,5487,7781,3897,8082,3473,5343,6357,2349,33171,2208,17890,9126,13306,15217,14516,8259,37066,16520,24422,27761,4768,30431,21510,19608,17382,11723,186491,39824,15679,20261,28134,33602,25690,18986,8343,22363,5972,6526,15332,7315,2784,1744,8711,7919,9959,44612,6927,11863,6235,16485,16658,28162,40206,31216,19399,31057,80548,16008,34126,28444,17189,52854,14510,13362,8595,17079,10410,36112,11803,11283,11543,17372,20149,14855,19171,7777,8383,4255,2437,5757,7418,8726,13255,12811,19370,24942,10812,9558,9703,9623,9992,7892,7601
2019-03-18,5673,16060,41481,43764,28193,15830,12652,4392,3372,15090,2703,4678,5932,10705,11011,19003,18159,5987,9230,3627,8903,9029,5617,43803,2352,13899,11417,17407,22623,17502,10085,28446,17866,34648,30599,12171,37230,27430,26661,23000,26832,148166,39374,23575,26376,27590,35436,29565,24055,13980,32949,7704,9955,18688,5853,3613,3440,13284,9818,9414,38045,9254,13654,7706,22805,27209,31417,38528,43540,26358,32145,69608,23387,34118,34313,21362,60092,20893,17465,14785,19772,15006,35967,18698,8450,12984,41289,24454,25215,26784,13261,10977,5600,5289,6443,10715,9712,14463,19097,30250,26372,15058,12832,12457,13327,12297,11205,10299
2019-03-19,5687,16511,43308,45083,29017,16671,12801,4531,3470,15572,2771,4573,7987,10816,12121,19468,18791,6042,9237,3542,8846,8956,5656,30768,2508,14885,11717,17807,22962,18086,10417,29685,18595,35905,31834,12166,37926,28433,27353,23290,27414,139746,40609,23564,26879,28615,36195,31107,25085,14398,33939,7966,10230,19377,7041,3945,3646,13845,9951,9959,39840,9097,13432,7644,22700,27638,31993,38178,44209,26503,31604,68707,25119,35005,35233,21934,59278,21573,17421,14526,17457,15184,32969,19033,8897,13108,42127,25508,25374,26519,13646,11338,5757,5415,6560,10850,9886,14437,19234,30261,26766,15240,12889,12712,13393,12572,11495,10187
2019-03-20,5713,16433,42967,46710,28947,16722,12801,4471,3554,15192,2757,4411,8125,11115,11186,19366,18669,6168,9484,3571,9147,8951,5721,30973,2399,15004,11970,18047,23117,18470,10765,30275,19203,36681,32710,12283,38173,28708,27372,23459,27470,141012,41358,23911,26663,28753,36978,31124,25220,14386,33647,7967,10344,19210,6320,3859,3712,14001,9960,10100,40776,8992,13691,7870,22726,27511,32290,38513,44488,26767,32108,70435,25385,35511,36059,22932,60697,21445,17446,14749,17885,15564,32692,19065,9266,13221,42540,25455,25735,27327,13931,11439,5782,5405,6693,10889,9756,14333,19532,30474,27540,15295,13078,12545,13368,12616,11408,10275
2019-03-21,5947,16531,43207,46687,28813,16571,12868,4568,3404,15101,2755,4360,7956,11129,11830,19431,18398,6148,9448,3620,8963,8846,5837,31201,2481,14947,11711,17673,23011,18616,10767,30677,19228,36438,32225,11953,37821,28592,27274,23617,27089,144299,41816,23408,26615,28735,37314,31294,25033,14173,33648,7933,10328,18960,6342,3927,3565,14081,9886,10187,41399,9149,13370,7646,22852,27407,32200,38831,44587,26841,33142,70074,25407,35602,36742,22960,60308,21404,17431,15390,18285,15577,32948,19212,9452,13400,42236,25900,25427,27880,13651,11362,5602,5337,6647,10747,9601,14423,19391,31639,27621,15237,12858,12710,13332,12388,11435,10240
2019-03-22,6872,17438,45070,54330,29729,17764,13761,4923,3585,17384,2849,4764,8088,12273,13239,20411,19194,6752,10123,3686,10018,9381,6172,32059,2481,14800,12484,19099,24648,19725,11278,35429,21590,38559,35353,12331,40214,29711,28422,24323,27237,171204,47261,24904,27886,29768,39062,33752,26173,14625,35718,8350,10514,20737,7040,4049,3716,14439,10405,11278,43481,9447,14277,8087,23552,28026,34338,44240,46592,28244,34325,79130,26576,39041,41658,25491,70802,22739,18514,15616,20192,15347,44183,20829,9183,14446,44157,26461,27087,28253,14820,11803,5855,5594,6973,11346,10194,16710,20059,32258,29878,15879,13621,13287,13946,13039,11984,10992
2019-03-23,4891,11582,26409,53077,19775,12161,9778,5451,2703,10872,2012,3300,9728,9021,12625,6398,7525,4213,9277,3085,6474,7082,2411,19861,2077,14281,10152,15348,18181,17432,9600,34449,20140,31478,29261,6197,34741,24763,22027,20646,13731,174601,47803,20974,20606,32591,38465,29374,21333,10571,27629,6938,7375,17806,8719,3406,2007,10028,9122,10019,39181,6944,11742,7980,18411,19796,31631,41844,37037,23153,33602,85160,18585,35199,35628,20602,59159,16700,15092,10551,15050,10617,45538,15318,13010,12669,22307,19593,18048,21781,9954,9102,4724,2618,6693,8349,9745,13933,15298,23086,27799,12176,10802,11303,10771,11191,8983,8880
2019-03-24,4710,9095,20648,42033,14092,9926,7465,5398,2232,7653,1535,2501,7755,5577,9799,4997,5749,3323,7023,2468,5062,5518,2345,16349,1917,11179,8066,12075,13764,13558,8190,27274,15310,23775,23030,4310,28028,19230,18134,16009,12112,168987,37875,14579,18382,22154,29395,21906,18973,7552,21088,5468,5909,13813,6281,2717,1641,7280,7135,9368,30655,5800,10119,6332,14757,15018,24936,36995,29111,18053,27517,70401,13987,28168,26547,15821,50518,13524,11854,8294,14006,8145,39138,11224,8276,10276,17714,20037,14053,18100,7058,7263,3518,2164,4969,6568,8019,11897,12339,18235,22246,9994,8817,9247,8781,9147,7138,7314
2019-03-25,5710,16159,42141,43387,28341,16078,12603,4580,3219,14688,2653,4457,4840,10254,10433,19045,18225,5444,9070,3174,8655,8616,5881,31413,2211,12763,11287,17193,22478,17057,10116,27927,17692,34467,28758,12384,37140,27256,26468,22747,26007,144017,38492,23038,25852,26096,33312,28019,23363,13729,31483,7745,9745,17595,5831,3651,3413,12936,9225,9122,33629,8863,13406,7421,22185,26721,30570,38462,43244,25830,33356,66494,23770,33343,33959,21415,60493,20963,16997,14652,18055,13917,38664,18530,7818,12552,41683,24906,25039,26324,12944,10858,5501,5211,6597,10805,9830,14307,19180,30064,25514,15038,12657,12471,13405,12326,11065,10071
2019-03-26,5870,16873,42794,47280,29338,16693,12975,4710,3549,15405,2866,4599,7926,10928,12419,19757,18715,5727,9664,3692,9017,9086,5880,37684,2284,14427,11608,18000,23101,18291,10771,30239,18937,36120,31726,11864,37949,27799,27062,23620,26440,139133,40508,23477,26563,28740,36695,31253,25360,14091,33762,7885,10313,19141,6479,3913,3718,14028,10108,10147,40090,9026,13283,7756,22853,27452,31700,38754,44589,26542,31770,69601,25093,34856,36956,22673,59440,21986,17579,14961,19012,15352,32009,18986,9215,12800,41895,25195,25367,26379,13631,11162,5881,5346,6564,10721,9852,14373,19152,30422,26747,15212,12768,12657,13343,12559,11314,10155
2019-03-27,5899,16782,42733,47659,28952,16727,12857,5042,3453,15342,2880,4715,8256,10933,12686,19711,18865,5804,9522,3683,9114,9054,6059,44695,2444,14976,12030,17819,23160,18622,10633,30319,19264,36107,31709,12494,38097,28569,27279,23626,26514,141327,40858,23569,26867,28814,36676,31021,25421,14076,34443,8004,10284,19344,6337,3848,3806,13998,9958,10619,41233,9010,13785,7964,23002,27280,32014,38866,44919,26877,31990,70131,25331,36046,37182,23423,61490,21537,18059,15068,20800,15035,32864,18925,9179,12862,41975,25331,25560,27520,13951,11255,5767,5377,6729,10851,9802,14323,19187,30662,26947,15250,13081,12628,13600,12486,11414,10366
2019-03-28,6130,16744,43729,48267,29378,16534,13237,4931,3507,15382,2870,4634,8339,11080,12397,19780,18765,6014,9498,3778,9087,8864,5954,45431,2414,15242,11668,17624,23472,18454,10542,30819,19162,36536,32039,12045,38075,28831,27308,23618,26326,144343,42352,23778,26732,29315,36732,31220,25611,14039,33481,7980,10320,19147,5913,3850,3680,14098,9976,10692,42307,9073,13685,7986,23163,27210,32049,39224,44813,26963,31936,70023,24963,35868,37018,23819,62759,21637,17949,15375,21010,15467,32704,18904,9075,13132,42350,29483,25461,27792,13793,11320,5616,5206,6664,10770,9720,14352,19077,30413,26949,15201,13137,12759,13498,12427,11466,10244
2019-03-29,7178,17370,44009,53576,30083,17521,13694,5091,3516,17774,2924,5069,7967,11441,12564,19912,19253,6711,10285,4369,10019,9516,5995,44898,2580,15090,12271,18981,24466,19516,11349,34733,21466,38669,36255,12454,40379,29915,28770,24579,26931,168301,45904,25006,27595,30334,40138,34389,27110,14256,35563,8279,10435,21387,6548,4117,3839,15710,10221,10892,44689,9428,14333,8335,23881,27892,33848,44843,46695,28106,33707,79685,26290,39075,40293,25465,69273,22699,18859,15755,22439,15714,35398,20614,9425,14009,42350,26712,26670,28509,14910,11786,5783,5537,6906,11003,10262,16256,19619,31435,28801,15644,13568,13456,14210,12922,12183,10943
2019-03-30,5027,11750,26138,52326,18071,13102,10002,6708,2913,12008,2360,3659,14973,8731,15837,7526,7918,4546,9204,4517,6645,7223,2478,25295,2179,17085,10403,15408,16580,16514,9948,38266,20724,30472,30379,5613,34678,24538,22220,20446,13923,170969,47072,20668,20596,31085,38211,29660,22453,10247,28010,6891,7414,17777,8390,3593,2253,10117,9798,13577,47469,7225,11836,7975,19438,19279,32765,46218,36671,22640,33169,86709,19677,35663,34825,21141,56367,16505,15357,10224,15475,11500,31673,15443,13386,12430,22140,23793,17461,22360,9308,9378,4267,2651,6153,8580,10002,14165,14275,22090,25700,12853,11113,11077,11184,11290,8922,8975
2019-03-31,4701,8893,19410,41801,14133,9273,7720,6334,2418,8169,2029,2984,13076,6911,10299,5034,6244,3934,7594,3083,5074,5651,2313,16635,2123,13316,8471,12750,13458,13446,8084,28701,15451,22703,23822,4299,28344,19631,18198,16740,11612,159914,38138,14976,18464,26720,30845,23798,19287,7815,22440,5638,6132,14785,6523,2856,1694,8280,7934,11677,39548,6439,10428,6631,15232,14874,26317,36418,28874,18209,28503,73055,15614,29001,26438,17589,48247,13782,12764,8191,13978,9695,25750,11381,12074,9896,16299,14143,14068,17619,6547,7599,3560,2069,5311,6707,8085,11674,11776,18527,21530,10412,8926,8796,8889,9313,7493,7114
