　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-07-12,6715,16012,47969,55260,29378,15012,12567,4492,3158,13702,2253,4219,7441,8713,12841,18770,17934,5778,9915,3393,8801,8765,6029,29592,4314,11459,12897,18529,22605,16754,10526,30402,19759,37018,30606,10081,40019,29278,26870,22709,28779,188861,49763,27011,25011,31596,31650,29163,25538,12542,32394,7273,9063,19327,5006,3961,3374,11459,10015,11171,32525,9177,15496,7710,23532,23963,31258,50633,42928,28587,30068,84713,24950,35532,44004,27755,75801,21791,17451,15858,23077,13249,40072,22073,8858,14344,46040,24937,27891,27228,9434,11922,5120,5144,6650,10079,10813,12049,19010,32261,28076,14368,12974,13522,12808,12735,9792,9477
2019-07-13,5203,9986,27386,53385,18032,10140,8758,4073,2500,9138,1670,3466,11751,7313,12292,6102,7923,4037,8397,3516,5886,6744,2862,17593,4466,11840,10444,14283,15611,14692,9632,31651,17630,28168,24996,5166,33217,23677,20775,19034,13549,185189,49958,22240,19016,33146,36112,28693,21308,9257,24565,6039,6232,16349,5879,3177,1954,9033,8787,10979,39128,7264,13185,6657,18374,17351,29469,45965,33750,22463,31067,93843,16393,36738,38923,24130,65511,15842,15161,9769,17370,10887,39943,15426,9568,12297,23748,16324,17666,21324,7694,9552,4285,2629,6108,8787,9996,10645,14408,21702,26067,11348,10786,11101,10277,10675,7930,7873
2019-07-14,5007,8255,20683,42774,13965,8106,7222,3902,2178,7495,1464,2905,10665,6246,12026,5081,6590,3695,7190,3214,5287,5863,2559,15272,4230,11129,9363,12628,13382,13613,8186,26414,15315,22104,23353,4834,29122,20654,18173,16555,10916,171532,40693,16611,17326,28318,29522,24948,20385,7516,21085,5324,5027,14365,5238,2856,1564,7214,7616,9494,35628,6556,11311,5617,15960,14172,23603,39614,29481,19641,27510,77297,15347,31118,29109,18020,51879,13790,13643,9385,15473,8996,34630,12313,9418,10585,18012,13187,14931,16793,6708,7924,3491,2253,5317,7003,8331,8804,12125,17983,22339,9700,8822,9450,8819,9367,6900,6686
2019-07-15,6653,15032,43970,45935,25295,14320,11812,4217,3108,14471,2182,4103,6866,8513,11577,17813,16859,5126,9188,3323,8538,7927,5634,28292,3623,11005,12211,17428,21483,15891,9818,27205,18429,35033,27557,9885,38000,27488,25938,21554,28327,156552,41953,26050,23208,25770,28612,27341,22888,12631,32174,6914,8412,18347,4538,3841,3355,11216,9929,10495,31954,8370,13967,7315,21757,23721,28329,44031,40307,27120,29533,73778,22374,33953,38318,24731,65487,19901,16987,15669,17919,13197,35697,19772,7903,13677,42824,22842,26007,25385,9803,10645,4696,4929,6471,9640,9863,11417,17337,30351,26214,13358,12338,12819,11954,12018,9048,9039
2019-07-16,6078,15563,45752,47755,26103,14474,11971,4379,3166,14119,2181,4189,8826,8591,11550,18317,17303,5204,9467,3371,8578,8266,6137,28780,3699,11053,12608,17720,21939,17063,10219,28998,18869,36442,29270,9919,38700,28691,26969,22124,29448,155329,43757,26427,23846,27866,29889,28811,24089,12846,32755,7132,8596,18561,4962,3863,3564,11328,10195,10650,32103,8572,14369,7329,22489,24285,29533,44803,41856,27798,29601,74017,23939,34533,39984,25378,67179,20795,17087,15813,18593,13160,33070,20749,8209,13813,43812,24050,26874,25873,9688,11157,4833,5099,6380,10023,10111,11436,17814,31324,26942,13790,12520,13108,12192,12202,9098,9102
2019-07-17,6222,15627,45976,48414,26019,15024,12255,4532,3051,13890,2136,4063,7731,8903,12134,18427,17364,5261,9459,3364,8720,8301,5960,28793,3620,10972,12905,17689,21942,16584,10241,27663,19435,36894,28790,10041,38961,28830,26828,22136,29206,155691,43117,26447,23561,26944,27767,28505,24070,12820,32637,7258,8859,17847,4724,3912,3677,11565,9873,10636,31612,8430,14273,7469,22387,24117,29510,45642,41796,27953,30106,73339,24333,33923,39320,26007,67379,20552,17168,16085,18786,12781,31525,20447,8162,13374,44927,24420,26872,25824,9720,11205,4862,5158,6409,10673,10090,11644,17608,32362,26859,13843,12433,13021,12285,12308,9236,8955
2019-07-18,5381,15395,45754,47744,25640,14149,11701,4144,2959,13407,2091,3786,5834,8338,11732,18203,17286,5230,9077,2979,8202,8009,5878,28121,3518,10276,12203,17050,21406,15387,9767,26655,18338,35731,28637,9535,37540,27678,25998,21256,27652,145560,41573,24848,22933,25104,25879,26388,22946,12197,30643,6968,8780,17041,4688,3602,3550,10558,9381,10170,28171,8083,13454,7040,21499,23117,28294,43654,39939,26845,28416,70411,23297,32779,38204,24714,64984,19900,16407,15927,18119,12167,32300,20050,7606,13216,43336,23785,26480,24590,9163,11431,4589,5071,6150,9523,9689,10856,17616,30757,26085,12978,11824,12463,11844,11818,8677,8685
2019-07-19,6639,15772,47345,54436,26991,14749,12218,4302,3043,13443,2239,3854,7237,8361,13624,17979,17758,5262,9630,3195,8395,8379,5924,29004,3872,11255,12647,17652,22544,16881,10212,30163,19530,36768,31076,9647,38968,28658,26436,22323,29337,179412,48824,26938,24021,27957,30220,28534,24685,12874,31627,7092,9115,18815,5230,3847,3379,11134,9994,10953,32319,8584,14849,7549,22659,23854,30713,48425,42134,28165,30131,83286,24391,36531,44001,27473,75185,20598,17976,15805,21652,13252,42315,21636,8833,14487,46126,24990,27569,27056,9136,12586,5110,5188,6855,10224,10373,11897,18712,32186,28953,13715,12497,13288,12255,12640,9198,9119
2019-07-20,5052,9982,27178,52877,17268,10249,8360,3952,2359,9041,1517,3122,10139,6889,12623,5856,7241,3851,8097,3155,5758,6730,3128,19274,5967,10883,10204,13777,16179,14647,8772,29501,17281,26895,24224,4964,32450,23351,20303,18925,13584,177031,48377,21444,18281,25912,31457,26903,19447,8831,23211,6167,5992,15413,6008,3162,1737,8111,8346,10272,34151,6848,12672,6330,17955,16889,28209,44562,33153,22280,30193,88385,16233,34735,37231,22958,63648,15650,14570,9466,17838,9196,42569,15022,8860,11915,23744,18082,17182,19646,7330,11944,4309,2428,6069,8375,10042,10344,14672,22262,25083,10966,10062,11283,9788,10410,7710,7413
2019-07-21,5070,8044,21175,41347,13758,8356,7172,3737,2170,7434,1493,2837,9156,5763,10897,5082,6626,3460,7028,3049,5375,5768,2756,16449,6167,10682,9242,12696,13634,13443,8149,25693,15210,21757,21922,4405,29055,20553,18041,16798,12125,169608,40211,16244,17506,22606,26298,23105,19417,7255,20249,5254,5037,13858,5447,2675,1525,7320,7058,9042,31455,6148,11235,5413,15433,13642,23051,40159,28940,19391,29576,73481,13964,28393,28436,18866,53120,13913,13071,8698,15947,7991,40741,11770,9598,10434,18032,15255,14738,16083,6625,9875,3610,2147,5560,7072,8118,8903,12425,19088,22260,9591,8614,9424,8780,9064,6725,6377
2019-07-22,6057,15087,44917,44457,25546,14586,11871,4215,3137,14088,2072,4059,6025,8416,11151,17841,17037,5038,9166,3125,8403,8170,5991,27869,3575,11140,12391,17473,21258,15837,10037,26549,17388,34752,27062,9916,37981,27319,26420,21529,27576,154644,40904,25601,23628,25148,26370,26679,22856,12477,31575,6987,8383,17958,4917,3544,3333,11552,9548,10514,30476,8183,13743,7253,21511,23657,27512,44820,40583,26558,28671,69481,21522,32515,36308,24045,65767,19927,16854,15731,18106,12134,39831,19878,7789,13195,43364,23344,26246,24430,9475,10500,4774,4904,6229,9801,9919,11213,17491,30601,25327,13311,12140,12666,12210,12214,8981,8850
2019-07-23,5950,15607,46433,47314,26420,14804,12122,4221,3037,14151,2217,4276,7788,8715,11508,18187,17352,5200,9417,3093,8476,8441,6081,29079,3545,11168,12498,17653,21796,16765,10121,28059,18701,36375,29588,10185,38728,28323,26843,21770,29015,153679,42376,25876,23717,27019,28098,28346,23751,12799,31992,7082,8462,18330,5346,3689,3639,11275,9812,10715,31325,8431,13911,7194,22189,24146,28435,45229,41335,27332,29578,70632,23726,33265,38244,24628,66284,20488,17071,15587,18707,12466,32615,20456,8225,13592,43963,26181,26823,25189,9536,11055,4889,5072,6330,9916,10194,11465,17964,32227,26385,13547,12347,13104,12218,12444,9157,9067
2019-07-24,6730,16232,47306,49344,26515,14784,12216,4294,3191,13960,2162,4185,7930,9098,12651,18785,17171,6214,9433,3740,8430,8292,6156,30367,3749,10952,12689,17634,22366,16377,10391,27716,19285,36321,29782,10063,38822,28593,26862,22282,28725,155271,43938,26421,24423,27639,29344,28751,24719,12903,32668,7322,8717,18278,5406,3882,3545,11357,9800,10694,32597,8438,14469,7517,22148,24222,29493,45542,41984,27966,30038,74642,23674,35277,39956,26441,68095,20553,17398,15712,19603,13118,33205,20530,8385,14032,45269,26202,26955,26357,9690,11984,5106,5130,6478,9978,10136,11727,18256,32220,27282,13783,12559,13276,12439,12586,9370,9135
2019-07-25,6310,15885,47861,50345,27230,14709,12130,4258,3158,13886,2185,4158,8420,8630,12335,18482,17351,5768,9642,3438,8509,8537,6205,39961,3825,11185,12563,17862,22004,16587,10235,28826,19181,36296,30510,10028,39114,28794,26839,22051,28179,160286,45263,26682,24656,27833,29982,29078,24676,12929,32456,7189,8755,18495,5705,3827,3433,11396,9959,10970,33152,8440,14603,7467,22226,23894,29651,45610,42125,27975,30516,75352,23597,35503,40668,26677,68764,20875,17360,16428,21232,13601,34814,20845,8616,14077,45313,26184,27400,26696,9630,12178,4988,5194,6457,9962,10145,11861,18549,32938,27717,13749,12636,13074,12555,12212,9337,9053
2019-07-26,6804,16523,48674,55464,27857,15071,12699,4364,3130,13732,2187,4100,8316,8608,13230,18305,17520,5509,9939,3531,8621,8818,6276,41320,3865,11537,12990,18132,22426,17345,10487,30866,20014,37163,32502,9881,40394,29396,27056,22621,27909,189443,49972,27659,25337,29635,31967,30504,25680,12583,32569,7473,8727,19249,5934,3861,3712,11306,10133,10987,33677,8869,15313,7910,22425,23864,31174,49186,42414,28714,31219,84637,24839,37666,43903,28330,77111,21734,17977,15972,24781,13856,40097,21777,8816,15101,46189,26724,27854,27491,9025,12582,5287,5286,6812,10135,10805,12808,19198,40540,29044,14336,12892,13794,12682,12816,9435,9392
2019-07-27,5141,11276,29079,54823,18553,10478,8602,4420,2341,9517,1817,3249,10862,6758,12776,5920,7444,4044,8257,3483,6029,6880,3057,29790,5076,12157,10602,14756,16923,16216,9164,30697,17782,28638,35286,5272,33612,23640,21314,19203,13280,197863,51183,22429,19294,44228,34844,29007,21256,9224,25230,6271,6605,16166,6398,3485,2361,8451,8676,10826,37737,6623,13394,6451,18048,16543,29603,45165,34221,22829,30713,90278,16894,41840,38081,24481,66201,16179,15687,9888,19630,10281,39184,15830,12102,12525,24383,22277,17918,21414,7794,11777,4418,2624,5974,7982,10426,10821,15239,23135,26923,11384,10733,11722,10592,10912,8089,7778
2019-07-28,5298,9072,21564,43069,14088,8915,7406,4004,2304,7705,1503,2861,10818,6097,13178,5605,6077,3596,7427,3210,5469,6036,2813,24807,4280,11175,9402,12988,14515,14935,8260,27708,16114,22717,23181,4566,29864,20906,18552,17396,11327,182621,42344,16301,18282,36654,30050,25333,20661,7733,21208,5353,5083,14937,5900,2849,1832,7482,7395,9900,36962,6448,11641,5895,16185,14225,24645,40692,29889,19934,29080,78432,14577,35315,29566,19573,55911,14399,13626,8914,17639,9410,33955,12205,9666,11300,18473,18231,15275,17233,6774,10094,3883,2223,5789,6812,8673,9203,12781,20485,23816,9847,9221,9880,9181,9685,7042,6741
2019-07-29,6322,15221,44803,46656,25004,14213,11757,4280,3132,13749,2209,4118,7171,8019,11550,17481,16465,5322,9004,3285,8284,7952,5789,27823,3627,10929,12226,17177,21262,15868,9779,26460,18153,34059,27810,9766,37734,27562,25821,21614,27728,161753,42469,26074,23551,26078,29215,28465,23256,12576,31938,7163,8421,18829,5072,3693,3466,11214,9653,10656,33512,8217,14025,7303,21618,23598,28467,44150,40308,26963,30267,73250,21895,32762,37625,24662,65926,19991,16901,15424,18263,13266,36239,19361,7830,13637,42490,24241,25935,25349,9388,10878,4849,4861,6329,9594,9930,11748,17567,31983,25823,13512,12324,13059,12073,12193,9102,8751
2019-07-30,5803,15743,46178,48446,25669,14446,12091,4354,3064,13832,2190,4381,8953,8432,11827,17934,17083,5322,9629,3349,8550,8336,6044,28740,3714,11135,12582,17575,21534,16128,10156,28043,18654,35518,30173,10018,38324,28417,26606,21988,28645,153612,44415,26651,24439,27722,30337,29387,23959,13187,32654,7223,8609,19139,5288,3827,3617,11848,9828,10872,33472,8291,14223,7463,21884,24228,28994,44927,41470,27868,30080,73114,23070,33329,38877,25378,67065,20777,17230,15627,18289,13518,33582,20482,8146,13826,43760,26283,27102,26235,9356,11168,4978,5085,6483,10007,9858,11548,17963,32214,27042,13712,12321,13189,12268,12436,9103,9013
2019-07-31,5944,15765,46695,49403,25786,14620,12178,4383,3102,13855,2170,4446,7958,8672,12539,18047,17186,5408,9538,3328,8521,8394,6048,29142,3721,11558,12747,17748,21684,16566,10293,27646,19147,35853,29332,10005,38640,28652,26633,22137,28725,156688,45392,26734,24123,27824,30001,29503,24468,13165,33131,7385,8763,19525,5125,3848,3571,11536,10168,11150,33670,8501,14681,7552,22073,24348,29392,45196,42004,28144,30494,75196,23572,33752,39723,25781,68183,20740,17563,15653,18984,13797,35002,20643,8729,14053,44213,28543,27357,26396,9774,11930,4995,5125,6485,9920,10178,11600,17633,32979,27515,13953,12270,13391,12474,12717,9514,9284
