　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-05-01,5746,10187,24520,49892,21246,12754,9351,3773,2486,12374,1810,3837,5388,9383,10888,7285,8623,5201,8053,2469,7215,7432,2464,18550,2042,10852,9342,14368,15691,15520,9102,28160,16164,27473,26909,9097,31190,22201,20708,18079,23991,136229,44061,21515,20362,22758,32578,27640,19328,10434,27867,6450,6340,15708,6568,2953,2374,10219,8287,7319,31686,6004,9605,6521,18000,21175,27196,37355,35483,20499,30025,72838,21538,30778,29250,17155,54109,17568,14766,10552,15554,9385,29202,12929,6942,12359,25212,16479,17040,18053,12335,8196,4067,2395,5363,8784,8846,12840,15431,20812,27570,11821,10335,10342,10818,10438,8207,7816
2019-05-02,6293,17268,45820,50812,29485,17315,13099,4510,3332,14977,2697,4392,7390,11170,11717,19936,18841,6148,9573,3130,9017,8806,6412,31377,2755,12865,11450,18259,23138,18161,10696,30824,19510,37064,33403,12740,37692,28003,26945,22879,27036,150038,45227,24873,26744,28018,35929,31972,24424,14133,32442,8040,9903,18417,6722,3781,3471,13246,9546,9273,36135,8772,12973,7461,22164,27165,31647,39489,44320,26524,33118,73897,27052,36867,37145,23545,62990,21700,17359,15331,18417,14301,42143,19894,8383,14424,46439,26324,26761,27251,13531,10916,5380,5317,6609,10712,9927,15067,20336,31774,30837,14927,12524,12711,13385,12282,11130,10086
2019-05-03,6871,17772,45671,55685,30234,17534,13569,4754,3615,17069,2970,5057,10583,11774,13660,19493,19113,6688,10584,3785,9971,9368,5670,32493,2560,14448,12355,19499,24235,19534,11467,35780,22091,38567,35179,12475,40422,29893,28303,24382,27652,178447,50783,27365,28585,30974,42774,36030,26929,14505,34765,8364,10551,21340,7257,4111,3610,14800,10365,10389,47121,9558,14600,8273,23736,28205,35010,44871,47056,27839,36574,85536,26699,38982,40675,27126,70901,22742,18873,15707,20554,17181,52454,21227,10316,15421,45650,26879,26981,30422,14462,11790,5837,5527,7132,11164,10479,17242,20534,33243,32161,15844,13352,13371,14080,13051,12153,11022
2019-05-04,4860,11800,26606,55302,21327,11618,9867,4204,2932,11271,2263,3581,11166,8386,12300,6970,7809,4301,9049,3730,6497,6996,2333,20837,2306,13590,10009,14888,17404,16819,9789,34354,19512,31102,28591,6089,35259,25296,21946,19848,13878,174459,49414,21991,22420,31704,39592,31054,21629,10505,26652,7043,7484,17857,7184,3472,2049,9572,9169,9310,45796,7168,12969,6824,19506,20014,32613,42457,36566,22880,35549,90233,16765,35745,34719,22911,61242,16667,15619,9633,14895,11873,55184,15279,13038,12799,22656,18857,18463,23066,9788,9027,4193,2428,6950,8655,9610,14137,15404,22518,28258,12560,11057,11216,10941,11042,9031,8818
2019-05-05,5219,9464,20670,45213,16775,9769,7821,3699,2406,7977,1847,3240,10256,6218,11621,5774,7167,3586,7483,3613,5289,5697,2257,16908,2205,13055,8527,13239,14297,14453,8468,31736,16198,24477,28040,4812,29685,21146,19465,17378,11873,175384,41096,16966,21093,28912,32746,26442,20370,8463,21686,5806,6860,15523,6840,2919,1674,8098,7867,8313,44535,6616,13090,6115,17381,16574,28475,39466,31800,19684,31850,77997,14965,31567,27673,18991,52907,14318,13285,8154,14698,11030,42464,11859,11591,10989,17286,16926,14688,19586,7582,7903,3692,2289,5549,6875,8454,13195,12863,19832,23798,10695,9667,9714,9479,9851,7692,7684
2019-05-06,5909,16351,43469,47682,28611,16848,12576,4526,3390,14926,2691,4483,5456,10376,11583,19130,18761,6099,9410,3204,8890,8681,6463,29963,2381,13004,11343,17894,22710,18107,10427,28222,18295,35263,28108,12502,37635,27999,27383,23091,27001,146632,39264,23869,26173,26884,31289,28437,23676,13965,32066,7782,9946,18001,5430,3819,3416,12960,9378,9145,34365,9029,13571,7598,22586,27488,31641,39441,44027,26020,29706,66962,24349,33385,34257,21234,62413,21334,17125,14953,18494,14105,41172,19222,7788,13347,42830,25498,26208,25192,13102,10786,5434,5176,6435,10731,9667,14461,19102,30932,25481,15317,12660,12543,13547,12325,11276,10166
2019-05-07,6026,16700,43646,46285,29041,16878,12734,4690,3414,15700,2661,4462,5924,10984,11243,19611,18918,6154,9643,3194,9069,9034,6033,31275,2669,13230,11956,18470,23121,18005,10830,28671,19118,36074,29742,12566,38836,28828,28121,23680,27680,133527,39678,22905,26360,27789,32842,29475,24970,14286,33141,7874,10157,18665,5814,3957,3600,13554,9765,9182,34703,9020,13217,7741,22952,27791,31829,38829,45133,26742,30728,66522,24895,34276,35077,21511,60266,22216,17728,14794,18137,14584,32063,19263,8222,13019,42419,25173,25971,25944,13386,11894,5693,5360,6571,10921,10037,14048,19416,30949,25698,15434,12685,12816,13701,12676,11297,10342
2019-05-08,5989,16347,42929,47736,28968,17400,12889,4614,3486,15422,2834,4608,6279,10988,11947,19480,19011,6253,9823,3462,9266,9308,5917,34681,2495,13382,11835,18085,23020,18101,10601,29273,19402,36272,30590,12024,38195,28387,27560,23618,27221,134986,40774,23678,26361,28355,34178,30124,25094,14420,33349,8092,10198,19366,6289,3901,3595,13729,9883,9381,36119,9035,13371,7811,22889,27833,32405,39298,45433,27131,30833,67038,25651,34364,35256,22169,61304,22013,18007,14900,18710,14770,29288,19171,8424,12927,42529,25390,26056,26176,13418,11502,5403,5320,6644,10900,10057,14250,19214,30256,25893,15374,13096,12741,13768,12536,11230,10411
2019-05-09,6069,16906,45138,49331,29491,17606,13077,4542,3436,15498,2790,4576,6274,11317,12426,19935,19494,6211,9986,3295,9153,8941,6588,34496,2681,13156,11735,18272,23483,18494,10851,30628,19928,37144,30893,12636,38676,28684,27627,23319,26477,140513,41408,23331,26502,27417,32729,29499,24527,14110,33159,8108,10227,18447,6025,3936,3615,13325,9598,9377,35790,8983,13442,7748,22905,27777,32490,40405,45245,27188,30224,68812,26003,35382,36439,22948,64263,22207,17997,15544,19521,14333,30797,19386,8263,13370,43984,26557,26514,25672,13656,12075,5577,5405,6694,11173,10021,14794,19608,31132,26314,15451,12705,12948,13732,12806,11164,10442
2019-05-10,6818,17276,44955,56417,30103,17939,13394,4850,3623,17457,2982,4915,7772,11325,13405,20380,19648,7257,10586,3589,10075,9542,6003,36214,2771,14522,12955,20315,24923,20115,11657,36194,21859,39729,33938,12194,40923,30046,29143,24980,26887,169492,46622,24459,27489,30717,39393,33579,27076,14886,35999,8686,10871,21669,6620,4202,3756,15265,10636,10404,45043,9782,14764,8389,24554,29029,34986,45907,47766,28813,33615,79629,25008,38362,39815,25575,70482,23716,19874,16347,21689,15791,34296,20498,9510,14788,43153,26384,26966,28106,15107,11868,5714,5402,7012,11271,10670,17198,19587,31610,28902,16061,13690,13335,14235,13228,12272,10960
