　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳
2019-02-11,5722,14948,39186,45183,27229,13124,11648,4132,3096,13057,2613,4368,5390,8207,10612,17138,17682,5976,8825,3351,7872,9546,5929,28715,2376,12862,10912,16445,21439,15220,9732,22844,16736,31218,26531,9141,35511,26388,25524,22053,25564,152432,37690,22077,23704,25848,28152,26416,23016,13393,30762,7565,9795,18164,6655,3519,3532,11911,9216,9567,36088,8725,13312,7422,21920,25164,30507,37903,40176,25493,32544,68501,19285,31785,35554,24328,63851,20935,17191,14265,18562,13709,32953,18373,8003,12428,39489,21134,24247,25312,6990,10669,5183,4911,6119,9763,9446,13746,17483,29743,23255,14358,12422,12139,12716,11668,9687,9529
2019-02-12,5591,15688,40522,46606,28371,14487,12174,4338,3280,13598,2768,4469,8119,8735,10794,17364,18059,6122,9323,3753,8154,10337,5724,29929,2487,13626,11315,16945,22300,15894,10352,26278,17998,32710,28766,9894,36898,27894,26875,22802,26701,145664,39383,22900,24824,27875,30013,29247,24339,14129,32238,7884,10146,18981,6805,3708,3610,12372,9340,10148,39129,8958,13655,7778,22473,26379,31945,38316,41656,26412,33317,68740,21074,32842,37145,25833,65736,21573,17760,14597,18086,15002,39301,18985,8829,12721,39815,24616,24473,25890,7756,11023,5213,5143,6354,10288,9621,13740,17999,30742,25352,14884,13156,12308,13129,12270,10171,9908
2019-02-13,5505,16184,41610,48768,28927,14810,12443,4426,3275,13634,2768,4508,8224,8996,11329,17693,18231,6199,9411,3654,8203,10396,6022,30539,2453,13481,11557,17142,22968,15898,10359,25570,18300,33664,29216,10060,37453,28062,26995,22797,26368,150462,41776,23423,25193,27790,31436,29304,24712,14111,32864,7823,10319,19228,6786,3841,3725,12434,9378,9764,37062,9142,13926,7723,22737,26032,32388,39652,42683,26734,33447,71589,21380,33856,37866,26547,68702,21454,18593,14893,18716,15174,41330,19351,8556,12912,41446,25983,25011,26808,7931,11051,5498,5324,6578,10352,9706,14028,18290,31352,26107,14844,13059,12553,13271,12317,10219,10023
2019-02-14,5775,16332,43152,51358,30673,15184,12591,4473,3338,14395,2835,4621,7960,9359,12470,17950,18652,6406,9809,3621,8703,10652,6006,31329,2605,13811,11564,17817,23465,16473,10613,27414,19087,34537,30701,10362,38082,28842,27357,23132,26579,159642,44180,23506,25742,28869,33142,29978,25161,14183,32723,7933,10747,19469,7370,3691,3564,11965,9561,10000,39195,9377,14375,7835,23180,26583,33568,41725,43000,27544,34054,77632,21738,34700,39604,29338,72522,21688,17886,15263,19830,14913,44702,20157,9000,13658,42165,31976,25504,28349,8231,11352,5699,5322,6642,10559,9806,14692,18639,31115,27561,15250,13534,13010,13349,12381,10542,10193
2019-02-15,6312,17193,45416,54325,30464,16115,13322,4690,3534,14783,3061,4907,8469,9932,14005,18999,19524,7110,10488,4059,9237,11921,6159,40770,2618,14531,12487,18838,25150,17605,11059,30706,20702,36953,33356,10535,39955,30795,28748,24093,27414,182494,48072,25159,26606,31337,36284,34097,26677,14681,34479,8444,10815,22031,8351,4215,3888,12491,10353,10479,42262,9714,15410,8067,24107,27776,35674,44932,45487,28631,36138,86349,23936,38082,42576,32219,77977,23204,19484,16392,22094,16410,51464,21225,9604,15080,43889,33029,26612,29205,9296,12202,5788,5460,7322,11204,10804,16459,19759,33112,29690,15929,14098,13630,14053,13201,11015,10801
2019-02-16,4951,12703,27906,57194,18860,13001,9965,4215,2983,10755,2251,3539,11628,7639,12675,6735,8251,4694,10231,3792,7082,11185,3098,34930,2386,13328,10934,16027,18877,18122,10608,48146,22066,32713,30324,5732,36753,26353,24483,22028,15104,214044,50692,21500,21871,47465,39058,32341,23255,11018,28211,7473,7757,18413,8344,3541,2157,10510,9359,9907,44475,7752,14829,7617,21126,21748,36135,46916,40197,25208,39130,122417,17930,40833,39087,37323,80300,18262,18252,10905,17858,11524,59250,17232,11499,19735,23286,23186,18712,23330,8541,10549,5090,2782,7972,9559,10702,14762,15919,25533,28393,13747,12315,12660,12011,12491,9346,9715
2019-02-17,5344,10030,22308,46409,14835,10850,7952,3827,2488,8281,2018,2905,9730,6228,10960,5795,7383,4106,8216,3709,5953,11554,2946,31450,2197,12441,9413,13689,14966,14661,9294,40746,18383,25149,27580,4567,31738,22611,20726,18679,12261,202287,42423,15798,21116,39622,35780,29552,21772,8479,23197,6203,7203,16053,7936,3265,1850,9993,7815,9388,46319,7194,12346,6791,18185,16906,30430,40161,33591,20845,35169,105476,15251,34528,30776,28118,65248,15286,14254,8879,16412,10505,50105,12973,11517,16446,18316,17282,15430,18980,7905,8514,4359,2415,7374,8422,9033,13006,13410,21233,24646,11296,10154,10700,9868,10348,8372,8157
2019-02-18,5854,16088,41763,46087,28553,16673,12612,4365,3321,15323,2832,4595,6328,10728,11127,17566,18107,6090,9356,3394,8962,10033,5851,37813,2393,13477,11409,17995,22894,17839,10304,29031,18103,34728,29539,12102,36964,28011,26937,23466,26419,149174,39286,23348,26237,27965,35162,29815,24291,13996,32926,7924,10105,18165,6074,3727,3517,13570,9489,9161,37844,9062,13520,7633,22804,27272,32006,38405,42059,26150,33878,79983,22743,34997,35645,27025,65512,21296,17584,15014,18986,14649,33767,18896,8088,14496,40973,25774,25676,26574,13656,11121,5518,5225,7441,10637,9686,14079,18915,30499,26034,15250,12907,12434,13224,12325,11373,10223
2019-02-19,5357,16501,41636,45639,28330,17505,12752,4520,3436,15340,2800,4599,10840,11161,11345,17832,18476,6246,10468,3570,8987,10393,5810,31132,2532,13485,11672,17838,22954,17977,10631,30139,18675,35576,31312,12054,37292,28281,27644,23969,26463,142892,40056,23264,25870,28888,36112,30922,24559,14186,32955,7917,10343,18708,6386,3787,3721,14124,9810,9469,39388,9160,13507,7706,23201,27608,32601,37817,43070,26869,36277,84573,24693,34723,35105,28565,65154,22057,18011,14981,18170,14834,32786,19561,8590,15874,40655,24963,25541,26814,13755,11350,5537,5359,8256,10765,9729,14324,18721,31470,27140,14936,13197,12489,13472,12280,11309,10297
2019-02-20,5442,16441,42400,46887,27708,17915,12887,4471,3533,15243,2873,4570,7913,11103,12070,17949,18185,6028,9544,3642,9208,10444,5751,31198,2390,13736,11846,17901,23373,18352,10620,30136,19028,35850,30321,11877,37776,28506,27570,24080,27239,147038,42140,23416,26223,29385,38304,32026,25132,14512,34046,8140,10590,19472,6533,3907,3729,14075,9836,10182,41424,9251,13675,8018,23400,27532,32768,38888,43036,27224,33419,80909,24703,35367,36296,23333,62256,21253,17873,15062,18521,15407,32193,19303,8564,14977,41775,25563,25992,27108,13924,11645,5728,5410,8636,10813,9910,14462,19008,31269,27368,15477,13359,12789,13493,12538,11478,10410
2019-02-21,5412,16555,43221,47267,28192,18021,12696,4464,3397,15314,2796,4633,7380,11107,12027,17796,18283,6072,9519,3592,8984,10051,5975,31031,2428,13858,11738,17905,23693,17966,10478,30287,18944,36057,30789,11845,37905,28427,27342,23906,26842,145901,41807,23439,25982,29776,37838,34070,25260,14517,33904,8150,10494,19440,6796,3794,3744,13504,9736,10154,40841,9081,13523,7577,22997,27449,32146,38565,43064,27059,32497,78645,24496,35314,36632,23466,62833,21480,17698,15111,18355,14911,33008,19632,8636,14636,42078,26669,26157,27001,13752,11625,5669,5342,8286,10797,9751,14325,18893,30697,27539,15232,12987,12608,13350,12476,11484,10179
2019-02-22,5999,17235,44273,51823,29322,17557,13236,4696,3591,15670,2774,4500,6071,11215,12214,18607,19262,6533,10049,3402,9837,9767,6477,34628,2581,13707,12173,18665,24392,19056,11132,33395,20726,38343,33083,11937,39765,29490,28474,24260,26934,161369,45090,24373,26669,28694,37579,34395,25786,14535,34407,8103,10373,19320,7419,3857,3734,13469,10065,9564,39796,9131,13837,7969,23326,28320,33701,41605,46177,27904,33173,82753,25607,39191,39978,25088,68232,22590,18753,15181,20470,14301,37865,20338,8507,15196,42571,26246,26937,27417,14603,11507,5950,5732,7521,11067,10174,15864,19856,32369,28863,15558,13275,13105,13735,12870,11560,10742
2019-02-23,5322,15235,38760,56801,27008,18114,12160,4529,3349,15866,2657,4688,9099,9496,12999,13955,15332,6531,9973,3256,8993,10340,5680,26946,2632,12581,11709,18313,22305,18977,10944,37203,21231,32982,34703,9330,38646,28482,26737,23188,16960,174633,50756,21877,25830,29570,38245,36733,24756,13353,31190,7838,8906,20514,9050,3969,2346,10160,9325,9706,41424,8808,13445,7756,22878,23712,33891,44847,42398,26824,35401,99504,23506,39570,40031,25704,71082,22166,17781,14342,19392,13822,41717,19087,10025,16926,38782,31175,24446,26734,10215,11513,5592,4809,8940,16312,10655,15918,18816,30767,29902,14776,13061,13021,13429,12693,10925,10823
2019-02-24,4077,9033,21060,43798,15001,12659,7449,3533,2144,8225,1509,2312,4083,5710,9967,5181,5781,3794,6913,2275,5224,6427,2441,15972,2062,9110,8043,12651,14892,14222,8436,31676,16228,25015,21977,5675,28550,19954,18457,15648,11105,170201,39880,14556,17846,23169,24509,22227,18059,7452,19518,5396,6032,12819,6437,2612,1502,6352,6333,6528,25524,5476,9575,5260,15077,14582,25831,36208,29735,18156,27283,100449,14405,29471,28363,19499,51014,13996,12364,8114,13342,6983,32875,11157,7577,13651,18086,16192,14771,15327,7445,6579,3560,2171,5314,7244,8278,10913,12190,17415,21693,9737,8289,9517,9047,9168,6680,6856
2019-02-25,5211,16172,41702,44348,28034,18449,12831,4341,3271,15196,2591,4479,5425,10994,11208,19068,17981,6051,9233,3315,8791,9398,5739,30379,2456,12997,11256,17635,22751,17869,10362,28410,18097,35341,29252,12271,37322,28050,27177,23309,26430,142203,38559,23254,25888,27306,34611,32122,23998,14174,32977,7750,10193,18390,5891,3682,3481,13780,9789,9190,36318,8938,13424,7706,22669,27383,31492,37845,44100,26474,31557,67591,23054,35684,34848,21816,61283,21603,17268,15164,18511,14194,35120,18879,8175,12551,41253,25495,25598,25942,13393,11124,5734,5369,7231,10761,9675,14208,18649,30295,25429,15230,13080,12389,13573,12409,11361,10194
2019-02-26,5322,16329,42846,45850,29179,16628,12927,4510,3719,15889,2757,4662,7211,11187,11367,19378,18113,6284,9355,3492,8890,9571,5663,31055,2432,13431,11591,17938,22742,18055,10651,30676,19046,36216,31387,12286,37838,28627,27611,23620,27192,141137,40088,23669,26067,29751,36263,37567,25240,14621,34257,7905,10444,19275,6812,4108,3759,13987,10029,9779,38607,9086,13728,7661,23130,27781,32538,38365,45241,26727,31601,67933,24592,36095,35541,22531,61214,21838,17618,14913,18293,15066,31791,19088,8616,12765,41332,25579,25525,26182,13815,11411,5764,5239,7640,10988,9794,14156,19040,30457,26314,15216,12975,12635,13597,12533,11556,10395
2019-02-27,6249,16736,42823,49823,29180,17271,13130,4850,4080,17447,2890,4968,8287,11988,12315,19641,18646,6825,10243,3772,10157,9997,5806,32493,2598,14057,12620,19540,24775,19737,11241,34596,20415,38722,33070,12189,39907,30401,28920,24833,27439,163280,43111,24480,27677,30878,41115,42468,26617,15137,36693,8588,10638,21519,6747,4132,3798,15534,10728,11183,47906,9613,14942,8206,24555,28539,34115,43723,47180,28220,33294,72686,24912,37700,37811,24188,66670,22824,18721,16027,19920,15340,32951,20216,9019,13643,42071,25440,26361,27373,15795,11993,5743,5606,8890,11296,10645,16579,19452,31351,27654,15845,13974,13228,14346,13185,12316,11119
2019-02-28,4889,10204,22395,49134,15221,9463,8773,3831,3870,8897,2310,3758,15786,6174,11611,5727,7001,4528,8872,3729,5987,8463,2629,18344,3014,13197,9592,14334,14691,14901,9681,30088,16564,24336,23756,4791,32541,23656,21502,19266,12996,169981,43663,17692,18396,26472,44641,42862,21587,8919,24556,6403,6981,16478,9248,3222,2628,9673,8578,12479,56869,6892,11494,6338,17945,16858,29671,40670,33374,21064,33321,90769,13101,37223,32048,22115,59313,15050,14644,8847,15079,11826,33725,13996,7895,11717,19629,15171,15815,22265,8269,8977,4208,2345,10176,7531,10018,13086,13147,20302,22718,11782,10514,10636,10299,10421,8212,8367
