　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2023-05-01,3785,7994,21373,36019,17685,9751,7221,3398,2492,10086,1541,4189,10097,7978,11066,5818,7763,4998,7764,3592,6348,6664,2103,16573,3386,11931,10109,11731,15912,14015,8005,23278,11255,22061,20438,7909,27571,18984,18429,15622,18997,110651,37965,17011,15781,21360,27428,22969,18175,9298,26746,5664,5253,17147,5611,2985,2252,10124,8512,11403,36708,5861,10650,6310,17282,16945,20786,33005,28088,20016,25354,55877,17460,25484,21954,14403,45682,15081,12822,9101,16320,9721,23071,11615,8477,10654,17923,10562,13892,14652,11375,8859,4426,2180,5871,7712,8256,10360,11975,17002,20526,10221,9469,9476,9166,9359,8457,6599,4030.0,2228.0,3230.0,4257.0,1114.0,1483.0,2200.0,7778.0,2089.0,3520.0,3551.0
2023-05-02,4697,13784,42558,38946,25334,13984,10710,3740,3360,13499,2092,4449,6308,9581,11364,16709,18040,5685,9521,3161,8577,8642,6072,26841,3054,11071,12765,15442,23466,16381,9444,24533,15211,31211,25755,11405,33948,25121,24602,19306,23758,115567,40040,21228,22420,25985,27290,27195,22678,13132,30878,6957,8082,19620,5324,3677,3125,13675,9714,13129,31097,9010,13214,8071,22266,23770,24981,37084,37496,26576,26163,56282,23890,30381,30913,19186,56036,19950,15635,13989,19129,12857,28071,19257,7976,12924,38315,21980,24526,23803,13647,10927,5962,5029,7413,10247,9834,11921,16795,28162,24306,13511,12353,12372,12112,11565,11099,8746,3781.0,2534.0,4196.0,4793.0,2658.0,3875.0,3289.0,8288.0,2618.0,4245.0,5807.0
2023-05-03,5189,14235,43876,39570,25448,13981,11043,3854,3296,13415,2049,4500,6160,9516,11807,17215,18249,5674,9580,3310,8750,8749,6350,27945,3214,11237,12736,15477,23671,16329,9516,24981,15796,31917,26199,11542,34482,25701,24819,19481,24269,118668,42950,22055,22698,26897,28031,27039,23039,13165,31058,6891,8275,19658,5119,3699,3378,13930,9853,13047,31314,9150,13532,8319,22553,23787,25147,38121,37664,27363,26964,58995,24870,31860,31952,19726,57396,20194,15774,13858,19686,13298,29527,19790,8017,13225,39436,22691,24930,24279,13746,11113,5941,5044,7300,10277,9814,11893,17414,28943,25169,13750,12360,12611,12267,11847,11158,8995,3918.0,2569.0,4090.0,4894.0,2721.0,3943.0,3259.0,8295.0,2567.0,4279.0,5831.0
2023-05-04,5087,14225,44531,40548,26230,14363,10969,3910,3369,13459,2086,4381,6217,9514,11910,17188,18346,5719,9547,3300,8612,8588,6264,30318,3244,11490,12797,15601,23659,16072,9735,24716,15984,32261,26338,11226,34773,25431,24840,19244,24272,122809,43201,22130,23061,27946,28581,27337,23251,12999,30689,6775,8161,19313,4931,3761,3327,14150,9626,13310,31327,8983,13424,8098,22690,23670,25394,38249,37580,27108,28188,60010,24443,32322,31917,19862,58809,20255,15585,14267,20306,13144,30194,20053,8161,13622,40082,22601,25042,24820,13466,11000,5927,4924,7226,10462,9839,12225,17661,29770,25431,13749,12386,12548,12158,11740,11061,8822,3903.0,2558.0,4208.0,4853.0,2642.0,3830.0,3274.0,8256.0,2619.0,4216.0,5786.0
2023-05-05,5240,14767,47421,47267,27280,14702,11304,3952,3425,13638,2099,4443,6258,9644,13453,16799,18346,6338,10113,3491,9032,9072,6520,35761,3362,11974,13149,16384,24542,16840,10057,27334,17013,33450,27877,11379,35838,26001,25783,19794,25147,154827,50940,23541,23725,29966,30450,28599,24486,13038,31202,6999,8618,20309,5441,3924,3334,13811,10035,13266,33159,9404,14678,8647,23587,23631,27485,43040,38700,28240,28471,70077,24940,34762,37510,22682,67012,21633,16623,14714,24863,13428,33041,21448,8800,14314,41844,23586,25933,26088,12970,11458,6320,5219,7611,10286,10958,12860,18414,30011,27461,14259,12758,13064,12544,12236,11576,9120,3797.0,2670.0,4272.0,5203.0,2696.0,3850.0,3350.0,10590.0,2754.0,4655.0,6207.0
2023-05-06,4000,9197,26612,45325,17160,10945,7755,3571,2454,8695,1477,3171,8203,7097,14053,5105,6882,3976,8234,3541,5775,6213,2415,27230,3426,12769,9784,12289,16692,13821,8352,26369,13816,26422,25140,5296,28186,20259,18828,15781,10054,139955,52529,18280,15991,29318,28261,24171,19694,8837,22881,6072,5846,16423,5380,3328,1754,8613,8509,13920,33848,6214,11482,6408,18093,16379,24293,37849,29106,21821,26640,72637,18699,32276,30875,20218,54632,17740,14114,8517,18473,9079,27336,13985,12469,11499,21067,17246,14602,17916,7497,9099,4785,2294,6516,7271,9367,10720,13233,18592,24057,10098,9130,10400,9177,9505,7743,6777,3234.0,2283.0,3089.0,4533.0,1353.0,1524.0,2047.0,8743.0,2095.0,3637.0,3621.0
2023-05-07,3704,6943,19119,32540,11965,8506,6214,2982,1989,7869,1137,2195,4522,5292,10808,4103,5597,3303,6603,2306,4606,5584,2197,20760,3369,10787,7818,10047,13477,11849,7256,21873,11495,19674,15165,3143,23073,15639,14824,12757,6966,120088,39060,12031,13951,20893,18067,18140,15505,6483,17230,4691,4386,12605,4468,2467,1163,6954,6065,8605,24386,4993,7927,4816,12957,11534,17687,30753,22790,16527,20301,53535,11917,23535,21032,14176,41308,13737,11090,6964,17509,6157,20706,10002,8986,8190,15358,14668,11399,12592,6293,6189,3511,1875,5163,5952,7188,8080,10281,14434,18345,7556,6760,7899,7136,7497,6349,5110,2502.0,1959.0,2822.0,3753.0,997.0,1262.0,1562.0,7918.0,1591.0,3010.0,3129.0
2023-05-08,5208,13620,43037,38244,24978,14260,10724,3858,3220,12923,1952,4325,4267,9545,10981,17035,17948,5424,9164,2955,8599,8298,6686,26196,3127,9966,12625,15461,23465,15847,9251,23705,15100,30430,23722,11386,33939,24878,24783,18881,24268,113096,38382,20834,21647,23633,24530,24672,21402,12647,30034,6495,7794,17678,4239,3596,3339,13633,9226,12424,28056,8631,12187,8044,21391,22808,24169,37343,36487,26453,24188,55985,21749,30827,30034,18583,56609,17980,15420,13910,19005,11920,27887,19216,7055,12343,38800,21849,24439,22834,13625,10763,5885,4969,7046,10117,9861,11646,16784,28247,22665,13150,11980,12652,12115,11619,11026,8599,3733.0,2548.0,4354.0,5087.0,2741.0,4064.0,3278.0,8618.0,2663.0,4221.0,5941.0
2023-05-09,4611,13907,43246,38521,25498,14161,10869,3712,3450,13221,2031,4422,6149,9694,11251,17167,18255,5656,9523,3302,8685,8933,6369,31426,3092,11123,12705,15792,23669,16687,9391,24715,15841,31651,24877,11216,34392,25556,24943,19459,24580,113238,40417,21085,22416,26638,26467,26893,23025,13065,31002,6817,8121,19548,5050,3719,3351,14227,9950,12963,30576,8969,13011,8182,22437,24076,25662,37264,37849,27107,25824,55395,23360,30595,31064,19656,56351,19847,15729,13906,20188,12904,26852,19074,7809,12847,38443,22141,24409,23999,13699,12046,5973,5106,7203,10269,9783,11787,16811,28524,23532,13553,12447,12465,12098,11705,11287,8919,3961.0,2647.0,4257.0,4935.0,2642.0,3920.0,3262.0,8325.0,2594.0,4270.0,5880.0
2023-05-10,5087,14233,43243,40011,25633,14536,11067,3984,3495,13397,2069,4465,5983,9533,11543,17184,18381,5582,9633,3548,8692,8700,6406,32353,3240,11347,13118,15824,23987,16455,9762,25168,15709,32103,25291,10942,34775,25520,25145,19848,24725,115556,42441,21533,22700,26272,27831,26417,23429,13091,31862,6897,8145,19931,4892,3838,3362,14309,9989,13454,32070,9167,13287,8328,22860,23950,25961,37868,37911,27813,26327,58051,24486,31756,31905,19892,58479,19961,16048,14279,20622,13378,27521,19630,8339,12879,39257,22182,24682,23912,13452,11728,5979,5049,7431,10142,9968,11632,16895,29440,24081,13644,12402,12679,12224,11886,11324,8953,3997.0,2670.0,4143.0,5046.0,2721.0,3920.0,3342.0,8407.0,2625.0,4376.0,5965.0
