　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2023-06-01,4743,13662,41087,39304,25535,14525,11028,4022,3393,12165,2530,3976,5078,9069,11029,17025,18853,6235,9574,3141,8640,8447,7153,44526,3094,11036,11366,14311,19551,15074,9435,24872,15387,31250,24755,10894,33161,23498,22723,18970,22646,115206,40065,19552,22303,23979,26842,25823,21921,12909,28514,7054,8685,16247,4983,3527,3177,12968,8659,11138,30633,9138,11754,7929,21416,24824,27620,32909,38246,25576,25443,59702,23966,32126,30736,20022,56938,20651,15675,14021,22640,13116,26850,18725,7998,12944,37847,21552,24314,24080,11222,10209,5168,4908,7036,10408,10596,12626,16968,27313,22583,14591,11931,12076,12926,11622,10766,9097,1938,1277,2047,2348,1284,1854,1465,1881,599,2171,1924
2023-06-02,5418,13889,42210,45339,26277,14865,11850,4347,3699,13240,2738,4366,7799,10020,12713,16811,18674,6849,10365,3484,9486,9300,7006,44161,3004,12076,12406,15835,21192,16545,10276,28071,16614,32461,27742,11366,33668,24342,23598,19947,22744,138286,47536,21147,23354,25997,29800,29801,23959,13366,30695,7619,9320,19161,5540,3876,3316,13709,9537,12838,37477,9488,13332,8465,22541,25675,29650,38286,40152,27109,28375,67705,24071,35523,34747,21889,64197,20914,16562,14571,23707,13575,29634,19950,9252,13872,38844,21500,24587,26206,11516,10515,5160,4915,7475,10103,10643,13570,17480,28878,24814,15509,12019,12282,12851,11761,11579,9328,1909,1275,1910,2276,1286,1934,1618,2336,629,2051,1970
2023-06-03,3908,9193,23822,41363,14793,9417,7301,3594,2400,8105,1742,3095,6722,6173,11702,5751,6581,3864,8167,3205,5342,5777,2289,16916,3163,10431,8948,11449,14398,13969,8233,23537,13460,23661,21080,4428,26437,18831,16518,15272,9945,136226,48099,17317,15961,33620,28066,25006,18770,8749,21994,5913,6189,15220,5240,3358,1644,7987,7674,9718,37067,5781,9459,6017,16069,16035,25097,33166,28474,20043,25863,69574,15400,29450,26926,16320,49832,15121,12926,8868,16422,8969,25588,12417,10200,11493,18245,16148,13785,18614,6471,9006,3781,2402,6314,8280,9059,11703,12493,17478,21013,10739,9075,9446,9232,9080,7283,6854,1632,1164,1444,1969,559,703,1003,2480,524,1519,1100
2023-06-04,3861,6580,17692,32483,11099,7658,5422,2926,1791,5093,1426,2132,5831,4486,10187,3463,5082,2854,6257,2468,4108,4429,2075,12974,2989,8885,6859,8995,11020,11086,6536,18862,10669,17688,15258,3265,19854,13928,12153,11514,7149,128228,37737,11097,13337,19674,19956,20576,14850,6485,16761,4857,4612,12694,5486,2577,1289,6049,6182,7791,28848,4896,7771,4771,12354,11170,19545,29565,21941,15202,20533,56949,11675,22482,19139,14446,43191,11204,10097,6009,14630,6668,22811,8923,7814,8914,14182,8903,10377,13721,4476,5695,2601,1919,4900,5231,6848,9215,9795,13012,16933,8106,6493,7179,7155,7038,5821,5103,1376,879,1145,1551,501,564,645,2418,393,1162,915
2023-06-05,4872,13101,39265,36812,23384,13114,10235,3968,3362,11310,2534,4104,4915,8887,10592,16029,17507,5482,8881,3006,8039,7601,6401,27010,2633,11031,11116,13920,19259,14605,8935,22319,14416,29107,22914,10276,30947,22366,21534,18725,22997,120693,37783,19124,21274,22729,25062,23917,21244,12575,28630,6815,8688,16733,4571,3576,3030,13004,8834,10794,32258,8939,12076,7984,20711,24360,27061,33188,36681,24825,25600,57575,21566,29729,28801,18147,53386,18070,15114,13262,18064,13462,29132,17991,8044,12373,36485,20331,23016,24435,10692,11059,4884,4587,6685,9426,9314,11892,16077,27178,22159,13928,11319,11196,11970,10966,10731,8531,1780,1192,1742,2129,1285,1747,1452,2161,579,1948,1826
2023-06-06,5067,13731,40267,39304,24672,13894,10452,4005,3399,11807,2845,3988,6258,9454,11184,16474,18476,5476,9405,3295,8547,8083,6571,27872,2825,11448,11700,14502,19829,15273,9434,24065,15084,30280,25119,10677,31904,23112,22282,19079,23148,117958,39614,19506,21964,24136,26851,26139,22106,12907,29231,6884,8842,17235,5103,3600,3218,13417,8865,11177,32384,9011,12193,7959,21222,24975,27835,32763,37478,25610,25548,57974,22876,30843,30425,19030,54309,19039,15055,13372,18680,13190,27021,18413,8287,12583,38061,20880,23907,24497,11251,9979,4968,4798,6976,9714,9444,12453,16413,27395,22788,14658,11834,11610,12071,10979,10750,8953,1831,1204,1813,2152,1334,1805,1408,1906,609,1969,1850
2023-06-07,5007,13662,40238,39592,24353,14177,10594,4078,3508,12881,2663,3966,5730,9161,11535,16920,18561,5566,9518,3223,8528,8120,6746,28414,2822,11685,11639,14419,20295,15301,9439,24468,15046,30793,25639,10617,31529,23103,22301,19171,22886,119390,40510,19843,21722,23704,26625,25265,22205,13043,29640,7075,8844,17356,5029,3683,3351,13231,8911,10969,31783,9177,12169,8170,21203,25051,27091,33376,37843,25663,25410,58727,23569,30947,30695,18867,55135,18982,15407,13110,18734,13367,27411,18581,8055,12801,37024,21190,23894,24800,10919,10024,4923,4765,6929,9718,9442,12282,16731,27710,22327,14306,11507,11690,12176,11208,10807,8985,1823,1167,1831,2079,1298,1790,1416,1845,585,1968,1848
2023-06-08,4815,13596,40212,39777,24264,15286,10644,4033,3388,11637,2770,3956,5132,9150,11164,16547,18052,5570,9227,3165,8228,8307,6545,30447,3072,11666,11571,14321,20117,15239,9389,24707,15578,30848,25012,10697,31887,23343,22205,19287,23010,120419,41597,19742,22124,23899,26255,25764,22532,12733,29322,6939,8803,17475,4877,3569,3302,13396,8780,11386,33171,9010,12201,8042,21403,24668,27966,33807,38120,25767,25780,59888,23095,31124,30923,19424,55643,19097,15108,13730,19446,13088,28171,18548,8218,12764,36957,21336,23694,24262,11105,10154,5055,4796,7031,9611,9638,12264,16554,27416,22986,14516,11646,11791,12407,11135,10999,8985,1973,1210,1839,2205,1251,1813,1460,1913,631,2084,1864
2023-06-09,5530,13714,42045,44972,25368,14771,11109,4167,3673,12573,2745,3965,5310,9454,13140,16476,18471,6030,9837,3403,9114,8502,7116,29877,3357,11877,12352,15371,21743,16332,10013,29100,17406,32875,26659,11049,33605,24448,23224,19587,22621,142622,47983,21135,22689,28773,28622,28273,23837,13383,30763,7432,8893,18568,5625,3782,3282,14101,9397,12401,35803,9533,13117,8616,22280,25329,29601,38219,39617,26903,26516,67579,23383,35466,34131,21641,62007,20302,16349,14006,21419,13240,31537,19645,8831,13826,38220,21395,24266,26234,11513,10352,5150,4998,7278,9932,10170,13724,17704,28116,24642,15070,12133,12363,12719,11722,11409,9361,1822,1324,1913,2349,1372,1861,1457,2234,642,2150,1956
2023-06-10,4161,8609,24063,43386,15251,12450,7388,3645,2357,8165,1646,2813,4787,5985,11545,4868,7635,3835,8259,2759,5991,5761,2346,16901,3149,9769,8991,11237,14821,12825,8257,27192,14238,24509,17880,4773,26047,18212,17015,14782,9385,143657,48180,16453,16056,24383,27200,23301,19369,8946,22546,6189,5998,14305,4574,3108,1743,7471,7689,9054,31267,6075,9566,6080,15816,16615,26016,34557,29038,21030,24990,69792,15043,33362,28466,17792,52955,14887,13389,8681,17195,8060,27502,12528,13615,11350,19434,16492,13848,18086,6125,6883,3643,2374,5845,6807,8891,11674,13035,17655,21614,10755,8969,9739,10310,8831,7304,7056,1574,1122,1429,2024,581,741,969,2121,517,1478,1085
