　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2023-03-01,4420,13405,39848,37035,25376,14613,10693,4036,3467,12645,2677,4235,5322,9415,10400,16986,18411,5930,9429,3379,8461,8591,6527,28293,3053,12717,12335,15775,24753,16458,9857,26500,15230,30832,25873,10782,33112,24426,25344,20222,23580,126200,37775,19443,22715,25374,26255,27654,22670,13412,30463,7053,9059,18356,5497,3602,3262,13706,9483,11739,33954,9511,12991,8242,22134,25646,28136,33288,37939,25795,25820,53091,23133,31860,29552,18687,53347,19605,15297,13750,18914,13439,25992,18269,10194,12178,37024,21814,23677,24123,12556,11031,6391,5095,7257,10377,9484,13011,16634,27896,22189,14884,11977,11871,12482,11418,11998,9867,5034,2632,3873,5012,2728,3768,3233,8969,2423,3976,5638
2023-03-02,3996,13741,40360,38092,25869,14881,10922,4062,3402,12569,2572,4236,5343,9442,10551,17340,18456,6022,9447,3261,8426,8417,6755,28849,3289,12514,12427,15094,24889,16463,9817,27550,15798,31535,25884,10785,32979,24481,25215,20159,22953,115927,39496,19590,23193,24830,26754,27803,22820,13209,30400,6977,8982,18307,5680,3643,3396,13840,9162,11630,33300,9529,12335,8003,22398,25569,28004,33399,38008,25562,25775,54626,22891,31773,29835,18715,54788,19986,15225,14189,18608,13614,26813,18796,9464,12599,37869,22067,24244,23977,13470,11116,6261,5104,7299,10460,9516,13064,16906,28214,22867,14750,12083,12057,12494,11377,11969,9918,4917,2625,4001,4987,2839,3793,3279,8668,2480,3979,5923
2023-03-03,4552,14276,42170,43931,27410,15459,11592,4344,3756,14495,2617,4472,6134,10339,12423,17635,19152,6811,9977,3541,9314,9428,7004,29872,3520,13666,12990,16230,26287,17964,10458,31012,17411,33362,28427,11262,35003,25921,26605,21015,22681,137358,46403,21311,24340,28905,29273,31121,24344,14009,32821,7681,9622,20229,6435,3878,3526,14400,9998,12736,38604,9924,13529,8595,23243,26221,30140,37361,39814,27486,27610,63688,24958,34561,33663,21079,61146,21533,16581,14759,21107,14299,29134,20007,10961,13513,38947,23573,25144,26425,14719,11718,6581,5372,7801,10706,10438,14491,18099,29331,25358,15318,12710,12664,12888,11998,12767,10550,5123,2728,4196,5370,2936,3928,3334,9742,2584,4411,6305
2023-03-04,3228,9309,22910,41504,16061,10540,7858,3777,2508,8330,1865,3356,9640,6554,10592,5739,7184,4052,8530,3559,5603,6243,2225,17437,3670,12325,9813,12349,17389,14433,8605,33684,15287,25787,20935,4278,27644,19688,19359,16294,9614,138100,49427,17806,17057,30768,28573,25731,18574,9090,22988,6344,6635,16680,7021,3148,1814,8714,8192,10156,39134,6288,9809,6578,16706,16319,26701,34352,28839,21069,26617,69893,14655,32306,27511,18504,52876,14808,13457,9675,15749,10197,24749,13515,14283,11913,18576,13534,13754,18870,7843,8692,4617,2829,7443,7324,9275,12149,13411,18692,23012,10804,9195,9659,9420,9559,8112,7479,5748,2422,3205,4450,1391,1412,2179,8530,2075,3318,3695
2023-03-05,3166,7226,19080,32346,12646,8088,6176,3432,1989,6248,1613,2763,9079,5229,10208,4276,5648,3131,7347,3806,4781,5215,2158,14727,3487,12263,7969,10307,14992,12422,7354,23349,11962,19729,17553,3478,22975,16341,16371,13943,7440,131639,40838,12736,15908,30427,24726,22848,15806,7135,17790,5261,5390,14980,6532,2723,1493,7574,7609,9160,39309,5582,8618,5229,14049,12603,22090,33505,23545,17227,23656,59601,11672,25598,20464,15147,43214,12048,10778,6770,15455,8960,20886,10177,14496,9768,13962,14928,11516,15852,5579,7658,3984,2104,6202,5933,7688,10821,11302,15379,19570,8577,7380,7924,7726,7792,6782,6475,6745,2146,2828,4012,1181,1351,1756,9749,1736,2741,3183
2023-03-06,4064,13401,40179,37064,24935,14079,10628,4128,3370,12413,2566,4056,4779,9462,10441,16986,18490,6056,9236,3480,8424,8316,6532,33559,3142,12611,11965,14887,24160,15766,9668,25499,15221,29904,24130,11183,32555,24034,25018,19830,22848,120654,37835,19710,23032,26645,26506,26632,22214,13273,30021,7071,8987,17850,5270,3686,3345,13951,9277,11442,34189,9587,12726,8189,21988,25263,28034,33696,37416,25405,26918,55397,22166,31751,29109,17993,53596,19103,15497,13824,20445,13706,27537,18513,10138,12099,37167,20715,23482,24453,12797,10819,6265,5098,7151,10190,9274,12836,17007,28723,22789,14714,11988,11843,12421,11449,11775,9728,5855,2584,3878,5150,2743,3869,3240,8918,2428,3948,5579
2023-03-07,4022,14099,41255,38334,25964,15018,11072,4189,3521,12537,2679,4215,6249,9654,10973,17517,18916,6156,9585,3560,8606,8569,6786,35195,3127,13186,12396,15500,24931,16920,9851,26970,15841,31852,25791,11421,33423,24822,25463,20721,23820,117881,39603,20110,23594,26726,27980,28535,23267,13434,30878,7375,9309,18868,5857,3861,3377,13854,9528,11845,34684,9612,12771,8399,22553,26147,28960,33993,38467,25990,26663,56042,23534,31881,30793,18990,55011,20205,15680,14163,21085,13788,29123,18593,10442,12244,38133,21308,24201,24728,13470,11640,6513,5257,7486,10629,9666,13149,17717,28485,24154,14923,12289,12282,12686,11617,12269,10066,6144,2656,3980,5048,2681,3876,3344,8625,2448,4069,5813
2023-03-08,4155,14178,41748,39580,26467,14778,11239,4337,3520,12732,2731,4334,6202,9690,11597,17707,19119,6200,9743,3632,8811,8603,7039,36654,3125,13438,12636,15550,26093,16976,9976,27427,16166,32361,26830,11215,34071,24842,25789,20847,23435,120312,41812,20333,23616,26922,28273,28980,23682,13603,31187,7384,9250,19047,5989,3762,3410,14171,9535,11903,35650,9643,12972,8499,22699,26310,29194,34804,39004,26584,27133,58203,24288,32744,31599,19041,56572,20193,16057,14193,21390,14058,28333,18958,10656,12762,38264,21251,24562,25038,13309,11128,6378,5361,7451,10590,9884,13008,17787,28698,24309,15127,12289,12249,12908,11833,12390,10214,6138,2648,3910,5044,2792,3942,3342,8613,2500,4162,5887
2023-03-09,4193,13994,41054,40575,26032,15039,11034,4191,3528,12317,2643,4333,6242,9722,11294,17530,18731,6217,9631,3647,8739,8565,6728,36399,3116,13088,12422,15277,25081,16572,9923,27200,16126,32282,26764,10965,33645,24844,25566,20843,23022,122709,41876,20245,23711,26510,29076,29114,23269,13462,30759,7320,9449,18728,5968,3935,3332,14053,9393,12235,35363,9581,13227,8281,22696,25719,29011,34897,38652,26162,27115,57406,23810,33040,31171,19478,55761,20170,15783,14585,21909,14028,29271,18915,10178,12698,38368,21706,24445,24845,13269,11188,6186,5294,7421,10420,9728,13312,17765,29249,24340,15094,12290,12319,12692,11637,12164,10133,5996,2692,3913,5092,2740,3956,3274,8684,2403,4087,5786
2023-03-10,4890,14638,42795,46401,27153,15489,11763,4515,3805,14369,2837,4456,6987,10200,12946,17691,19509,6657,10216,3736,9532,9236,6993,37937,3489,13910,13205,16565,27255,17900,10872,31676,17438,33956,28183,11411,35833,26393,27136,21520,23023,145693,47811,21490,24860,29131,31554,32515,25075,13860,32995,7799,9631,20835,6474,4173,3455,14576,10110,13615,41191,10381,14219,8974,23955,26525,31083,40010,41139,27978,32606,67398,24931,36062,34770,21388,62645,21696,16862,15581,24111,14633,32122,20250,10845,14207,39373,21984,25325,26818,14217,11812,6405,5445,7963,10873,10628,15005,18802,30420,26469,15673,13232,12988,13233,12278,13005,10814,6084,2807,4205,5432,2977,3911,3430,10405,2626,4516,6226
