　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2023-04-01,3269,7920,19730,40096,12760,8865,6959,5784,2181,6795,1633,2486,7403,5218,8829,4406,5986,3505,7573,2619,4947,5408,2150,19993,3115,10695,8721,11105,14969,11999,7926,20978,11776,20952,14919,3300,25346,18090,17651,14954,7449,122368,41919,15062,14367,22630,23102,20748,16240,7934,19326,5725,5867,12917,5778,2856,1535,6434,6820,11675,29388,5685,8580,6109,15368,14549,22926,31697,26101,18106,23220,60494,12942,26614,23986,15091,46759,13993,12037,7540,16117,7025,23674,11534,8386,9631,16255,13445,11900,14191,6161,7219,4027,2051,5236,6876,8523,10537,11554,16181,18087,9965,8287,9007,8456,8521,6901,6652,3319,2330,3117,4614,1124,1336,1843,8295,1728,3157,3693
2023-04-02,3102,7520,16638,34860,10864,7777,6484,5445,2333,6416,2017,3456,19609,4394,9145,3627,5088,3094,7345,3680,4199,5350,1969,18466,3715,16977,8445,10445,13133,11566,7230,21373,10916,17246,15932,3378,23544,16235,15849,14272,6600,126368,39888,13523,14695,27117,29389,24292,16052,7157,18523,5346,5710,14483,7927,2695,1522,7509,7142,12823,51760,5949,9082,5964,14739,12570,22416,31513,23209,16308,25194,64052,11811,26116,20374,13409,43976,11516,10670,7257,15731,9528,25760,9998,12866,10497,13240,9414,10540,16862,4827,7027,4008,1904,6494,6601,8435,10124,10620,14114,17708,9452,7910,8184,8073,8123,6895,6570,4149,2230,2864,4086,1060,1331,1769,8688,1659,2759,3417
2023-04-03,3880,7154,17200,35829,11021,6929,6554,5139,2314,7323,1956,3550,21039,4290,9402,3971,5333,3230,7366,4142,4442,5468,2073,18486,3486,18756,8408,10199,14040,10842,6777,20961,10055,16831,13867,3208,23614,16372,16831,14339,12398,136268,39817,16438,13969,23305,29579,25622,16019,8313,19132,5381,5838,14475,7318,2786,2118,8262,8242,13267,57480,5751,9279,6307,14887,14894,22675,33310,23337,16367,24543,66555,9965,25889,20921,11695,45612,11329,10977,6340,16822,10352,27105,10687,10688,10870,13696,9308,10520,17789,4760,8226,4313,2036,6688,6739,8489,10275,10426,13907,17261,9276,7909,8422,7976,8038,7182,6754,4507,2139,2585,3928,1059,1321,1740,9458,1638,2932,3198
2023-04-04,4123,6801,16635,33969,10135,6660,5910,4300,2077,5555,1813,2928,15610,4180,8934,3630,4538,3131,7235,3757,4198,5276,1939,22479,3424,16677,7924,9853,12540,10915,6806,20473,9609,16105,13545,3073,22343,15519,15291,13403,6866,137716,39262,13077,13273,24700,26949,23527,15371,6702,17432,5133,5450,14141,7188,2794,2066,7470,6881,11173,49713,5379,8656,5305,14191,13908,21300,33237,22354,15727,23172,62988,10477,24535,20466,11612,42906,11088,10449,6150,18130,9188,21213,9513,9352,10262,13516,9291,10227,16783,4343,7400,3750,1885,6504,6304,8014,10292,9929,13118,17388,8832,7445,7922,7817,7692,6299,6364,3928,1982,2616,3817,1082,1186,1638,10175,1633,2900,3257
2023-04-05,4388,6105,14063,29892,9080,6408,5071,4026,1871,4853,1340,2026,8115,3795,7717,3363,4347,2695,5972,2882,3754,4077,1763,19634,2669,10716,6940,8612,10995,9129,6084,16200,8874,14453,10240,2679,18988,13139,13039,11649,5728,139828,32631,10029,11055,18132,17192,16500,12871,6050,15037,4496,4562,11083,4753,2291,1258,5541,5807,8348,30458,4503,7517,4731,11510,10032,16837,29877,18888,13641,19086,50908,9531,20013,17666,9897,37763,9883,8940,5595,17254,6842,16862,8476,6737,8121,12346,7760,9389,12441,3582,5406,2975,1529,4719,5193,6275,8377,8652,11589,14119,7499,6120,6409,6489,6621,5235,4991,2818,1717,2296,3192,905,1035,1416,11157,1381,2320,2974
2023-04-06,5027,12985,39082,38696,25198,13966,10753,4068,3264,12208,2623,4018,5131,8992,10241,16356,17695,5980,9085,3134,7500,8163,6463,26913,3004,12478,12031,14501,23745,15371,9452,25491,15096,30419,25057,10794,31789,23410,24140,19238,23527,136842,39685,19837,22718,24591,24602,26362,21712,12991,29545,6931,9074,17598,5593,3525,3126,12976,8755,11252,29940,9350,12288,7995,21561,23880,26890,34331,34813,24893,25362,57173,20645,31278,29803,18380,54488,19272,14936,13384,19093,13042,27527,18139,8337,12787,36708,21155,23627,24518,6607,10506,5906,4915,7068,9793,9444,12569,16538,27561,22259,14280,11613,11502,12128,11212,11020,9469,3570,2431,3649,4765,2676,3614,3067,9239,2092,3902,5548
2023-04-07,5219,14112,42029,45306,27151,14957,11392,4284,3550,14271,2618,4290,5676,9889,11743,16693,18584,6551,9876,3249,7815,8694,6659,27549,3286,13066,12658,15771,25632,16847,10336,28265,17159,32968,27362,10902,34361,25317,25822,20406,23391,138293,46386,21406,23586,25214,26394,28244,24286,13630,31500,7438,9357,19058,6230,3820,3172,13161,9312,11913,30909,9739,12755,8474,22759,24792,29896,37997,37654,26596,27514,65849,23945,35092,33769,21222,61561,20944,16117,14371,20097,13559,34465,19520,8556,13785,39357,22370,24573,26233,7112,11515,6209,5264,7661,10438,10282,13860,17926,28713,25101,15183,12257,12268,13160,12164,11991,10319,3645,2680,3931,5047,2750,3933,3270,9536,2389,4228,5898
2023-04-08,3702,8927,22796,42500,19391,9939,7448,3919,2523,8104,1811,3140,8239,6309,10818,5497,6636,3857,8547,3249,5433,5887,2120,16532,3341,13482,9253,11596,16799,13564,8559,25742,14332,24816,18946,4826,27577,19635,18646,15928,9742,136679,47003,17627,16529,27033,26844,25459,19450,9049,22482,6337,6586,16178,6372,3210,1818,7941,8049,10069,35538,6088,9674,6196,16306,16122,26150,34350,28014,20404,26027,68873,14154,30062,27547,17108,51529,14765,12879,11105,16098,9894,29913,13141,12455,11324,18582,16935,14027,18672,6256,7766,4358,2735,6624,7235,9085,12003,13024,18228,21739,10871,9127,9591,9259,9147,7787,7423,3304,2222,2987,4420,1306,1579,2148,8652,1917,3236,3917
2023-04-09,3881,7037,18060,32166,11438,7780,6086,3364,1985,5710,1576,2513,7570,5541,10146,3810,4818,3246,6767,3319,4388,4818,1829,12825,3190,12906,7995,9702,13538,11371,7000,22576,11385,18433,15901,3894,21845,16070,15275,13005,7382,129951,38252,12007,15385,25079,22538,21879,16777,6574,17502,5002,5092,13895,5873,2553,1421,6648,6694,9387,33731,5554,8472,5385,13290,12135,21834,30417,22514,16251,21967,56674,11256,24648,19438,13766,43038,11904,10448,7232,14103,8854,26825,9613,11297,9221,13949,14443,11292,14992,5125,6194,3771,2001,5794,5655,7513,9816,10500,14670,17832,8667,7412,7751,7420,7576,6333,5990,2941,1917,2485,3569,1035,1296,1745,9642,1460,2679,3366
2023-04-10,4717,13171,39834,37078,22652,14114,10631,4093,3481,12330,2588,4140,5409,9224,10679,16587,18260,6189,9192,3295,8386,8179,6479,28014,3053,12774,12129,15021,24354,15713,9616,23926,14966,29664,24020,10852,32528,23973,24724,19864,23561,123045,37884,20381,22674,24263,25811,25439,22039,13155,30755,7091,9050,17897,5032,3687,3268,13795,9083,11645,34134,9657,12576,8464,22017,25123,27851,33802,37602,25349,26015,55446,22002,31036,28802,18197,54662,18993,15174,13620,18875,13901,32038,18150,8757,12734,37077,20525,23395,24030,12506,10890,6162,5060,7431,10288,9423,12815,16500,27595,22523,14590,11756,11652,12505,11420,11975,9699,3832,2497,3632,4890,2695,3893,3177,8957,2258,4032,5759
