　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,G大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,O景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,O頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2023-08-13,4070,7610,21359,35363,12550,8169,6732,3401,1993,5807,1330,2637,7371,5196,10548,4038,5464,3386,6950,3323,4622,5052,2398,13267,3603,10330,8375,10467,11660,12104,7413,26602,13779,18612,17790,3749,24220,17012,13219,13627,8339,147479,45328,14367,15071,24574,24228,21688,16318,6917,16753,4945,4660,13183,4669,2707,1376,6804,6658,10292,30453,5961,9268,5594,14630,11757,20983,36033,24117,17991,23777,68763,12739,29451,23333,16342,49022,12850,11639,7174,17154,8004,28514,10804,9432,11353,16970,17344,12688,16708,5015,7213,2789,2106,6357,6409,8016,9075,11240,16572,19697,8499,7474,8630,7785,8135,6483,5636,,,,,,,,,,,
2023-08-14,5786,13252,43727,40634,22481,12614,10325,3885,3103,11748,2012,3741,5071,7734,11158,15441,16991,4632,9345,3193,7862,7620,6656,25831,3440,10271,12336,14816,19026,14576,9534,22633,14877,30303,24245,9080,32660,24255,20481,18359,24244,138971,45294,22926,20966,22595,24239,23918,21508,11814,28480,6315,7800,17003,4486,3664,3092,11717,9108,13317,29626,8936,12887,8120,21376,22555,25466,40800,35109,26865,26686,65469,19889,33155,32717,20767,60753,18339,15825,13698,20839,12835,32904,19274,7095,14507,39125,22514,24612,25119,8156,10698,4499,4942,7332,9378,9953,11227,16086,29280,24152,13075,11428,12199,11762,11149,9842,8504,,,,,,,,,,,
2023-08-15,5459,13959,45751,42537,23609,13553,10796,4029,3268,11809,2035,3863,6808,7812,11509,16041,17917,4835,9880,3277,8064,7887,6727,26582,3669,10561,12915,15220,19721,15148,9822,23798,15842,31946,25415,9459,33514,25020,21018,18769,24806,138675,46625,23271,21495,24770,25363,26200,22929,11850,28991,6603,7914,17895,4698,3685,3318,12250,9246,13258,29068,9182,13378,8588,22384,23295,26374,41248,36256,27810,26416,64888,21536,32876,34076,21931,62818,19521,15731,13858,21254,12895,31835,19924,7606,14811,40763,23234,25045,25621,8260,10570,4615,5109,7565,10005,10102,11232,16785,30869,25275,13360,11851,12648,11918,11459,10028,8659,,,,,,,,,,,
2023-08-16,5390,13868,46116,41888,23385,13319,10607,3911,3175,11428,1950,3643,4226,7652,11535,16120,17500,4713,9681,3080,7969,8032,7000,27234,3286,9912,12466,15001,18937,14291,9603,22965,15583,31567,24391,9018,33065,24619,20681,18257,24052,132288,45762,24190,21039,23008,22877,24088,22135,11519,28331,6523,7741,16855,4392,3717,3240,11608,8958,12344,25481,8867,12996,8058,21752,22930,24869,40060,35580,27145,24875,62963,21560,32699,33912,21844,61366,19004,15579,13696,20742,12297,30148,19727,6998,21364,40239,23612,25562,25614,7925,10152,4593,5255,7604,9792,11273,12766,16608,28380,24100,13121,11482,12268,12008,11396,9473,8410,,,,,,,,,,,
2023-08-17,5400,13926,46104,42554,23525,13199,10852,4077,3244,11416,1987,3829,5333,7857,11273,15966,17402,4697,9551,3040,7990,8014,6888,27323,3632,10154,12665,14854,19515,14789,9574,23215,15610,31995,25263,9108,33012,24685,20666,18509,24564,137871,47074,22833,22179,24639,24065,25114,22630,11716,28448,6572,8036,17236,4988,3804,3220,11533,8957,12620,27390,9046,13339,8105,22172,22786,26021,41559,35991,27428,25423,64186,21488,33199,34662,21975,62271,19599,15927,14307,21092,12513,30903,20274,7225,14735,40521,23430,25042,25475,8157,10459,4530,5262,7627,9639,10225,11299,16864,28890,24843,13323,11456,12318,11996,11427,9962,8754,,,,,,,,,,,
2023-08-18,5890,14425,48378,48426,24773,13798,10918,4156,3259,11371,1988,3721,5765,7988,12712,15414,17005,4821,9849,3160,8103,8091,6786,27750,3593,10748,13066,15658,20209,15879,9995,25584,16445,32467,27917,9467,34856,25472,21216,19038,24817,166655,54870,24671,22894,38616,26417,26726,24381,11854,29117,6871,8291,18144,5099,3934,3277,11641,9501,13082,29419,9391,14041,8604,22411,22645,28089,45515,37268,28195,26876,75299,22232,36229,38725,24341,71218,20108,16725,14117,24561,13182,40907,21544,8054,15830,43012,24610,25921,26976,7745,12415,4672,5296,7939,9867,10968,11800,17996,29898,27094,13728,11925,12979,12192,11823,10009,8789,,,,,,,,,,,
2023-08-19,4204,8953,27911,46285,16557,11023,8002,4040,2319,7672,1460,3310,8590,6342,11895,4857,6677,3656,7916,3103,5517,6156,2743,16476,4011,10295,9609,11952,13950,13510,8245,24556,14662,24403,22561,4294,28112,20147,15652,15703,10459,163233,55828,19028,17356,43815,27533,25246,18801,8556,20504,6013,5653,15026,5405,4502,1650,8262,7823,11674,31965,6138,10963,6914,16682,14719,25360,41194,29334,21642,25445,79469,15150,35939,32598,22462,60812,15773,13793,10727,21078,8825,39070,14158,9393,13651,22794,17971,14892,18813,6209,10454,3485,2525,7080,7318,10227,10685,14272,19887,23640,10466,9300,10321,9518,9796,7695,6925,,,,,,,,,,,
2023-08-20,4129,7343,21018,35128,12953,9214,6714,3539,2012,6105,1206,2615,6512,5456,9498,4037,5586,3277,6896,2778,4713,5126,2289,12456,3525,9648,8720,10739,11608,12184,7570,20319,11621,18808,17210,3675,24288,16931,13177,13557,10825,160717,46545,16378,16126,32606,22844,20420,15978,6697,16881,4941,5356,13413,4551,3672,1337,6876,6425,9856,27522,5801,9593,5482,14486,11650,19980,35945,24327,17847,21778,68379,12251,28245,22910,16053,52666,12435,11275,9228,17069,7326,33598,10832,7989,32298,17316,12266,12387,14998,5230,7621,2829,2256,6414,6889,14776,14320,11465,15952,19441,8684,7575,8840,8187,8078,6870,5867,,,,,,,,,,,
2023-08-21,5593,13239,43571,39984,22158,12358,10238,3880,3252,12377,1930,3663,5219,7518,10938,15269,16544,4702,9020,3067,7848,7483,6469,25967,4164,10206,12542,15118,18820,14210,9289,22851,14773,29632,23130,9141,32730,23911,20357,18255,24654,139125,44820,22416,20775,23263,23684,23335,21976,11445,28186,6322,8778,16909,4443,3631,3060,11565,8869,12753,28933,8850,12880,8222,21526,22245,25379,40630,34789,26539,25233,65428,19515,33246,32668,21681,61546,17871,15587,13583,20426,12418,36188,19313,7336,14301,38818,22356,24215,24839,8368,9812,4291,5076,7303,9244,9991,10643,16064,27617,23416,12917,11414,11976,11424,11184,9594,8645,,,,,,,,,,,
2023-08-22,5030,13610,45423,43017,23816,12172,9754,3835,3147,10924,1912,3490,6188,7227,11458,15822,16796,5057,8850,2862,7484,7955,6777,28709,4613,10558,12540,15575,19350,14967,9612,23676,15595,31211,24075,9464,33540,24714,20906,18541,25023,137731,47319,22507,21337,24782,25035,25449,22654,11927,28668,6447,8938,17397,4670,3778,3085,11746,9274,13007,28656,9110,13391,8223,22339,22929,26315,42109,35922,27405,25304,65744,20801,33412,35086,22596,64676,18625,15947,14062,22998,12496,31922,19837,7406,15016,40793,23729,24635,25854,8265,11305,4514,5067,7450,9422,10239,11246,16984,28272,24263,13371,11769,12397,11576,11356,9563,8716,,,,,,,,,,,
2023-08-23,5357,14287,46094,42079,24736,12851,10635,4080,3338,11816,2051,3833,5859,7570,11267,16276,17576,5412,9896,3203,8205,8508,7037,37604,4110,10534,12817,15310,19416,15077,9692,23088,15785,31836,24543,9440,34044,24941,21114,18758,25167,136468,46621,22892,21609,24210,24746,25340,22432,11992,29147,6579,8744,18092,4585,3859,3240,11826,9286,12815,28194,9139,13701,8287,22265,23184,26090,41525,36517,27531,25460,64178,21451,33786,34661,22929,63094,19792,16182,14090,26533,12824,31259,20039,7437,14871,41016,23661,24873,25244,8363,10263,4492,5093,7509,9575,10138,11073,16786,28552,24398,13531,11688,12555,12212,11571,9690,8745,,,,,,,,,,,
2023-08-24,5501,13847,45716,42859,25149,12764,10642,3970,3182,11363,2029,4104,6042,7883,11653,15996,17758,5155,9616,3199,7816,8199,6926,40091,3998,10379,12824,15352,19461,14836,9572,24168,15577,31392,24280,9229,33439,25175,21011,18611,24672,140079,46800,23058,21745,24176,26549,25772,22279,11565,28741,6506,8847,17356,4466,3793,3087,11760,8990,12932,28861,9086,13654,8253,22553,22891,26329,41775,36631,27430,26022,65359,22378,34118,35232,24330,64141,20365,16366,14514,27724,13025,31281,20155,7604,14757,40415,23587,24935,25628,8369,10104,4420,5119,7617,9626,10150,11435,16922,28449,24973,13517,11580,12536,11926,11362,9845,8624,,,,,,,,,,,
2023-08-25,5722,14292,47286,48088,24873,13095,11141,4108,3200,11636,1969,3927,6388,7471,12789,15665,17588,4945,10039,3460,8039,8266,6803,41567,3640,11022,12922,15464,19756,15587,9969,26213,16352,31599,25429,8967,34233,25689,20932,18857,24649,162141,52815,23910,22034,26312,27644,26730,24926,11518,28303,6480,9276,17998,4663,3902,3034,11846,9291,12952,30671,9503,14576,8638,22537,22475,27565,45604,36733,27922,27321,73761,23019,36494,39289,26400,72141,20651,16892,14540,32133,13196,35790,21351,7914,15808,41661,23811,24949,27121,7777,10603,4600,5174,7879,9572,10993,11987,18464,29615,26567,13633,11845,12667,11863,11838,9876,8885,,,,,,,,,,,
2023-08-26,4138,8654,25866,43851,15743,9162,7501,3955,2302,7416,1380,3101,7904,5515,11151,5041,6705,3601,7954,3333,5319,6001,2525,24001,3673,10526,9495,11713,12709,12971,8317,24475,13213,24448,19912,4469,27436,19895,15186,15431,11202,147944,51757,18570,16116,29651,28412,24543,19268,8283,20241,5634,6267,14815,5116,4203,1546,7769,7695,11406,32554,6074,10665,6543,16681,14279,24204,38947,27567,21762,25296,72857,15893,33795,31390,20553,57212,15324,13367,10079,23849,8392,29802,13739,10938,12481,20926,13820,14355,18776,5905,8313,3374,2480,12811,7397,10177,10535,13502,17957,22945,9998,8827,9899,9057,9303,7571,6718,,,,,,,,,,,
2023-08-27,3707,6999,19430,32396,12338,7355,5924,3644,2010,5679,1181,2499,5965,5010,9785,4288,5225,3112,6696,2720,4487,5171,2193,12212,3439,9815,8266,9901,10817,11187,7312,22647,11241,19187,16446,3446,23600,16369,12675,13192,8016,132450,41318,13179,14740,25915,23468,20746,16446,6812,16458,4830,4240,13409,4478,3475,1353,6764,6915,14099,33559,5283,8587,5524,13698,10893,20299,33110,22904,17653,21796,60654,12759,26813,21547,16441,45287,12413,11166,8113,17374,7236,24507,10170,9619,10587,15319,11932,11571,15356,5085,6328,2778,2042,10203,6187,7910,8230,10390,13740,19006,8295,7034,8076,7679,7816,6185,5543,,,,,,,,,,,
2023-08-28,5117,13027,42747,39369,21589,12122,9999,3950,3101,11253,1936,3562,5042,7232,11079,15244,16285,4629,9065,3045,7528,7438,6545,25488,3374,10293,12525,14814,18860,14177,9543,24395,14966,29558,22446,8653,32286,24168,20472,18232,24274,133336,42488,22381,20327,22568,23372,22990,21673,11697,28225,6249,7510,16283,3948,3663,3015,11552,8917,12504,28150,8580,12729,8046,21021,22116,25012,40005,34732,26577,24918,62246,20410,31805,31947,20368,59940,18575,15484,13564,21308,12401,31804,18826,7060,14110,38211,23706,23630,24380,8246,9870,4421,5024,7358,9160,9979,11245,16415,27180,22786,13026,11119,11729,11482,10966,9533,8584,,,,,,,,,,,
2023-08-29,4767,13685,44455,40724,22413,12691,10565,4072,3159,11770,2073,3594,5496,7384,11055,15922,17281,4817,9204,3002,7606,7651,6825,26097,3384,10092,12463,14801,19109,14776,9652,24887,15014,31200,23511,8900,32691,24414,20475,18312,24107,127070,43448,22164,20642,23326,23242,24069,22255,11506,27738,6349,7607,16953,4012,3648,3174,11511,9142,12482,27079,8905,12687,7933,21156,22425,25366,38761,35241,26841,24627,59905,20851,31534,33226,20730,60398,19645,15749,13676,21281,12309,29433,19392,7160,14483,38555,23208,24358,24440,7898,9952,4268,5100,7140,9300,9573,11245,16827,27762,23521,12935,11100,12003,11334,11331,9321,8433,,,,,,,,,,,
2023-08-30,4364,13466,43876,38394,25751,12637,10492,3894,3294,11707,1974,4307,4238,7664,10259,15817,18548,5758,9372,3016,7918,8574,6873,26787,3438,10153,12102,14849,19184,14303,9574,24411,15215,30493,23613,9416,33211,24606,20511,18071,23216,115274,41277,20965,21199,23183,21538,23289,21144,11917,27730,6379,7547,17384,4263,3743,3109,11568,8966,12136,25307,8860,13147,7819,21932,22201,24639,36589,34842,26861,24551,56263,22372,29900,32104,20303,58174,20312,15490,13759,20987,12357,28002,19066,7147,13595,39029,23272,24739,24137,7894,10565,4421,5002,7311,9858,9501,11474,16634,27552,23777,13419,11860,11991,11934,11582,9795,8711,,,,,,,,,,,
2023-08-31,4545,13878,45289,41735,26341,12835,10736,3990,3368,11982,2024,4377,4215,7879,11421,16127,18519,5959,9691,3099,8127,8750,7155,39920,3740,10780,12532,15263,19412,14949,9563,25185,15742,31458,24320,9914,34480,25202,20982,18779,24142,123620,43503,21811,21903,23960,22658,24080,22171,12394,28540,6558,7817,18041,4569,3665,3153,11799,9335,12617,27005,9105,13626,8025,22353,22790,25294,39333,36035,27119,25466,58901,22044,31296,34044,22074,62099,20886,16086,14694,25280,12659,28901,19716,7336,14167,40565,23567,25244,24677,8262,10795,4554,5185,7383,10116,9765,11736,17108,28610,24104,13691,12155,12588,12512,11622,10038,8929,,,,,,,,,,,
