　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2023-11-01,4952,14133,42638,41337,26556,15239,11156,4211,3593,12490,2761,4494,6365,9971,11684,16999,19714,6223,9859,3618,9199,8740,7201,32397,2938,12343,12124,15340,22565,16304,9914,27745,15860,32380,30234,11735,34099,24559,23124,20128,24614,124373,41509,21138,23898,25336,28409,28404,23649,13859,31420,7288,9500,18721,6515,4048,3477,13994,9328,12295,34682,10017,13223,8540,22522,26932,29126,35139,40186,27102,27526,59527,25465,33115,31200,19904,58997,20691,16534,14269,21461,14584,29813,19028,8998,14889,39481,21550,24927,26732,11326,10814,5230,5098,7885,10689,9755,13220,17383,28843,24571,15438,12543,12299,12937,11970,11583,9715,2256,1355,1986,2279,1378,1890,1444,2015,595,2300,1885
2023-11-02,5067,14136,42871,42460,26846,15269,11249,4296,3526,12499,2729,4579,6501,10009,11380,17145,19387,6341,9992,3716,9399,8899,7088,33043,3087,12349,12020,15159,22216,16450,9887,27738,16171,32701,30914,11671,33819,24588,23291,20154,24300,128169,42343,20639,23667,25369,29099,28630,23254,13467,30626,7392,9178,18189,6418,3895,3400,13944,9177,12586,35167,10087,13673,8589,22628,26640,29186,35764,39889,26980,29607,59106,24834,34228,31459,20253,58818,20572,16047,14514,22253,15074,29493,19183,8984,15214,39859,21073,24895,27164,11897,10729,5369,5103,7972,10749,9655,13450,17658,29393,25332,15422,12564,12259,13090,11939,11633,9798,2184,1296,1951,2268,1302,1892,1478,1995,672,2215,1916
2023-11-03,5719,14744,44111,49214,28053,15762,11950,4588,3707,14321,2857,4829,7596,10686,12962,17539,20105,7038,10764,4038,10285,9576,7264,44739,3141,13257,12635,16423,24280,17358,10641,32327,17891,34422,33686,12086,36328,26018,24144,21156,24645,153972,49756,23261,25116,28015,33234,31817,25565,14094,32877,7695,9677,20758,9969,4148,3491,14606,10204,13322,38557,10359,14508,9179,23926,27701,31626,41083,42421,29042,30009,70116,25629,37784,35619,22739,67772,22192,17496,14981,25670,15781,33939,20558,9678,16404,40857,21837,25799,29289,12720,11468,5463,5294,8360,10911,10628,15375,18726,29884,27282,16196,12751,13169,13580,12457,12280,10337,2125,1383,2001,2534,1361,1983,1494,2601,725,2382,2073
2023-11-04,4010,9718,26081,48629,16392,10692,8819,3985,2603,8385,2061,4405,10069,8040,12768,5486,8367,7025,9684,3996,6839,8438,2820,37956,4057,12517,9791,13676,18013,14813,8988,28467,15405,26831,26445,5239,29133,20400,18431,16553,11483,155743,52062,18908,17937,36709,34625,29051,22435,9795,25902,6932,7002,18746,12152,3516,1983,9756,8508,10845,42290,7158,11233,7315,18130,17476,28819,38914,31847,23964,30264,77172,16051,35607,29896,19783,63406,15929,14468,10225,22665,11626,31085,13672,11835,14383,20364,17170,16028,23756,6682,8983,4199,2707,7350,7536,9885,13603,14345,20976,24455,11900,9747,10558,11124,10316,8038,7959,1596,1268,1483,2206,590,733,1012,2444,611,1800,1167
2023-11-05,4223,7508,20762,36810,12637,8351,6583,3446,2178,5852,1609,2994,8361,5191,10441,3996,6481,3222,7643,3492,5181,5219,2616,30606,3064,11542,8020,11277,13995,12173,7341,22854,11749,19614,22450,4353,24116,16553,14850,13692,9181,151983,41927,13734,16090,34052,25278,22976,18272,7301,18681,5700,5523,15921,12125,3051,1626,7575,6833,9377,36490,6058,9440,5587,15009,13611,23180,34802,25430,17617,25808,63563,14077,28292,21294,14313,51362,12998,11511,7211,20867,9424,26580,10021,11247,12263,15656,14070,11359,17772,5427,7194,3366,1989,6875,6184,7837,10936,11247,15561,19983,9240,7756,8421,8274,8405,6532,6490,1271,956,1364,1737,501,681,811,3021,472,1376,1113
2023-11-06,5045,13436,40994,40045,25593,14462,10160,3943,3388,12215,2699,3542,5143,8890,10648,16250,18782,4689,9492,3668,8965,7826,7553,39244,2618,12092,11761,14638,21545,15328,9420,25321,14506,30534,25934,11288,32368,23369,22382,19509,23665,131643,39622,20519,23277,24354,25777,26761,22100,13310,28875,7006,8892,17430,5999,3706,3312,13745,9115,11748,33078,9868,13155,8520,22055,25889,27998,35361,38802,25994,26436,58108,23522,32226,30037,19354,58162,19435,15844,14223,21956,13827,30100,18289,8459,14151,37641,20538,24210,26188,11734,10514,5142,4893,7549,10235,9751,12851,16662,27420,23503,15064,11813,11844,12406,11405,11269,9424,2068,1257,1869,2278,1314,1836,1410,2283,671,2164,1870
2023-11-07,4716,14261,42402,41020,26766,15056,11136,4112,3477,12366,2817,4522,6267,9894,11027,17022,19760,6318,9902,3656,9041,8870,7179,29227,2976,12532,12061,15357,22059,16303,9687,27067,15812,32479,30407,11622,33865,24412,23369,20268,23984,124847,41102,20891,23786,25785,28435,28077,23181,13415,30431,7320,9315,18435,6187,3937,3360,14091,9358,12234,34168,9992,13337,8555,22746,27061,28971,35636,39996,27038,26868,59288,24795,33006,31233,19979,58033,20158,16241,14241,20546,14268,30301,18772,8658,14881,39565,21366,24594,26808,12229,10931,5269,5161,7958,10611,9677,13364,17315,28323,24997,15504,12120,12250,12851,11754,11614,9596,2137,1300,1996,2286,1341,1891,1467,2097,674,2232,2017
2023-11-08,4846,14554,42612,43285,27061,15115,11320,4259,3590,12640,2810,4615,6292,10106,11505,17115,19859,6247,9977,3688,9024,8916,7131,30043,3100,12513,12330,15425,22281,16226,9943,28011,15995,32509,30138,11483,34090,24783,23310,20335,24447,127810,42322,21437,23917,25911,28836,28679,23393,13678,31067,7653,9430,18498,6103,4097,3428,14249,9503,12208,34692,10074,13433,8707,22868,27087,29307,36344,40265,27488,27226,60046,25818,33689,32106,20451,58768,20281,16433,14184,21346,14476,30036,19265,8821,14894,39558,21377,25364,26853,12082,11684,5506,5069,7970,10636,9711,13523,17396,29127,25176,15353,12365,12364,12988,11887,11576,9594,2227,1298,1947,2404,1357,1960,1521,2296,662,2340,1885
2023-11-09,5062,14436,42624,59832,27090,15586,11904,4368,3618,13044,2799,4587,6350,10367,12058,17037,19890,6381,10104,3750,9173,8774,7094,30493,3037,12654,12178,15389,22188,16133,9777,28734,16512,33185,30828,11603,34318,24708,23471,20487,23870,131943,43236,21252,24162,25870,29106,29062,23427,13729,31037,7436,9439,18585,6288,3958,3539,14044,9378,12533,35644,10048,13691,8685,22973,26919,29541,36886,40530,27256,27959,61313,25669,34549,32609,20643,61142,20583,16476,14756,21887,14633,33834,19101,8803,15405,39693,21044,25236,27103,12354,11046,5456,5116,8046,10484,9808,13696,18108,29650,25903,15695,12391,12377,13122,12034,11733,9697,2239,1397,2033,2380,1347,1860,1543,2235,707,2290,1932
2023-11-10,5910,14900,44587,61415,28968,16432,12420,4706,3898,14250,2919,4833,7414,10670,13056,17212,20239,6910,10618,3662,10094,9359,7929,35689,3297,12829,12753,16478,23708,17544,10457,33114,17850,34022,33084,11824,35854,25932,24014,20904,24744,162947,51974,23090,25304,27507,32720,32539,26749,14292,32877,8159,9424,20413,7205,4250,3492,14729,10072,13985,40297,10558,14512,9146,23815,27268,31994,42264,42699,28628,29232,71479,26361,38576,36670,23144,70019,22502,17860,15640,25741,14910,37230,20503,9486,16451,40990,22250,25719,28638,12572,11273,5622,5193,8370,11005,10670,15234,19233,30419,27759,15834,12987,13239,13601,12569,12331,10129,2088,1348,2047,2526,1391,1962,1524,2630,717,2419,2128
2023-11-11,3941,10518,28025,66114,17549,12635,8680,3971,2860,9693,1963,3494,7910,6912,12611,6847,7694,4397,9302,3386,6690,6722,2718,35633,3070,10785,9740,13440,18937,14308,8934,28942,14772,26757,25633,5749,30978,20743,18761,17048,11193,163589,55544,18626,20937,31555,30149,29717,23514,12716,25775,7645,7073,17160,7350,3614,1935,9203,8552,10542,37706,7291,11211,7011,18945,18702,30384,39836,33264,23195,30636,82690,16615,37923,32889,20381,70706,17933,15442,12846,24418,9866,35381,14088,12623,14545,22634,18228,16031,20986,7555,8720,4294,2652,8003,8270,10298,13194,14809,20155,25132,12997,11189,11702,10664,10734,8490,8158,1897,1275,1598,2256,681,919,1065,2576,623,1894,1402
2023-11-12,4021,8013,20953,50378,12635,9270,6661,3100,2043,5760,1484,2402,5956,5711,10525,4047,5862,3249,7145,2512,4955,5602,2433,28127,3015,9357,7610,10733,14340,11208,7333,22778,12251,20058,21605,3485,23648,16605,14626,13404,9946,164032,44306,12857,16345,27808,24086,22106,18144,7260,18662,5726,5661,13844,6937,2881,1437,6760,6574,8189,30887,6088,9655,5500,14691,13095,24152,36268,26619,18519,25363,67506,13251,28619,23238,14593,53494,13424,11588,8060,20407,7526,30396,10149,9465,11259,16220,15640,11821,17153,5160,6450,3159,1933,5787,6291,7863,11350,11899,15824,19838,9217,7556,8579,8394,8305,6573,6383,1389,989,1441,1704,528,839,749,3112,537,1348,1152
2023-11-13,4924,13733,41514,51038,25730,14358,10889,4298,3547,11828,2659,4310,4963,9467,11129,16345,18808,6104,9739,3256,8831,8445,7356,28498,2962,11715,11927,14925,21052,15443,9532,25711,14996,30793,27008,11044,32577,23543,22657,19645,23404,141361,41593,20737,22390,24008,26712,25866,21827,11805,29637,7303,8935,17722,5948,3735,3180,13406,8915,11697,32344,9841,13057,8293,22265,25691,28508,36971,38392,26213,26869,62513,24027,33268,31158,19222,56773,19556,16130,13565,21595,13672,30017,18381,7436,14721,38016,20912,23547,26883,11616,10510,5144,4815,7482,10240,9712,13169,17279,27949,23381,14922,11310,11824,12706,11442,11209,9282,1820,1345,1965,2236,1297,1921,1475,2591,654,2223,1963
2023-11-14,4861,14712,43454,50335,27346,15547,11462,4323,3525,12500,2809,4533,5907,9960,11120,17241,20052,6432,10155,3355,9046,8837,7877,29387,3006,11933,12050,15192,22061,16014,9770,27527,16049,32620,30504,11844,34089,24382,23323,20287,24490,130518,42492,21363,23930,25394,28280,28155,23249,13527,30626,7541,9285,18423,6947,3948,3342,13787,9023,11989,32973,10018,13531,8560,22553,26909,29472,36363,40207,27013,27317,61181,25572,33540,32719,21706,59511,21287,16515,15775,21816,14157,30234,19488,8589,14994,40186,21578,25186,25948,12225,10844,5498,5056,7794,10717,9652,13621,18249,29415,25203,15739,12270,12384,13142,11799,11645,9671,2223,1327,2028,2315,1350,1939,1473,2212,661,2285,1974
2023-11-15,5039,14670,43576,52905,27412,15736,11701,4406,3725,12749,2889,4612,6394,10260,11995,17217,20146,6504,10216,3672,9452,8879,7337,30729,3068,12530,12271,15491,22473,16529,10042,27846,16675,32796,30345,11753,34498,25050,23711,20784,24613,133462,44860,21768,24737,26349,29477,29815,24355,13975,31541,8188,9652,19247,7093,4123,3585,14174,9749,12758,35915,10113,13794,8674,23136,27271,29888,37424,40809,27681,28375,62762,26207,35034,33450,22661,60993,21208,17137,15937,21886,14789,30786,19407,9178,15424,39614,21640,25313,27313,12194,11001,5463,5124,8133,11056,9919,13949,18183,29086,25743,15614,12426,12328,13287,12117,11704,9726,2156,1300,2009,2389,1387,1891,1530,2185,667,2343,1957
2023-11-16,5171,14800,44289,52169,27604,15808,11751,4400,3541,12658,2807,4471,5916,10262,11946,17353,20112,6525,10008,3531,9190,8727,7697,31007,3134,12304,12142,15482,22592,16146,9923,29122,16647,33245,30868,11987,34301,24650,23251,20470,24383,135739,44643,21428,24829,25721,28524,28849,23748,13295,30959,7759,9240,18330,6944,3902,3429,13876,9068,12202,33558,9955,13366,8490,22908,26862,29261,37801,40459,27281,27144,61267,26743,35022,34061,22258,62480,21323,16315,16201,22345,14116,31443,19968,8897,15514,41355,22035,25655,26048,11978,10651,5384,5063,7888,10655,9914,13762,18252,29363,26655,15430,12251,12317,13218,11926,11537,9758,2256,1367,2061,2407,1412,1972,1566,2237,685,2257,1974
2023-11-17,5654,15133,45147,59487,28292,16222,12305,4770,3893,15072,2899,4789,7300,10991,13779,17451,20197,7126,11008,3970,10043,9432,7423,52804,3344,13202,12817,16635,24220,17741,10724,33349,18348,34871,33827,12046,36437,26442,24462,21030,24564,161756,51737,23239,25940,27879,33358,32653,26056,14133,32690,8565,9853,20933,7754,4280,3660,14612,10117,13999,40626,10540,14827,9236,24383,27584,33043,47875,43062,29152,30175,73300,26245,39209,38116,24624,72080,22919,18164,16235,28870,15185,33559,20714,10178,16705,41207,22269,25857,29161,12822,11504,5736,5334,8743,11280,10977,15610,19138,30335,28688,16218,13112,13433,13948,12784,12368,10182,2116,1369,2140,2513,1426,2047,1537,3395,721,2373,2147
2023-11-18,4009,10546,27430,60386,17469,11437,8596,3989,2817,9775,2064,3582,9749,7367,14628,5554,8095,4567,9931,4206,6759,6965,2928,52332,4204,11888,10045,13582,18107,15015,9202,29726,16305,26967,26798,4885,30264,21236,19514,17495,11062,163636,54306,18999,18471,31439,30510,28225,21220,9561,24761,7580,6841,18530,7700,3412,2149,9730,8703,11168,41290,7475,11905,8075,19986,19127,31809,54353,34218,24706,31886,82249,18055,36674,32327,25729,65255,17889,15481,9716,26085,11201,31603,14237,13462,14345,21465,18662,15558,23338,9247,9849,4281,2505,8803,8116,10182,13686,15368,20527,25373,12163,10370,11098,10519,10893,8402,7935,1814,1245,1685,2226,655,888,1156,4337,763,1912,1299
2023-11-19,4131,8153,20324,49729,13534,9136,6830,3420,2413,6273,1769,3013,10030,5666,10862,4626,6494,3557,7838,3645,5405,5578,2534,43428,2868,10915,8167,10829,14511,12268,7433,23544,12734,20664,23844,3763,24637,17035,15072,14467,10562,161838,44389,13856,16669,25416,25645,23637,17105,7381,19431,6512,5501,15124,7498,2967,1488,7570,7459,9635,39160,6188,10586,6058,15670,13984,26036,46764,27677,19914,26406,69452,13090,28498,24133,16905,55010,13972,12483,7382,23240,9453,27485,10831,10562,12089,15866,10606,11977,17843,5347,6889,3056,1954,6399,6210,8184,11325,11437,15862,20433,9413,7856,8713,8452,8425,6849,6233,1327,1003,1480,1798,486,712,856,4119,507,1416,1090
