　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2023-08-01,5385,13550,42818,41357,23543,13556,10619,4173,3357,10717,2503,3545,5331,7460,11408,16049,18116,5298,9370,3142,7844,7831,7375,27796,3036,10991,11786,13736,19925,13856,9482,23197,15530,31219,25402,9283,32088,23413,22531,18545,23283,129866,42320,20512,21784,23174,22687,23898,21527,11864,26976,6981,8753,15579,4932,3624,3180,11513,8376,10927,28135,9110,12329,7871,20406,24372,27709,35563,36730,26053,25601,59292,21249,31875,32473,20549,59595,19028,15642,13383,19532,13123,30156,18970,8325,13745,39109,22260,24089,24930,6511,9813,4828,4938,7237,9851,9655,11932,16290,29049,23191,14385,10923,11720,12100,11165,9571,8632,1670,1280,1914,2247,1371,1903,1321,1824,466,2013,1856
2023-08-02,5090,13901,43641,42201,23801,13812,10790,4194,3493,10966,2605,3488,4714,7780,11301,16541,18408,5346,9874,3129,7905,7708,7563,29847,2908,10988,11716,14135,20335,13981,9750,23204,15806,31790,24929,9171,31822,23189,22369,18765,23994,129277,43389,21505,22121,22167,23057,23471,21193,11790,27709,7035,8885,15527,5314,3620,3187,11369,8398,10934,27705,9268,12035,8100,20862,24777,27343,35765,37185,26225,25518,60806,22018,31851,32607,20449,59358,19244,15672,13871,19890,13113,29865,18915,7994,14208,39408,23298,24607,25098,6612,10067,4863,4824,7369,9489,9644,11935,16710,28495,23638,14391,11183,11724,12220,11212,9641,8842,1749,1259,1925,2160,1372,1928,1314,1880,500,1963,1945
2023-08-03,2076,2552,7781,9970,4749,2378,2486,1147,778,2164,532,775,609,1567,3766,1604,1723,973,2277,581,1379,1483,610,4262,1268,3095,2945,4068,4730,4297,3157,7542,3910,7326,4851,1406,8819,5762,5232,5247,5823,49280,13001,6320,5132,5074,5725,5601,4339,2527,6144,1942,1686,3866,1491,887,615,1956,2163,2588,7190,2129,2792,2074,5070,5177,7567,11333,9521,6816,9657,26455,4273,7834,7377,4317,11660,5184,4277,2539,5513,2415,7099,4127,2032,4338,7699,3720,4792,5385,1455,1877,1093,840,1946,2338,3516,3502,5084,5893,7057,2843,2465,2917,2948,3085,1987,1986,477,385,508,644,230,205,308,672,186,449,434
2023-08-04,5466,13703,42937,46711,23752,13526,11129,4296,3631,10683,2648,3534,4641,8000,12094,15857,17874,5344,10011,3241,7801,8105,6964,28177,3143,11458,12204,14653,21123,14670,9941,25582,16426,32156,26326,9007,32749,24172,22785,19165,23733,147558,49534,22464,22828,23447,25201,25730,22943,12332,27948,7250,9168,16896,5187,3719,3240,11362,8882,11135,29553,9596,12907,8551,21737,24735,28770,39232,38039,27081,27672,66657,21573,34017,35052,22276,65173,19722,16635,14036,20682,13450,35526,19782,8729,14782,39540,23110,24290,27047,6308,10072,4986,5211,7641,9659,9910,12825,17128,29096,24882,14723,11589,12223,12560,11421,9887,9245,1708,1331,1878,2285,1337,1875,1275,2175,501,2051,2274
2023-08-05,4318,8734,24582,44632,14945,8882,7483,3646,2572,7009,1830,3022,7290,5558,12138,4782,6394,3824,8086,3008,5412,5991,2537,17302,3335,10790,9153,11933,14958,13700,8500,23654,13191,23765,19586,4174,27505,18703,17211,15925,9824,143286,50803,17883,16329,25116,26176,22956,18389,9036,20014,6282,6346,14273,4923,3210,1822,7369,7646,9521,32583,6308,9902,6449,17045,16205,26355,37735,29377,21137,29318,72442,14200,32224,28250,16991,56921,15327,13842,10031,17066,8744,28839,13121,9783,12339,20648,17706,13974,19589,4751,8351,3612,2311,6675,9175,9201,11578,13191,18838,22201,10485,8724,9780,9325,9282,7112,6670,1654,1162,1508,1933,562,714,963,2437,546,1555,1595
2023-08-06,4204,6994,20244,36326,11480,7751,6118,3314,1949,5119,1449,2460,6380,4553,11467,3746,5093,3049,6512,2812,4411,4771,2396,12915,3382,9495,7736,9767,11451,11005,6953,19724,10842,17905,15737,3269,22270,14930,13745,12410,8046,145450,43036,12928,14713,21861,22741,19822,15425,6944,15791,5167,5180,12326,4555,2825,1462,6228,6296,8458,31097,5427,9184,5234,13889,12203,21459,34993,23322,17160,22755,62148,12472,26646,21413,13882,49605,12778,11004,6597,17223,7464,26516,9903,8362,10596,15848,15754,10914,16239,3917,6186,2887,1941,5687,5488,7087,10024,10632,15048,18505,8316,7051,7839,7611,7645,5930,5325,1331,933,1367,1629,479,600,688,2369,398,1097,1215
2023-08-07,5501,13211,41854,41992,22068,12877,10274,4106,3478,10655,2589,3612,4769,7534,11646,15331,17475,5102,9367,3342,7453,7493,6950,27678,3124,11253,11563,13986,20014,13644,9359,22398,15057,30014,23045,9189,30970,22579,21836,18588,23969,141251,44070,21377,21461,22490,24350,23203,21469,12359,27791,6882,8865,15643,4593,3627,3222,11596,8643,11433,30893,9471,13001,8243,20707,24693,27502,37014,36204,25786,25733,61588,20066,32230,31664,20088,60623,18118,15545,13591,20148,13387,33136,18363,8488,14133,38040,22665,23614,25641,6294,9566,4737,4858,7157,9047,9434,11760,15769,28122,22708,14177,11098,11522,12034,10897,9550,8724,1608,1255,1791,2141,1270,1796,1279,2103,525,1868,1828
2023-08-08,5166,13647,42469,42241,23060,13440,10509,4297,3454,10815,2665,3571,6154,7617,11163,15757,18133,5066,9696,3379,7705,7846,7088,28070,3173,11674,11915,14361,20243,14196,9625,23100,15200,31384,25162,9168,31941,23258,22290,18922,23875,132065,43905,21077,21599,23726,24517,24772,22203,12218,28163,7129,8833,16850,4869,3747,3262,11945,8813,11717,30633,9417,12881,8290,21323,24992,28282,36602,37235,26480,26284,60473,20664,32332,31554,20555,58698,19043,15887,13787,19623,13340,30418,18507,8567,14256,37747,22726,23784,25663,6140,9816,4843,4863,7270,9664,9325,12145,16032,28191,23948,14641,11255,11740,12219,11058,9902,8917,1584,1223,1810,2137,1283,1896,1240,1922,477,1927,1832
2023-08-09,5520,13981,43566,44062,23965,13628,10801,4179,3490,11010,2693,3632,6010,7871,11732,16064,18271,5099,9927,3508,7922,7790,7055,28873,3196,11770,12090,14668,20692,14297,9967,23996,15707,31770,25171,9423,32370,23908,22791,19298,23924,140747,47595,23291,22351,24049,25564,25464,22164,12306,28863,7196,9055,16972,5190,3714,3192,12083,8980,11766,31398,9596,13187,8478,21364,25643,28720,38239,37895,27060,26906,65443,21610,34937,33746,21130,60807,19267,15789,14086,20339,13995,31024,19165,8513,21009,39392,23629,25156,26397,6351,9999,5024,4980,7593,9585,10607,14090,16489,29432,24670,15177,11493,11865,12250,11354,10122,9105,1632,1247,1863,2197,1371,1901,1319,2066,522,2037,1867
2023-08-10,5677,14192,44617,45167,23781,13968,10868,4060,3405,10837,2645,3624,5436,7995,12175,16997,19134,5163,9800,3239,7846,7736,7740,29126,3319,11401,11997,14483,20655,13977,9714,23322,15844,32133,25693,9327,31738,23435,22373,18985,25612,146738,46154,21933,22105,23782,23653,24549,21611,12538,27919,7008,8817,15714,4801,3831,3233,11764,8543,11501,29649,9521,13548,8179,21040,25081,27782,38370,37332,26300,26470,61444,22224,33992,34000,21286,62635,18985,15711,14270,23802,13032,31358,19155,8178,14931,39628,24074,24598,28037,6141,9688,4969,5229,7624,9542,9450,12117,16777,35781,24130,14469,11249,11941,12381,11175,9913,9119,1588,1253,1914,2238,1345,1918,1351,2015,505,2115,2133
