　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2022-07-01,3732,11027,34190,35064,17461,10024,8753,3188,2552,9026,1579,2907,4589,5909,10229,12137,12439,3736,7519,2575,6142,6207,4728,20902,2955,9113,10362,12147,18609,12437,7997,20643,12865,24211,18869,6536,27475,20799,20257,15588,18416,111961,39573,17198,17218,20380,18636,20026,18652,9107,22677,5534,6652,13986,3146,3046,2591,10184,7759,10667,24817,6975,10577,6342,17727,17682,21047,33332,29634,21574,19558,51188,17573,25908,29971,17176,54308,15417,12880,11602,17136,10170,27738,16692,6307,9993,30955,17758,19324,18551,6717,8424,4866,3987,5730,7706,8213,8955,13170,22392,18350,10621,9468,10123,9405,9307,7778,6987,1074,2132,3372,4126,2299,3101,2414,7502,1907,3293,4295
2022-07-02,2038,6181,16306,30309,10352,6359,5358,2526,1826,5278,1057,2086,3400,4702,7884,3535,5169,2743,5782,2152,3779,4231,1603,11134,3037,7688,6935,8477,11711,9824,6135,17480,9357,16814,11712,2824,20123,14116,13292,11346,6553,89173,34931,12140,10616,17444,16973,16408,13067,6340,14616,4258,3782,10752,3169,2148,1164,5817,5550,7718,20068,4402,6821,4267,11886,10653,16280,24721,19916,14688,16515,45657,9058,21310,22639,12953,41090,11017,9592,6305,12605,5659,24053,9314,6699,6702,13198,8864,9941,10695,4430,5580,3633,1639,4322,5440,6699,7027,9103,12885,13834,7111,6446,6908,6667,6927,5078,4863,686,1656,2193,3145,1001,1115,1486,5641,1383,2455,2104
2022-07-03,1917,5055,12417,23039,7893,6732,4370,2352,1511,4502,991,1782,3849,3698,6995,2896,4055,2286,4852,2067,3096,3796,1446,9265,2658,7487,6177,7595,9670,9602,5648,16858,8367,13707,9511,2713,18178,12401,11304,10146,4787,79738,29077,8788,9905,16458,15083,14374,11643,5267,12365,3898,3130,9619,2748,1915,1069,5256,5088,7250,21206,4020,5593,3670,10373,8385,13570,21761,17916,12963,14386,39244,7356,19273,16638,10333,34298,9500,8262,6501,10839,5298,20069,7662,6167,5619,9825,7214,8207,8700,3927,4816,3196,1457,4166,4407,5749,6140,7435,10187,12849,5930,5606,6070,5487,6264,4335,4104,634,1489,2352,2896,733,954,1203,5130,1257,2145,2107
2022-07-04,3196,10430,32730,29077,17099,9864,8459,3167,2511,9899,1584,3023,3211,5750,8499,12836,13323,3616,7151,2507,6031,6131,4999,20902,2885,8613,10391,11904,18184,11601,7631,17847,11651,23736,16285,6640,26893,19921,19969,15173,18591,90429,30746,15854,16622,18243,15758,17826,16849,9482,22553,5287,6362,12892,2742,2797,2548,9798,7289,9861,21306,6966,9766,6319,17611,18155,19412,30292,28695,20925,18335,41627,14883,23356,24828,15198,47049,14421,12255,11509,14641,9821,24951,15317,5347,8715,29891,17351,18549,17599,6883,7883,4585,3849,5283,7736,7697,8303,12589,21522,15862,10706,9450,9928,9255,9406,7691,6803,1089,1986,3376,3981,2175,3197,2383,6350,1829,3153,4184
2022-07-05,3089,11003,34327,31092,17977,10350,8511,3167,2766,9865,1694,3014,3480,5940,8778,13196,13814,4063,7550,2454,6163,6244,5187,21546,2690,8429,10519,12378,18651,12084,7974,18386,12361,24824,17765,6960,27270,20502,19839,15508,19436,91809,33047,16605,17066,19039,16797,19083,17590,9378,22966,5558,6613,13823,3065,2974,2698,10002,7648,10097,21032,7059,9940,6381,18306,18935,20006,30835,29489,21507,18414,43517,15533,23924,26108,16132,48094,15295,12505,11710,15016,9958,20316,15830,5773,9202,30949,17953,19454,18181,6923,8664,4601,4123,5464,7932,8078,8582,13089,22076,17070,10631,9321,9974,9302,9520,7748,6879,1129,2057,3436,3817,2289,3288,2358,6542,1893,3174,4241
2022-07-06,3345,11215,34691,31871,18674,10422,8771,3200,2688,10074,1686,2993,3677,6068,9501,13384,14003,3845,7563,2546,6362,6516,5212,21919,2848,8969,10770,12536,19066,12269,8013,18799,12737,25510,18318,7065,27962,20922,20600,15837,19238,94929,35122,16947,17588,19719,17575,19426,18377,9674,24377,5681,6641,14145,3436,3046,2748,10026,7601,10208,22442,7199,10185,6468,18276,18767,20585,31445,30067,21969,19314,46264,16291,24757,26987,16662,49532,15327,12589,12019,15276,10441,21083,16004,5847,9338,31324,18209,19758,18799,7033,8439,4850,4113,5689,8488,8307,8775,13267,22975,17140,10846,9678,10421,9620,9612,7985,7184,1085,2049,3432,3963,2173,3289,2492,6622,1966,3353,4452
2022-07-07,3347,11113,34666,31722,18090,10314,8652,3127,2678,10038,1689,3041,3511,6054,9372,13246,14055,3842,7579,2611,6128,6632,5153,22206,2900,8987,10425,12609,18659,11856,7877,19063,12652,25170,18421,6858,27707,20695,20140,15472,19063,96300,35038,16728,17558,19388,17923,19521,18304,9657,23610,5545,6666,14180,3200,2996,2792,10014,7746,10036,22101,7230,10045,6401,17935,18321,20336,31330,29590,21534,19048,44967,16115,24792,27181,16717,49706,15457,12465,12122,15228,9904,20730,16050,5785,9318,31523,18151,19893,18529,6988,8358,4829,4097,5568,7987,8187,8825,13338,22273,17720,10688,9528,10263,9599,9567,7884,7156,1120,2078,3417,4011,2227,3283,2483,6732,1846,3243,4393
2022-07-08,3626,11329,36133,36844,19087,10543,8880,3234,2758,9536,1700,2962,3753,6077,10305,12960,13787,4039,7705,2679,6317,6472,5259,27090,2844,9107,10884,12664,19532,12812,8316,20653,12865,25683,19464,6809,28589,21196,20204,15979,19599,116057,40823,18211,17757,20934,19511,20292,19455,9640,23617,5739,6788,14567,3449,3060,2701,9903,7863,10514,24072,7459,10932,6573,18666,18465,21734,34367,30600,22550,20271,52192,16711,27075,31044,19921,56410,16086,13173,12333,18575,10396,23265,16890,6453,10085,32394,18279,19792,19057,6578,8694,5108,4033,5700,8015,8452,9293,13972,23141,18672,11199,9812,10336,9703,9722,7998,7251,1060,2168,3545,4078,2337,3158,2461,7676,1963,3489,4402
2022-07-09,2317,6363,18323,33227,11134,6740,5661,2915,1908,5931,1168,2254,5522,4304,8148,4007,5327,2867,6059,2596,4056,4638,1923,20405,3079,8803,7383,9396,12589,10605,6453,18006,10023,17869,12193,3079,21521,15319,14517,12200,6863,102934,38859,12959,11896,18606,19826,18110,15141,6485,15429,4628,4086,11389,3361,2209,1285,6260,6159,9184,26030,4864,7599,4793,12882,11482,17926,27636,22169,16898,18311,51915,11086,24489,24664,15390,46545,11732,10653,6858,15122,6857,16307,10106,7353,8105,14067,13011,10636,11715,4641,6304,3840,1726,4982,5692,7289,7701,9755,13903,15141,7683,7100,7589,7071,7493,5684,5156,678,1758,2364,3403,1027,1146,1498,6349,1539,2576,2591
2022-07-10,1996,5186,13733,25250,8843,5549,4606,2617,1697,4842,964,1882,4875,3754,7133,3204,4267,2274,5273,2372,3410,3994,1676,17617,2915,8638,6619,8294,10348,9483,5938,16163,8707,14104,10994,2687,18639,12965,12011,10718,6789,97172,30770,9478,10788,18160,17766,15292,12628,5529,13203,3915,3209,10275,2976,2030,1109,5379,5272,7714,23554,4515,6359,3930,11112,9080,14606,23886,18550,13675,14892,43101,8793,19345,17577,11794,36617,10365,9143,6053,12962,5812,13851,7766,6285,6663,10783,7687,8447,9196,4073,4985,3113,1496,4814,4748,5975,6415,7765,11041,12490,6527,5809,6438,5733,6335,4897,4379,692,1610,2263,3255,839,1049,1292,5575,1306,2494,2433
