　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2022-12-01,3934,13980,41853,38326,25126,14417,11142,3863,3242,13619,1957,4381,4274,9659,10965,17114,18036,5910,9668,3052,9015,8672,6803,34510,3409,10668,13044,15397,23857,16299,9889,25495,15866,31001,24416,10921,34947,25380,25187,19650,22451,115687,40528,19981,22452,24976,25408,28458,24283,12464,29850,6753,7984,18932,5020,3620,3123,13972,9125,12583,28268,8870,12845,7748,22429,23299,24819,39632,37477,26443,23844,52103,24800,33109,31542,19639,59985,20689,15532,14900,22496,12221,26073,19240,7235,11550,38006,22941,24894,22018,14391,11157,6079,5053,7148,10310,9620,11637,16750,27820,22578,13430,12488,12693,12283,11667,10944,8890,1594,2669,4320,4957,2595,3756,3260,8575,2456,4165,5330
2022-12-02,4152,14513,44570,45545,26305,13988,11359,3793,3198,13776,1954,4296,4450,9599,12480,16728,17944,6013,9966,3113,9274,9147,6888,37867,3574,10816,13291,16209,23990,17013,10199,28283,16897,32552,25710,11144,35882,26249,25643,19945,22371,153955,50059,22476,23301,30622,28324,30122,26594,12781,30434,7009,8223,19748,5750,3815,3264,13669,9721,12882,30900,9455,14091,8371,23335,23528,27909,49187,38505,27819,25615,65881,25311,35713,36923,23117,70556,21541,16060,14478,26135,12883,32840,20725,7920,12372,40388,23801,25956,23939,14091,12254,6352,5080,7432,10574,10634,12422,17679,30394,24653,13737,12828,13189,12431,12136,11271,9002,1689,2768,4381,5253,2707,3869,3313,11249,2710,4527,5869
2022-12-03,2816,9543,25664,42034,16019,10875,7916,3556,2468,8516,1566,3308,7721,6599,13404,5010,6964,4097,8270,3495,7157,6559,3584,28095,3529,10999,10373,12674,17906,14329,8874,27288,14332,25173,25449,5643,29239,21047,19862,16729,11824,154204,56330,20112,17075,36851,30039,33622,22220,8773,22590,6130,5736,16227,6634,3300,1952,9316,8188,11371,34872,6681,11625,6874,18265,16286,28697,67417,30432,22727,26272,79624,16996,33527,33285,19970,65484,15524,13772,9654,20947,9281,34120,14407,11073,11120,23838,22934,15425,18547,12041,10091,5652,2472,7781,8515,9441,10674,13765,20821,22674,10374,9983,10613,9954,9848,8225,7117,1175,2544,3314,4727,1304,1679,2233,14153,2325,3986,4467
2022-12-04,2629,7216,18129,31471,13351,10244,6232,3068,1914,7483,1211,2310,6118,5452,10635,4034,5345,3680,6491,3013,4570,5038,1955,20743,3138,9307,8600,10413,14472,13053,7616,26285,11856,20362,17267,3719,24051,17166,15982,13813,8996,135976,44126,13175,14354,31541,24095,27995,19485,7311,18562,5256,4699,14535,5677,2747,1444,7387,6502,9621,29995,5442,9146,5148,14808,11983,20825,45779,25009,17907,21025,60149,12986,26498,22686,15366,51267,12366,11702,7226,16579,7588,27067,10319,9037,8544,14018,10877,11766,12824,6346,6712,4276,2090,5285,6021,7374,8355,10066,15085,18378,8171,7841,8162,7796,7969,6563,5840,832,2107,2885,3953,983,1374,1673,10029,1698,3068,3429
2022-12-05,4098,13238,39434,34892,24000,13250,10316,3700,3066,12997,1898,4322,4430,9086,10017,16399,17033,5659,8826,2967,8452,8351,6170,26386,3250,10267,12538,14691,22967,15622,9139,24597,14455,29448,22145,10114,33142,24098,24240,18870,22046,114460,38189,20650,21224,24783,24360,27473,22405,12462,29649,6463,7722,17864,4811,3562,3273,13580,9002,12426,28723,8503,12291,7626,21983,22259,24366,40737,36078,25487,23517,52014,22594,29911,30414,17771,56565,18944,14917,13722,19300,11858,25726,18275,6959,11260,34948,21848,23331,21103,9792,10355,5816,4725,6742,9636,9354,10950,15600,26831,21003,12954,12169,12136,11594,11150,10680,8572,1522,2534,4022,4754,2510,3680,2979,8368,2280,3967,5223
2022-12-06,3999,13744,41255,37153,25105,13825,10753,3736,3267,13383,2024,4259,4588,9539,10200,17018,17801,5555,9200,2897,8567,8651,6429,27223,3096,10482,12762,15233,23190,16387,9435,24597,15351,30787,24787,11038,34290,25027,24922,19442,23162,111786,38820,20545,22241,25184,25528,29673,24519,13004,30148,6640,8086,18964,5127,3682,3365,14207,9638,12321,29110,8779,12707,7811,22281,23392,24946,40121,37611,26688,24089,52794,23964,30159,31281,18697,57742,20295,15093,13933,19450,12386,25649,18693,7241,11483,37452,22171,24060,21814,14465,11286,6122,4912,7006,10126,9535,11388,16230,27659,22553,13296,12399,12426,11935,11518,10926,8907,1562,2544,4106,4771,2578,3786,3212,8585,2441,4128,5307
2022-12-07,3954,14037,41777,38274,25329,14303,11033,3982,3270,13650,1966,4401,4558,9550,11175,17019,17928,5724,9392,3065,8811,8758,6443,27947,3426,10777,13155,15531,23770,16556,9864,25191,15671,31728,24608,10982,34869,25296,24996,19676,23060,114948,40424,20800,22443,25470,25488,29886,23691,13025,30334,6810,8061,19154,4842,3652,3422,14337,9437,12484,28966,8954,12724,7949,22473,23613,25470,40774,38091,27075,24064,54016,24823,30997,32370,20396,59777,20522,15834,14146,20294,12042,26790,19245,7314,11571,37780,22390,24786,22334,14169,11376,6060,4941,6978,10587,9557,11359,16584,28375,22559,13624,12525,12778,12005,11611,11202,8828,1570,2615,4245,4918,2608,3768,3209,8404,2493,4170,5342
2022-12-08,4021,14128,42607,40105,25620,14681,11309,4001,3243,13758,2020,4332,4704,9566,11204,17263,18033,5810,9508,3070,8742,8771,6566,33691,3468,10882,13317,15755,23515,16672,9804,25611,15894,31755,25274,11082,35173,25316,25352,19532,22388,119986,41672,20861,23197,25707,26548,30251,25390,12671,30546,6867,8602,19356,5255,3718,3428,14263,9578,12715,29661,8938,12918,7867,22833,23184,25651,42015,37802,26710,25114,54525,24622,31570,33016,19797,61151,20564,15681,14663,22423,12403,27043,19474,7515,11681,38538,22446,24649,22436,14270,11091,6288,4803,7203,10515,9769,11771,17012,28828,22995,13348,12539,12766,12141,11656,11129,8939,1594,2608,4316,4907,2611,3807,3142,8743,2488,4159,5297
2022-12-09,4382,14916,46640,47287,26861,15639,12090,4057,3218,13820,2011,4513,4804,9833,14051,16938,18265,6081,10332,3136,9157,9346,7060,35269,3883,11150,13573,16571,25432,17444,10446,29377,17278,33471,26183,11069,36654,26801,26211,20273,23639,162657,52310,23379,24494,29012,28873,29938,26091,13094,30964,6989,8256,19773,6122,3927,3205,14220,9772,12872,30087,9499,14514,8280,23571,23871,28834,50589,39718,28110,26102,68736,26123,34965,39425,22801,73577,22171,16997,14971,27278,12803,30975,21677,7842,13026,41394,23875,25977,23993,14493,11605,6660,5247,7836,10973,10697,12334,18711,30421,25812,14205,13109,13554,12627,12084,11387,9247,1629,2902,4578,5403,2791,3954,3481,11760,2804,4644,6022
2022-12-10,2774,9592,26955,45993,16775,12179,8173,3442,2256,8420,1481,3505,6325,6555,12207,5323,8040,4076,8429,2788,5827,6553,2608,27972,3892,9934,10187,13052,19046,15607,8579,28358,17221,25783,20240,4820,30097,20751,20405,16839,9764,160088,61624,20040,17478,36652,28249,26892,23167,9242,23302,6181,5742,16483,6683,3220,1640,8315,8239,10676,29181,6393,11857,6818,18067,16437,30161,76342,31534,24204,26488,86593,16473,31364,35369,22306,70467,16891,14377,10646,22393,8658,45779,14648,9347,11091,21189,16841,15251,17336,8961,9126,5681,2644,8219,8299,9873,10939,13999,20631,22826,10939,10137,11112,10024,10168,8252,7257,1105,2677,3400,5065,1436,1641,2705,15088,2340,4284,4602
