　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2022-02-01,1039,2723,5711,15873,3387,2608,2639,1714,918,2443,780,1144,3174,1367,4719,1390,1795,1189,3075,1090,1765,2276,850,5872,1830,5775,3827,5085,5938,4656,3445,6153,3378,6379,3668,935,10596,6874,7563,8033,1935,42954,14524,5019,4960,8595,7315,7354,7015,3185,7035,2679,3477,5467,2323,1575,885,6643,2954,4310,14992,2594,3446,2612,6441,5209,9585,12887,10491,6942,19538,22765,3152,9677,7243,3790,23295,4888,5197,2812,6339,3212,8046,3641,2119,2987,4625,3322,4180,7616,1445,2629,1798,822,2074,2904,3488,4191,4057,13044,4536,3545,3853,3638,3577,3935,2714,2726,369,981,1492,2107,322,557,706,3781,537,1387,1200
2022-02-02,1687,3421,7029,17032,4320,3296,3114,1822,1118,2945,795,1234,3572,1746,5248,1715,2359,1645,3789,1567,2232,3419,1039,7160,2093,7832,4778,6302,7230,5703,4170,7848,4263,7682,5550,1316,13430,8911,9496,9769,2467,56120,16832,5596,6099,10754,10622,9852,9258,4156,9251,3611,3837,7572,3251,1771,1019,6651,4179,5444,21528,3359,4164,2893,7929,6456,11178,16445,12562,8770,17423,26752,3280,11727,8566,4333,24649,6178,6103,3605,7964,4009,9252,4653,2832,3667,5281,3629,5264,8226,2003,3454,2219,1138,2811,3760,4736,5210,4702,9349,6169,4615,4863,4810,4768,5208,3694,3580,406,1432,1692,2546,487,691,1019,5315,881,1776,1625
2022-02-03,1554,3210,7341,18219,4071,3030,2858,1633,1028,2820,702,1175,2257,1643,5115,1608,2318,1533,3323,1144,2142,2588,1246,6816,2026,5433,4212,5684,6731,5011,3609,7009,3846,7258,4438,977,11719,7463,8065,8012,2917,64914,17547,5269,5610,8196,8096,7972,7708,3290,7710,2668,3081,5767,2953,1311,686,4049,3085,4258,13103,2696,3729,2416,6674,5769,9514,17076,11196,7491,12603,26162,3192,12076,10015,4829,26314,5770,5466,3346,8653,3371,9162,4202,2032,3401,6127,3767,4728,6792,1718,2667,1896,899,2213,2942,4062,4774,4676,6987,5927,4142,3816,4184,4027,4175,3044,2928,351,1179,1552,2257,490,571,858,5933,698,1398,1340
2022-02-04,1843,4313,9753,22881,5918,3941,3781,2054,1404,3975,915,1490,2882,2287,6448,2266,3018,2029,4446,1549,2820,4137,1472,8535,2541,7261,5166,6780,8649,6532,4650,9911,5670,10042,6429,1481,14862,10078,10918,10315,5893,77743,24292,8447,7941,11640,11906,11355,10614,4977,11143,3646,3865,8277,3696,1895,1231,6484,4414,5645,18991,3485,4824,3159,8712,8380,13177,20962,14700,10176,17364,34968,4325,16776,14291,6619,31745,7142,7035,4179,10611,4492,11310,6005,3179,4864,7931,5226,6618,10003,2608,3821,2780,1341,3688,4110,5637,6408,6133,10157,8170,5705,5370,5511,5295,5666,3860,4294,478,1377,1767,2655,667,768,1098,6814,1015,1781,1587
2022-02-05,2039,5037,11356,26499,6843,4675,4360,2430,1570,4545,1100,1850,4921,2909,6954,2628,3441,2335,5277,2258,3438,5422,1508,9944,2611,8781,5987,8064,9533,7900,5099,12574,6997,11926,8343,1854,17485,11742,12216,11732,3919,87912,27893,8980,9130,14367,14508,14078,11564,5284,12194,4031,4374,9963,4718,2182,1166,7307,5149,6619,25701,3983,5845,3700,10215,9482,15872,22797,17378,12058,19334,39997,5357,19770,16657,7884,34510,8357,8030,4613,11730,5344,12038,6627,4212,5722,9195,8611,7516,11336,3145,4851,3004,1475,5706,4731,6223,7339,7143,11420,10014,6366,6001,5927,5869,6296,4504,4881,544,1492,1972,2967,753,838,1215,7653,1275,1976,1716
2022-02-06,2334,4927,11348,24821,6636,4850,4164,2350,1678,3894,1150,1776,4518,3089,6738,2772,3799,2249,5034,2609,3283,5722,1503,10265,2596,9628,5919,7752,9433,8145,5187,13512,7534,12142,8854,1833,16963,11564,11655,10834,3935,90838,27179,8067,10142,15053,13382,14152,11508,4909,11804,3944,4044,9798,4418,2112,1126,6801,5118,6394,26397,3949,5781,3582,10059,8723,15001,22048,17084,11864,18315,38363,5795,19050,15740,8285,31937,8686,7865,4708,11627,5711,11361,6554,4889,5915,9342,8523,7728,10323,3112,4594,3007,1437,5705,4437,5815,7501,7156,11472,10579,6123,5670,5557,5879,5850,4573,4552,506,1414,1907,2755,733,909,1207,7120,1165,1897,1771
2022-02-07,3283,11120,33382,31849,16846,10494,8700,3392,2802,8959,2140,2934,3726,5623,8672,13080,13664,3747,7703,2848,6283,7110,5488,22012,2713,10736,10197,12445,19126,11655,8124,19150,12308,24767,18000,5984,26989,20248,21154,16781,19685,103919,33013,16328,17235,18533,16205,18448,18072,9523,22899,5993,7371,13038,3620,3070,2707,9571,7224,9143,24703,7784,9668,6446,17302,19730,23106,28032,30083,20817,20747,45763,13715,24856,25923,15131,44265,14582,12641,11424,14857,10815,20498,15260,5866,9341,29879,17954,18771,19951,5740,8284,4892,4432,5953,8073,8000,9983,13682,23644,16125,11756,9363,9688,10037,9477,8396,8077,1104,2113,3010,3873,2291,3214,2443,6982,1653,2939,4106
2022-02-08,2786,11487,34442,32493,17603,10829,9145,3502,3079,9548,2221,2836,3859,6114,8911,13585,14091,3924,8013,2762,6346,6935,5350,23232,2506,10718,10377,12748,19599,12342,8570,19350,13010,26149,18679,6104,28320,21466,22039,17318,19562,94650,34016,16363,18165,19321,16842,19183,19043,9572,23650,6228,7343,13869,3718,3211,2882,9268,7425,9233,23666,7832,9773,6622,18162,20986,24151,27621,31477,21641,21319,46413,14875,25881,26852,16039,45253,15659,13018,11806,14268,11210,20746,15259,6074,9559,30238,18401,19223,20498,6203,8553,5054,4375,6367,8369,8509,10002,13813,23514,16791,12299,9757,10178,10233,9849,8866,8420,1115,2178,3130,4139,2197,3224,2525,6600,1797,3137,4282
2022-02-09,2853,11582,33951,33561,17699,11063,9115,3594,2962,9729,2151,2908,4022,5862,8806,13458,14332,3997,7865,2741,6535,6760,5517,23501,2516,11067,10640,12736,19926,12229,8457,21322,13453,26989,18864,6257,28232,20928,21900,17120,19855,96336,35310,16463,17904,19055,16772,18936,18975,9828,24065,6291,7483,13741,3700,3105,2943,9452,7375,9183,23590,7926,9655,6545,18156,21222,23718,27587,31550,21338,20629,46499,15488,26459,27436,16279,45701,15536,13626,11777,14574,10232,20827,15907,5889,9617,30291,18922,19542,20313,6169,8432,4937,4473,5878,8432,8621,10272,13689,23428,17240,12461,9634,10341,10437,9910,8609,8302,1182,2054,3198,4172,2180,3317,2467,6452,1832,3172,4157
2022-02-10,2711,11681,34749,34334,18118,11120,9246,3656,3167,9620,2236,2958,4155,6366,9242,13901,14273,4066,7942,2876,6760,7008,5332,23846,2690,10925,10895,12714,20205,12657,8716,19780,13535,27017,19167,6542,28830,21393,22266,17475,20004,99164,36498,16885,18380,19776,18105,19767,19344,9937,24252,6332,7541,14132,3716,3167,3015,9476,7763,9398,24497,8193,9928,6663,18573,20992,24604,28355,31606,21816,21204,47535,15445,27035,28328,16871,47705,16125,13302,12356,14714,10399,29095,15670,6281,9706,30783,20592,19627,20460,6353,8717,5038,4571,6320,8612,8584,10878,13974,23666,17506,12364,9827,10508,10529,9927,8780,8482,1145,2159,3227,4169,2279,3252,2405,6411,1842,3176,4225
