　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2022-06-01,2712,8660,27248,25061,14490,8165,6846,2535,2254,7939,1346,2680,2215,4898,6879,10316,10375,3539,5904,1990,4999,4850,3583,17236,1939,7072,8554,9749,15317,10030,6439,13989,9910,19879,14708,5743,22873,16614,16651,13006,16328,68476,26468,13813,14189,15337,13101,14827,15052,8096,18983,4482,5055,11640,2350,2468,2442,7807,6388,8374,18015,5872,7980,5236,14948,14805,16483,24073,24326,17730,15738,33338,12436,18901,20457,12550,36528,12606,10096,9730,11561,7742,15860,12951,4705,7703,26053,14460,16438,14891,6053,6885,3785,3452,4474,6548,6502,7218,10815,17771,13869,8428,7911,8463,7571,7913,6457,5793,1003,1677,2946,3412,1874,2662,2085,5186,1631,2631,3540
2022-06-02,3077,8624,27743,26735,15018,8106,6878,2640,2042,7743,1324,2632,2248,5140,7227,9967,9971,2865,5936,1953,4849,5296,3688,16840,1993,7299,8315,10085,14919,9763,6486,14213,10155,19763,14847,5713,22585,16569,16369,12892,16168,88490,28202,14036,14152,16332,13491,15709,15033,7570,19215,4597,5257,11851,2334,2515,2305,7822,6367,8224,17973,5831,8572,5347,14631,14449,16361,26003,24022,17552,15318,34641,12568,19476,22243,13147,39363,12960,10337,9829,14483,7693,17446,13125,4537,7948,25606,13872,16670,14882,5798,6751,3839,3428,4301,6255,6450,7064,10884,17736,14326,8525,7744,8221,7534,7736,6331,5783,939,1642,2909,3361,1948,2584,2125,6271,1629,2650,3556
2022-06-03,2078,3763,9451,18690,6052,3737,3403,1827,1132,3400,726,1698,2611,3047,5323,2189,2808,1697,3489,1600,2395,2661,1047,7269,1914,5844,4545,5666,6913,6207,4125,10180,5903,10201,5966,1722,12990,9228,8522,7598,3599,59877,22390,6739,7039,10830,9978,9885,9129,3761,9483,2854,2389,7283,2033,1414,764,4339,4334,7062,16600,2844,4564,2874,7642,6459,10051,16879,12655,9712,10804,28107,5250,12906,13942,7089,26467,7068,6151,3922,8223,3844,12698,5903,3272,4230,7728,5276,6018,6775,3255,3393,2264,1107,2810,3379,4288,4429,6172,7250,8983,4807,4003,4525,4088,4551,3463,3147,445,1101,1535,2209,603,662,943,4690,1011,1582,1488
2022-06-04,1262,4281,10574,21417,7462,4376,3826,1979,1418,4090,812,1630,3338,3185,6100,2527,3329,1959,4050,2030,2780,3195,1234,8024,2084,6957,5117,6462,8025,6960,4380,11368,6737,11804,8279,2077,14972,10222,9698,8718,4480,55585,25957,7791,7991,12874,13001,12193,10591,4780,11193,3395,2798,8511,2647,1663,976,4955,4905,8533,20269,3272,4812,2974,8521,7909,11754,17523,14603,10739,12213,33193,6014,14755,16136,9158,28287,7848,6964,4277,8227,4576,14562,6734,5970,4884,8847,6416,6703,7512,3449,4503,2582,1237,3520,3909,4932,5275,6705,8517,9955,5296,4684,5164,4694,5325,3815,3589,566,1245,1658,2392,698,734,1032,4004,1144,1815,1700
2022-06-05,1509,3875,9048,17772,6158,4138,3685,2160,1394,3948,760,1486,3497,3335,5521,2697,3352,1980,4108,2116,2464,3100,1177,7418,2096,6734,4935,6334,7721,6923,4600,11993,6661,10591,6875,2167,14576,9852,9318,8184,3548,54903,22555,6823,8391,11962,12825,11364,9768,4059,10901,3026,2439,8579,2315,1519,843,4753,4129,6430,19311,3335,4618,2894,8263,6775,10371,16338,13723,10280,10950,29118,5380,12632,12518,7951,25613,7649,6806,4439,7338,4701,12887,6068,5636,4539,7425,5710,6463,6665,3496,4043,2394,1137,3175,3391,4438,4835,6033,7657,9226,4646,4211,4646,4285,4894,3435,3187,581,1308,1772,2463,621,796,931,4104,971,1867,1761
2022-06-06,2711,9013,28372,24392,17043,8751,7646,2885,2274,9154,1397,3177,2187,5309,7187,10840,11685,3981,6394,2056,5479,5778,4066,18434,2474,7540,9230,10877,16250,10259,7091,14941,10970,20879,15028,6326,24765,18015,17886,13745,17150,69432,25422,14195,15433,16004,13309,16066,15246,8718,20732,5016,5422,12892,2719,2565,1735,6829,6642,8716,18494,6092,8331,5266,15279,15661,16504,25314,25320,18279,15996,33539,13053,19388,20466,12805,38353,14373,11143,10300,12632,8300,17881,13427,4961,7688,26357,14896,17392,14857,6355,6818,3930,3567,4667,7145,7063,7755,11792,18530,14069,9408,8680,8957,8830,8511,6647,6194,1067,1885,3183,3597,1958,2713,2314,5353,1563,2881,3748
2022-06-07,2553,9500,29419,25396,17000,9082,7872,2808,2471,8919,1440,3092,1909,5284,7462,11179,11956,4282,6599,2006,5457,5837,4289,19340,2405,7275,9103,10836,16154,10393,7101,15181,11293,21853,16096,6467,24785,18458,18059,13742,17278,68702,26346,14330,14834,16183,13090,15815,15187,8726,20332,4983,5417,12259,2809,2640,2477,8117,6613,8499,17256,6099,8164,5165,15190,16304,16576,25424,25332,18733,15997,34428,13882,19991,21845,13374,39272,15127,11009,10586,13439,8351,18790,13755,4918,7918,27812,15287,17548,15069,6255,7008,3841,3642,4696,7416,7176,7832,12071,18859,14731,9405,8672,9060,8769,8537,6810,6260,1140,1918,3305,3691,2006,2889,2374,5241,1623,2861,3797
2022-06-08,2751,9690,30458,26360,17336,9359,7746,2902,2370,8900,1488,3075,1936,5560,7338,11661,11971,3933,6553,1993,5577,5686,4158,19349,2407,7300,9330,10906,16385,10709,7194,15342,11687,22606,16738,6557,25346,18290,18452,13984,17018,70046,28043,14773,15171,16410,13104,15887,15394,8384,20973,5040,5471,12251,2858,2571,2458,8243,6598,8381,17185,6078,8258,5437,15341,16262,16794,26450,26039,18788,16146,35314,14248,20475,22046,14105,39586,14987,11282,10677,12974,8334,16462,14007,4938,7987,28379,15737,18147,15681,6446,7302,4107,3755,4828,7429,7369,8134,12331,19319,15645,9578,8820,9299,8866,8776,6800,6331,1088,1903,3304,3789,2060,2890,2391,5375,1735,2979,3831
2022-06-09,2982,9545,30030,27285,17982,8966,7787,2765,2368,8781,1442,2962,2120,5409,7483,11336,11890,3824,6602,2124,5532,5574,4301,19213,2453,7689,9397,11197,16221,10588,7183,15688,11423,21910,15960,6614,25113,18307,18042,13920,17019,71854,29018,14616,15950,16693,13690,16571,16031,8391,20710,5047,5573,12659,2961,2660,2564,8626,6788,8686,18251,6051,8314,5493,15428,15991,17108,25653,25607,18894,16718,35866,13983,20994,22794,13912,40007,14649,11054,10591,13031,8474,16616,13917,5087,8243,28061,15517,17808,15604,6290,8609,4287,3726,4896,7200,7127,8007,12288,19460,15268,9399,8717,9104,8610,8602,6880,6225,1050,1859,3228,3631,2058,2855,2312,5401,1730,2815,3855
2022-06-10,3005,9932,32139,31257,18063,10427,8268,2894,2592,9080,1514,3028,2461,5746,8632,11294,12056,4025,7054,2259,5751,5793,4263,19085,2640,7927,9537,11428,17524,11522,7579,17490,12411,23268,16928,6897,26041,18848,18630,14554,17834,89250,34458,15877,16258,18625,15201,17816,17020,9000,22036,5241,5791,13572,2999,2791,2590,8866,7342,9275,20177,6368,9179,5726,16096,16310,18593,28935,27291,19999,17827,42605,15209,23425,25895,15674,45664,15577,12140,10964,14725,9125,19037,14899,5552,9139,29350,16141,18393,16724,6547,8303,4413,3780,4948,7334,7782,8667,13073,20641,16628,9979,9027,9471,9061,9006,7145,6552,1145,2001,3307,3850,2162,2973,2380,6436,1846,3063,3954
