　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2020-02-01,3050,8110,21446,41409,14343,8174,7220,3330,2244,7530,1375,2925,8047,5167,8813,4924,6131,3392,7253,3207,4803,6524,2227,28143,3293,11018,9097,12066,19387,12632,7717,29035,15035,22579,18943,3704,28516,19672,20432,15929,9790,133487,40670,17553,15154,35599,25944,22419,17607,7919,20600,5392,5009,15573,8152,3237,1815,8277,7428,9096,30440,5977,10932,5644,15833,14654,24620,32479,27156,18766,27609,72785,12221,29037,31007,17369,49933,13844,13397,7862,14324,9652,22487,12682,7241,10505,18016,15989,13396,17749,6151,8425,6448,2312,5894,7333,8992,9395,12108,19568,19608,9741,9250,9862,9089,9468,6886,7049,1573,3224,3957,7067,1674,1718,2851,12191,4216,5933,6116
2020-02-02,3310,6824,17061,32997,11678,6984,6316,3101,2028,6151,1280,2534,8100,4712,7993,4467,5576,3073,6494,3607,4360,7058,1940,22591,3115,11179,8156,10603,18041,11893,7210,26334,13516,18290,18177,3763,25232,17572,18269,14497,8291,121633,33478,12597,14574,30087,23320,19827,15714,6715,17799,5076,4337,15238,6996,3124,1791,8381,6702,8483,31025,5783,9704,5092,14005,11977,21113,29037,23620,16543,25244,61437,10462,23857,23589,14375,41850,12304,12275,7588,12671,9100,18791,9853,7251,9069,14434,11071,11307,14699,5681,7160,5743,1906,5377,6364,7691,7953,10294,16811,17512,8519,7811,8344,7636,8522,6261,6398,1578,3339,3869,6706,1407,1642,2694,11982,4212,5805,6332
2020-02-03,4633,13921,41916,40455,21663,12255,10909,3873,3085,12172,2082,3508,5422,7340,9898,17279,15961,4189,8334,3077,7578,8194,5302,33956,2924,10381,11717,15646,24861,14643,9333,23413,15790,31490,23664,8116,34919,25344,26130,19366,24820,129773,37499,22351,21468,23593,23681,23450,21903,11144,29509,6469,7301,17689,4975,3653,3396,11600,9010,10413,28191,9377,13166,7035,20718,22030,26975,38155,36085,24864,26722,62857,18140,30341,33818,21820,59643,18037,15903,14326,17212,13036,27133,18463,6902,12274,40252,21716,23291,23894,8523,10311,6412,4933,6059,9171,9516,10316,15814,29160,22357,12517,11319,11948,11556,11375,8919,8800,1030,2802,3826,5469,1500,2412,2585,8915,3362,4331,4781
2020-02-04,4574,14483,42935,41061,22105,12799,11218,3860,2982,12165,2057,3441,5036,7399,9975,17913,16030,4213,8452,2783,7540,7808,5654,31461,3050,9556,11632,15672,24331,14666,9330,22843,15932,31801,24068,8373,35477,25773,26310,19577,24921,124423,38470,22728,21332,23506,22399,23606,21919,11203,28334,6412,7597,17052,5043,3586,3418,11195,8858,9774,24588,8962,12660,6993,20455,22303,26823,38601,36045,25145,25307,62239,19248,30695,35039,22202,60042,18772,15342,14395,16934,12311,26901,19327,6696,12346,40921,22721,23996,23524,8373,10226,6049,5025,6003,9470,9693,10653,16546,29668,23054,12592,11041,12147,11500,11571,8881,8624,1046,2748,3878,5405,1591,2494,2654,8526,3208,3863,4346
2020-02-05,4614,14398,43626,41726,22306,12890,11193,3774,3056,11960,1988,3492,4579,7394,9940,18061,16203,4255,8658,2864,7577,7942,5676,26910,3023,9669,11733,15797,24331,14596,9277,22795,16274,32776,23709,8605,34971,25669,26273,19444,24339,124379,39646,22471,21345,23126,23172,23289,22131,11037,28827,6347,7237,16838,5165,3726,3438,11456,8790,10089,25388,9129,13015,7056,20593,22243,26961,38035,36743,25531,25854,63785,19823,31759,36363,22549,60796,19018,15715,14449,16827,12613,27135,19339,6688,12535,41317,23260,23987,23864,8415,10206,6339,5139,6088,9374,10131,10539,16538,30072,23361,12555,11178,12073,11439,11596,8606,8694,1081,2728,4050,5338,1667,2662,2716,8619,3262,4046,4477
2020-02-06,4509,14355,43096,43078,23255,12539,11171,3785,2938,11925,2081,3664,6497,7321,9839,17828,16152,4332,8581,3125,7531,8383,5378,27231,3094,10307,11722,15465,24599,14596,9184,23652,16239,31815,24971,8298,35179,25770,26348,19563,24346,128125,40907,22684,21756,24375,25222,24645,22376,10839,29175,6381,7300,17507,5394,3645,3440,11908,9239,10483,28909,9100,12734,7113,20720,21672,27480,38574,36558,25173,26415,65953,19312,31546,36125,22628,61243,18439,15560,14582,17159,13335,28537,19185,7287,12441,40594,22779,23723,23702,8502,10586,6428,4937,6614,9103,9707,10835,16289,30003,23563,12582,11141,12177,11429,11423,8890,8636,1090,2730,3899,5288,1609,2601,2586,8786,3279,4179,4700
2020-02-07,4720,14498,44532,46739,23441,13036,11460,3881,2817,12071,2019,3651,6082,7303,10505,17790,16080,4430,8759,2885,7325,8230,5626,27383,3116,9925,12062,15791,24593,15016,9732,24813,17266,32826,24947,8335,35956,26131,26641,19726,24056,148531,44392,23053,21688,24451,24600,23960,22651,10860,28698,6539,7313,17329,5096,3420,3423,11312,9143,10089,25641,9306,13055,7320,20830,21533,27851,41610,37099,25670,26115,69193,20253,33059,39089,24043,67217,19456,15626,14700,19069,12920,28752,20563,6947,13094,42352,23402,24764,24171,8569,10600,6364,5201,7264,9261,9960,10869,17374,30199,24970,12568,11295,12212,11639,11468,8995,8747,978,2847,3923,5406,1774,2715,2671,9769,3269,4163,4501
2020-02-08,2700,7658,20735,37287,14287,8106,7096,3074,2018,7005,1231,2748,7124,5252,7610,4639,5591,3179,8019,2440,4497,6580,1960,14410,2674,8675,8115,10795,16257,11410,7005,24992,13598,22447,16648,3639,26111,17495,18255,14349,9588,117875,36955,16494,14279,17687,20925,19131,15983,7069,18665,4940,4520,13277,5139,2573,1514,7097,6746,7242,23007,5598,9024,5096,14479,13243,22388,30010,24740,17531,23892,67376,11695,25278,28485,16241,43072,12928,11852,7502,14034,8040,19160,11878,6532,10406,17318,15803,12982,15282,5832,7478,4964,2069,7966,6695,8078,8494,11441,17715,17970,8545,8034,8485,8035,8552,6311,6458,918,2755,3340,5453,1297,1279,2153,9418,3359,3976,3743
2020-02-09,2916,6407,16378,29699,11242,7067,5854,2794,1885,5860,1201,2164,5333,4641,7343,3973,4936,2803,5798,2430,3739,6243,1796,11505,2786,8489,7416,9625,14372,11006,6419,21835,11590,18138,14895,3212,23341,15926,16336,12892,7917,107928,31937,11958,13952,17383,19522,17089,14391,6015,16408,4323,3916,13266,5449,2437,1372,6414,5942,6949,22710,5130,8086,4411,12553,11219,18649,26834,21650,14996,20185,57160,10081,20761,22210,13101,37027,11279,10316,6964,12343,7129,16178,9267,6187,8555,13694,10807,10813,12592,5423,6440,5072,1865,7398,5730,6949,7450,10123,14727,15511,7490,6897,7777,6962,7507,5607,5608,950,2631,3218,5455,1461,1265,2155,9699,3193,4112,4376
2020-02-10,4376,13417,41115,38408,20786,12004,10593,3717,2898,11677,1986,3489,4588,6911,9077,17270,15560,4159,8076,3008,7137,7684,5164,25278,2870,9555,11372,15016,23041,13778,8748,23760,15230,30208,23058,8164,33586,24275,25246,18925,23621,119969,36675,21479,21323,22328,22926,22423,21008,10734,28248,5968,7006,16489,4556,3373,3373,10814,8789,10015,26558,9190,12246,6873,19987,21212,25828,36682,34735,24161,24763,59544,17094,28419,32977,20584,56362,17447,14891,14503,16919,13084,25616,17664,6678,12458,38945,21596,22388,22636,8519,9931,6061,4842,7348,8877,9316,10285,15749,28366,21683,12029,10966,11489,11005,11084,8494,8500,932,2469,3640,5058,1776,2480,2510,8409,3109,3839,4292
