　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2020-12-01,4146,15509,42749,40218,27701,16311,12557,4487,3443,13999,2631,4613,4493,11016,10601,19432,18922,6231,9638,3190,8999,8755,7397,30658,3347,12829,11867,17324,26110,17517,10461,27958,17907,34685,25221,12042,37048,26896,27606,21838,24826,119030,37070,19557,24624,25109,27148,28367,26343,13865,31149,7522,9662,17501,5611,3767,3544,14111,9215,10829,31494,9856,12691,7995,22679,26970,30963,38658,41890,26071,26392,52481,23744,30765,32082,20375,60585,21526,16477,14942,19512,14507,26206,19172,7925,11431,39522,25773,24782,23280,14873,11217,6351,5474,6684,11151,9891,13639,17808,29012,22624,15288,12311,12413,13093,12228,12219,10580,1486,2472,3541,4600,2093,3223,2953,7547,2065,3432,4136
2020-12-02,3985,15563,42503,41647,27728,16401,12671,4499,3533,14532,2717,4582,4778,11091,10753,19734,19125,6506,10001,3457,9054,8953,7213,31910,3460,13651,12110,18276,26810,17966,11010,29466,18724,35727,26842,11957,37746,27648,28288,22383,24796,121437,39243,20459,25005,26025,27850,30820,26432,13904,32768,7728,9810,18540,5962,3862,3562,14447,9361,11482,32983,9891,13183,8188,23087,27203,32048,40173,42458,26713,28183,56711,24525,31900,33243,21135,61968,21678,17089,15471,19911,14911,29855,19360,8577,11729,39715,26198,24922,24027,15145,11422,6372,5506,6746,11218,9925,14165,17871,30134,23950,15572,12634,12565,13200,12209,12409,10756,1489,2560,3606,4532,2142,3326,2988,7999,2230,3491,4111
2020-12-03,4131,15897,43911,43379,28055,16968,12671,4324,3515,14559,2846,4700,4638,10918,11370,19486,19490,6277,9982,3426,9272,9019,7669,38229,3587,13214,12262,17939,26421,17952,11002,29684,18400,35487,26524,11876,37283,27318,27949,22123,24978,126712,39720,20427,24783,25908,27779,29911,27215,13968,31948,7607,9739,18096,5717,3763,3432,14400,9250,11024,32696,10068,13013,8034,23084,27525,31969,40759,42294,26601,28131,56012,24968,32218,34818,21039,64991,21752,16950,15804,22198,14772,29756,19555,8298,11741,40311,26743,25299,23776,15010,11311,6278,5427,6613,11148,9975,14058,17828,29699,23881,15652,12557,12877,13444,12138,12234,10765,1457,2425,3566,4700,2148,3281,2875,7849,2184,3457,4062
2020-12-04,4951,16559,45335,49979,29669,18235,13529,4766,3732,15877,2853,4955,5713,12005,13402,20361,20293,7069,10958,3620,10273,9662,7906,41260,3824,13932,12954,19325,29182,19583,11860,34804,20907,37860,30307,12306,39567,28723,29549,23135,24849,158598,47617,21854,26379,29395,30664,33787,28795,14540,34826,8040,10373,20310,6771,4130,3606,14845,9920,12928,38614,10569,14554,8636,24559,28116,35610,52764,45549,28862,32467,68720,26357,37371,39535,23976,77913,23311,18556,16566,25222,15452,35542,20910,8907,12831,41742,27696,26448,25190,16320,12114,6809,5723,7228,11465,10573,16752,19045,30955,25946,16297,13464,13706,14068,12852,13343,11704,1510,2774,3813,5196,2289,3479,3038,10788,2370,3806,4949
2020-12-05,2650,10795,27306,48988,17501,12855,8859,3827,2845,9162,2044,3271,6136,7676,13249,5744,7494,4430,9596,3255,6464,7103,3085,28310,3960,12051,10219,15549,20323,16322,10033,32515,17766,29387,28384,6620,33125,23070,23478,18633,11587,170400,51140,18407,18664,30924,28101,32599,25181,10868,26154,6964,7206,17342,7461,3465,1855,9088,8428,10217,35409,7425,13195,7948,19979,20076,37602,81239,37500,24563,39768,85314,16594,33613,34828,20098,75904,17763,16034,9747,19362,10664,33946,14438,9431,11630,24596,21034,15896,17677,14524,11496,6381,2788,6898,9453,9874,13848,14225,21048,22276,13017,10756,12087,11401,10887,9370,9715,883,2778,3514,5281,1499,1481,2353,18017,2320,3957,4398
2020-12-06,3070,9823,21025,38734,15430,11521,6873,3372,2275,6719,1522,2488,5490,5496,10607,4502,6376,3334,7523,2570,5089,5484,2562,21309,3992,10834,8267,12846,16331,14524,8588,32204,15511,23871,19869,4207,27280,18771,19193,15313,9729,165607,41092,13191,17279,30436,22627,28887,21500,8099,20537,5905,6062,14603,6679,2774,1449,6999,7121,9154,32566,6515,11330,6057,16517,14937,29572,55430,32157,20343,40590,69454,14500,26503,26799,15961,63962,14276,13144,8207,18992,8953,28227,10431,8663,9231,15604,17905,12609,14083,7336,7647,4840,2236,5570,6940,8242,12138,11333,16548,17765,10365,8850,9346,9279,9198,7439,7607,734,2324,2778,4560,1032,1108,1730,13637,1960,3061,3373
2020-12-07,4140,15011,41033,39929,26943,16083,12304,4402,3375,13840,2637,4576,4934,10080,10555,18616,18390,5983,9564,3369,8834,8641,7192,29865,3322,13199,11707,17504,25159,17318,10339,27889,17239,33482,23576,11053,35627,26111,27269,21791,24329,131954,37913,20083,24043,26431,26960,30473,23670,13660,30596,7293,9252,18030,5682,3659,3359,13639,9120,11234,32875,9900,13181,8197,22784,27045,31810,43652,41302,25831,27669,55297,22999,30127,31879,19678,63396,20684,16976,15305,20143,14628,27059,18768,8083,11294,36683,22898,24196,23073,8847,10569,6147,5181,6419,10109,9538,13748,17126,28378,21983,15375,12343,12245,12965,11836,12008,10541,1378,2384,3405,4585,2154,3213,2743,9687,2033,3322,4013
2020-12-08,4124,15772,43794,42443,28368,16518,12706,4448,3486,14382,2664,4777,4840,10782,11035,19591,19093,6294,9904,3458,9266,8953,7488,30977,3528,13579,12151,17900,26100,17956,10784,28846,18199,35529,26459,11999,37217,27357,27775,22275,25059,123401,39562,20399,25021,26512,27614,30536,24285,14156,32008,7513,9688,18307,5681,3883,3479,14339,9190,11276,32209,9931,12958,8160,23021,27472,32276,41224,42719,26824,27465,55516,24205,31284,33344,20728,62429,22019,16656,15345,19609,14858,26711,19593,8482,11614,40105,24189,25141,23729,14780,11326,6403,5681,6769,10979,9817,13833,17891,29406,23266,15485,12528,12700,13253,12122,12474,10822,1492,2512,3493,4512,2164,3281,2910,8265,2120,3370,4117
2020-12-09,4212,15936,44217,44436,28785,17218,12934,4516,3558,14328,2721,4679,4550,11164,11615,19781,19561,6428,9921,3388,9453,9076,7375,31918,3584,13277,12203,18106,26634,17927,11125,29233,18651,36770,27474,12034,37821,27782,28317,22472,25583,124040,41432,20818,24760,25778,27511,29512,24442,14016,32117,7599,9560,17993,5715,3881,3573,14551,9324,11164,32045,9837,12807,8044,23218,27754,32366,41271,43128,27097,27260,57175,25295,32205,34467,21148,64353,22348,17080,15636,20393,14729,27220,19936,8280,11960,41023,24018,25612,23996,14966,11520,6586,5653,6801,11554,10563,14105,18532,30426,24070,15833,12558,13043,13740,12459,12486,10829,1472,2585,3699,4755,2238,3385,2983,8172,2199,3687,4237
2020-12-10,4296,15876,43922,44803,28868,16964,12672,4429,3574,14644,2739,4634,4956,11256,11341,19693,19545,6307,10271,3582,9247,9175,7470,37028,3709,13586,12413,17930,26355,18403,10817,29868,18744,36212,27460,11882,37580,27189,28185,22447,24534,129298,42086,20557,25221,26972,28878,32725,24921,13853,32086,7677,9856,18659,5687,3851,3618,14632,9516,11707,34821,10106,13486,8188,23648,27881,33341,44067,43304,27505,28673,58656,24637,32340,35629,21140,67330,22326,17289,16040,21821,15096,29125,19679,8628,12038,40540,24046,25252,24199,14811,11780,6335,5520,6864,11275,10197,13952,18109,29574,23945,15763,12856,13009,13505,12280,12627,10940,1461,2519,3657,4664,2180,3273,2856,8612,2159,3553,4151
