　　　　車站日期,松山機場,中山國中,南京復興,忠孝復興,大安,科技大樓,六張犁,麟光,辛亥,萬芳醫院,萬芳社區,木柵,動物園,大直,劍南路,西湖,港墘,文德,內湖,大湖公園,葫洲,東湖,南港軟體園區,南港展覽館,小碧潭,新店,新店區公所,七張,大坪林,景美,萬隆,公館,台電大樓,古亭,中正紀念堂,小南門,頂溪,永安市場,景安,南勢角,台大醫院,台北車站,中山,雙連,民權西路,圓山,劍潭,士林,芝山,明德,石牌,唭哩岸,奇岩,北投,新北投,復興崗,忠義,關渡,竹圍,紅樹林,淡水,頂埔,永寧,土城,海山,亞東醫院,府中,BL板橋,新埔,江子翠,龍山寺,西門,善導寺,忠孝新生,忠孝敦化,國父紀念館,市政府,永春,後山埤,昆陽,南港,象山,台北101/世貿,信義安和,大安森林公園,北門,松江南京,台北小巨蛋,南京三民,松山,輔大,新莊,頭前庄,先嗇宮,三重,菜寮,台北橋,大橋頭,中山國小,行天宮,東門,蘆洲,三民高中,徐匯中學,三和國中,三重國小,迴龍,丹鳳,十四張,秀朗橋,景平,中和,橋和,中原,板新,Y板橋,新埔民生,幸福,新北產業園區
2020-03-01,3004,5573,12950,25405,8524,6239,5119,2559,1726,4924,1190,2127,4741,3919,6690,3375,4545,2679,5343,2453,3469,4578,1518,11451,2436,9301,5720,8919,11011,9459,5689,17968,10076,15615,12869,2788,19273,13448,13068,11279,6792,123292,25500,9203,12066,16946,18095,15660,12933,5468,14106,3886,4047,10478,4329,2016,1211,5550,5436,6557,24536,4596,7488,4068,11144,10227,18317,25516,19574,12709,16375,40956,7598,18008,17264,9566,35278,9997,8715,5390,12281,7082,15369,7685,6371,6417,10324,8420,8568,11124,5329,5044,3509,1672,4834,4975,5804,9268,8192,11604,13506,7233,6220,6542,6566,6900,5319,5381,500,1596,1863,2980,673,676,1259,8250,1527,2213,2209
2020-03-02,3859,13855,37682,33601,24536,14040,11042,3845,3131,12856,2578,4219,4024,9326,8557,17950,17229,5663,8235,2997,8244,8037,4864,29056,2923,11655,10410,15571,22409,15552,8958,24638,15237,30675,23354,10917,32535,24147,24382,20280,21748,111953,30975,18222,22949,22895,25707,24761,20917,12239,27685,6636,8045,16428,4672,3312,3279,13042,8576,9219,29955,9570,11969,6988,20778,24743,27733,31239,37737,23381,23323,47437,19795,28013,27908,17145,52158,18731,14672,13375,17373,13890,24861,16703,7300,10552,36194,21626,22393,21992,13568,10248,6012,5042,5817,9938,8720,12497,16036,26421,20471,14427,11587,11213,12218,11183,11172,9746,795,1855,2593,3573,1476,2259,1990,6195,1972,2536,3010
2020-03-03,3605,14210,38453,34874,25206,14377,11397,3971,3134,13209,2629,4371,4730,9618,9151,18645,17395,5652,8481,3181,8123,8165,5409,29095,3303,12111,10561,15940,22638,16066,9265,25280,15709,31929,24547,11048,33241,24991,25132,20655,21894,100729,32366,18512,23087,23571,26982,25918,21662,12348,27994,6705,8245,17007,4838,3597,3412,13518,8562,9658,30685,9522,11859,7000,21109,25054,28465,30804,38775,24054,23927,48032,21377,28813,28891,17692,51408,19447,14955,13937,16506,14025,22751,16960,7746,10586,36998,22042,22782,22466,13844,10334,6053,5070,6010,10189,8581,12253,16357,26855,20950,14636,11704,11524,12358,11471,11336,10001,809,1907,2627,3479,1483,2363,2056,5823,1980,2672,3062
2020-03-04,3771,14414,39016,36587,25957,14867,11796,4050,3236,13208,2496,4292,4285,10087,9036,18866,17829,5627,8498,3040,8312,8222,5867,28945,3456,11789,10752,15871,23050,16094,9348,26069,16089,32670,24873,11247,33377,24869,25064,20768,21847,102753,33707,18306,23101,23315,26600,25450,21390,12369,28430,6805,8295,16937,4881,3536,3461,13327,8568,9353,29294,9577,11724,7016,21139,24854,28491,31418,38998,24388,23660,49229,21884,29759,29987,18303,53059,19744,15174,13919,17079,13798,23401,17421,7412,10599,38001,22691,23152,22524,13684,10316,6183,5110,5947,10185,8770,12249,16539,27573,21828,14590,11762,11540,12430,11587,11193,9915,816,1899,2693,3576,1492,2350,2192,5734,2042,2543,3025
2020-03-05,3803,14503,39961,37428,26101,15276,12037,4182,3396,13349,2505,4288,4277,9908,9383,19243,17981,5759,8709,2919,8584,8320,5861,29241,3290,11711,10796,15803,23194,16363,9762,26405,16307,33023,25066,11150,34406,25359,25720,21029,21449,104265,34214,17940,23393,23251,26866,25261,21888,12373,27895,6916,8142,16500,4774,3648,3341,13411,8442,9396,29092,9512,11643,6973,21375,25299,28714,32067,39363,24469,23930,49452,22123,30380,30505,18767,54103,20020,15513,13956,17032,13688,23065,17940,7224,10731,38676,22886,23751,22864,14021,10325,6044,5339,6119,10755,9341,12605,16966,27839,22027,14732,11991,12034,12804,11761,11227,10108,851,2139,2925,4009,1580,2491,2309,6048,2018,2801,3063
2020-03-06,4249,14701,39904,41595,26274,15462,12125,4180,3351,14805,2752,4496,5393,10284,9847,19331,18014,6272,9406,3316,9074,8758,5459,30450,4662,13104,11371,17121,24202,17077,9862,30091,17646,34175,26573,11285,35079,26588,26311,21426,21563,122530,37991,18888,24046,25969,30002,28405,23163,12627,29989,7237,8615,18965,5345,3750,3425,14386,9090,11054,35523,9980,12820,7505,22374,25521,30679,35245,41154,25165,25567,56522,21505,32353,33612,19881,59342,20877,15933,14803,18597,14747,24500,18473,8223,11478,38081,23352,23738,23749,15389,10963,6308,5268,6316,10488,9322,14487,17243,28140,23666,15075,12248,12060,12847,12162,12191,10779,865,2058,2861,4012,1709,2522,2260,7126,2040,2892,3542
2020-03-07,2200,8546,19406,37124,14155,9447,7356,3301,2354,7846,1636,2934,6133,6000,8247,5716,6281,3264,7837,3357,5022,5860,1929,15554,5539,12242,8111,11914,15204,12458,7792,27434,14281,24757,18376,4236,26533,18406,17985,14988,9163,105041,35071,13934,15210,21907,24503,21081,16876,7802,20534,5584,5453,14288,4986,2703,1618,7825,7309,7648,30722,5685,8507,5336,15053,14614,24630,26352,27329,17878,20884,54552,11439,26398,27022,14429,42870,13562,11991,7409,11137,9139,17480,11233,8633,8690,15472,11424,12264,14617,8030,7242,4820,2094,4991,7340,7640,10509,11372,16022,18363,9940,8447,8599,8706,8872,6863,7269,525,1994,2244,3780,893,1030,1740,6412,2026,3144,2272
2020-03-08,2267,6468,15399,28032,11079,7733,5771,3065,1858,5723,1466,2419,5821,4452,6685,4773,4805,2774,6391,2923,4002,4663,1755,12784,4922,11046,6622,9718,12263,11793,6561,23121,11567,18879,14308,3072,21666,14794,14929,12338,7399,103510,27835,9809,13153,19558,19889,16985,14108,5947,15628,4277,4621,12171,4068,2389,1286,6462,6057,6983,27942,4948,8091,4524,12326,11274,20455,24246,21677,14269,18793,45709,9033,20160,19844,11117,37623,10756,9526,6326,10782,7991,14188,8506,7427,7000,11279,9174,9781,12137,5706,5872,3898,1764,4341,5580,6114,9574,8769,13496,14739,8273,6702,7068,6805,7214,5772,5842,484,1796,1984,3256,823,829,1356,6540,1662,2410,1988
2020-03-09,3694,14089,37710,34364,24629,14396,11285,3984,3196,12833,2597,4246,4293,9637,8732,18032,17399,5664,8611,3209,8089,8069,5202,28791,3709,12362,10461,15630,22668,15714,9083,24584,15175,30968,23355,10930,32798,24444,24716,20454,21484,107353,31479,17716,22581,23504,26490,24927,21140,12210,27312,6717,8270,16710,4560,3450,3189,13051,8595,9415,30806,9340,12150,7094,21179,24619,28073,31790,37824,23622,23681,47886,19555,28475,28518,17530,51843,18772,14784,13731,16693,13875,22356,16752,7428,10454,36147,21349,22569,22452,13308,10312,5993,5013,5848,9949,8514,12557,16119,26800,20556,14370,11698,11366,12246,11208,11248,9839,817,1803,2578,3648,1482,2288,2150,6095,1885,2608,3010
2020-03-10,3648,14697,40399,36404,26115,15079,11748,4218,3283,13394,2531,4292,3944,9807,8859,19181,17739,5744,8531,2883,8386,8242,5548,28965,3692,11618,10727,15992,23250,16044,9685,25371,16151,32620,24200,11551,34447,25762,25860,20886,21956,102903,32984,18208,22897,22601,26212,25475,21493,12366,27361,6949,8344,16225,4588,3535,3409,13184,8241,9193,28384,9456,11602,6996,21288,25412,28774,32870,39150,24266,23575,48830,21812,30031,30277,18336,53811,20220,15315,13954,17245,13512,22820,17729,7217,10615,38337,22503,23435,22518,14155,10487,6020,5298,6118,10845,9539,12617,16941,28026,21318,14726,11678,12026,12947,11881,11463,10094,815,2160,2950,4009,1595,2575,2380,5893,1988,2806,3149
